Apparent.Time;Time span;Living Room Light (100W) [VA];Kitchen Light (100W) [VA];Cellar Light (200W) [VA];Bathroom Light (100W) [VA];Bathroom Mirror Light 10 W (LED) [VA];Bedroom Light (200W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Single Stove Plate [VA];Nespresso Coffee Machine, Single Cup [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster Salco MT 400 [VA];Electric Kettle / Petra WK288 1.5L [VA];AEG PN 2200 RX 4935365097 [VA];Hand-held Circular Saw / Bosch PKS 46 [VA];Skil 4270 [VA];Polishing Machine / Flex L 602 VR [VA];Hedge Trimmer / Bosch AHS 550-24 ST [VA];Atika LH 2500 G [VA];Lawn Mower / Sabo 32-EL [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];CD/DVD Player / Philips DVDR 725 H [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Miele DG 1450 [VA];Handmixer / Phillips Robust HR 1581 [VA];Extractor Hood / Miele DA 429-4 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [VA];Microwave / Panasonic NN 5259 [VA];Dishwasher NEFF SD6P1F (2011) [VA];Laptop Sony Vaio SVE151G11M [VA];Steam Iron / Phillips GC 4410 [VA];Washing Machine / Bosch WAE 28143 [VA];AEG NM 2701 Premium [VA];Hair Dryer Braun Silencio 1250 [VA];Canister vacuum cleaner / Siemens VS 06 G 1831 [VA];Siemens Kl 20 LA 65 (A+) [VA];Electric Razor Braun Cruzer 5 [VA];Electric Toothbrush Dondodent Professional Clean [VA];Router O2 Box 6431 [VA];
2038;1.09:58:00;0;0;0;0;0;0;0;0;1,3559425368369595;0;0;0;0;0;0;0;0;0;0;0;0;0;1,080235992488385;0,5700000000000001;1,3712412787623256;0;0;0;0;11,732705364013311;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2039;1.09:59:00;0;0;0;0;0;0;0;0;1,3559987922550154;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0802501114980159;0,5700000000000001;1,3713415209995514;0;0;0;0;11,733752225321979;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2040;1.10:00:00;0;0;0;0;0;0;0;0;1,356015001545339;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0802898339554252;0,5700000000000001;1,3713757297448568;0;0;0;0;11,733911610654843;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2041;1.10:01:00;0;0;0;0;0;0;0;0;1,356117020353103;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0803302531246122;0,5700000000000001;1,3714857501023998;0;0;0;0;11,734214538873026;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2042;1.10:02:00;0;0;0;0;0;0;0;0;1,3561195513354638;0;0;0;0;0;0;0;0;0;0;0;0;0;1,08038378858895;0,5700000000000001;1,3714906366866533;0;0;0;0;11,734370901571198;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2043;1.10:03:00;0;0;0;0;0;0;0;0;1,3561244486087112;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0804116555714192;0,5700000000000001;1,3716108039072195;0;0;0;0;11,734623487097998;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2044;1.10:04:00;0;0;0;0;0;0;0;0;1,3561960231823575;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0804807572188704;0,5700000000000001;1,3718254617506742;0;0;0;0;11,735972446877934;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2045;1.10:05:00;0;0;0;0;0;0;0;0;1,3562323834159256;0;0;0;0;0;0;0;0;0;0;0;0;0;1,080499837792943;0,5700000000000001;1,3718506834593547;0;0;0;0;11,737055633297395;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2046;1.10:06:00;0;0;0;0;0;0;0;0;1,3562572893347338;0;0;0;0;0;0;0;0;0;0;0;0;0;1,080581730047855;0,5700000000000001;1,3718606275381584;0;0;0;0;11,737133512405125;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2047;1.10:07:00;0;0;0;0;0;0;0;0;1,3562822020624477;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0805893926067738;0,5700000000000001;1,3718723397538137;0;0;0;0;11,737598371183168;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2048;1.10:08:00;0;0;0;0;0;0;0;0;1,3563160941303158;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0806104579763922;0,5700000000000001;1,3719617296017719;0;0;0;0;11,737962443299459;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2049;1.10:09:00;0;0;0;0;0;0;0;0;1,3563419839805877;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0807415661052837;0,5700000000000001;1,3719872612960795;0;0;0;0;11,73829932484438;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2050;1.10:10:00;0;0;0;0;0;0;0;0;1,35640816428861;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0808399553219945;0,5700000000000001;1,3721329528681394;0;0;0;0;11,738785539292117;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2051;1.10:11:00;0;0;0;0;0;0;0;0;1,3564198591803136;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0809359161744168;0,5700000000000001;1,372137129731072;0;0;0;0;11,739350855299312;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2052;1.10:12:00;0;0;0;0;0;0;0;0;1,356678501349106;0;0;0;0;0;0;0;0;0;0;0;0;0;1,081025460796821;0,5700000000000001;1,3723223155981592;0;0;0;0;11,739434112071455;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2053;1.10:13:00;0;0;0;0;0;0;0;0;1,3568627601242076;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0812795452576758;0,5700000000000001;1,3723387016776667;0;0;0;0;11,739730268297677;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7007508196721;
2054;1.10:14:00;0;0;0;0;0;0;0;0;1,3569147100857948;0;0;0;0;0;0;0;0;0;0;0;0;0;1,081331239711239;0,5700000000000001;1,3723410779371623;0;0;0;0;11,740684902431832;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2055;1.10:15:00;0;0;0;0;0;0;0;0;1,3570363239937897;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0815378937750044;0,5700000000000001;1,3724235151602964;0;0;0;0;11,740773580047748;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2056;1.10:16:00;0;0;0;0;0;0;0;0;1,3571168030334118;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0815743373653863;0,5700000000000001;1,3724268056371038;0;0;0;0;11,740812035695917;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2057;1.10:17:00;0;0;0;0;0;0;0;0;1,357381755217614;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0815963883765074;0,5700000000000001;1,3724926197697183;0;0;0;0;11,74124437103398;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2058;1.10:18:00;0;0;0;0;0;0;0;0;1,3574468428087862;0;0;0;0;0;0;0;0;0;0;0;0;0;1,081655515088075;0,5700000000000001;1,372558698778073;0;0;0;0;11,7412492140421;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2059;1.10:19:00;0;0;0;0;0;0;0;0;1,357510771054886;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0816789843676455;0,5700000000000001;1,372688721865715;0;0;0;0;11,741270502113316;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2060;1.10:20:00;0;0;0;0;0;0;0;0;1,3575345839148725;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0816964511508516;0,5700000000000001;1,3726937356568802;0;0;0;0;11,742132934373174;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2061;1.10:21:00;0;0;0;0;0;0;0;0;1,3576396403861473;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0818283620723517;0,5700000000000001;1,3727607646847197;0;0;0;0;11,742183208662103;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2062;1.10:22:00;0;0;0;0;0;0;0;0;1,3576794337717264;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0818513251643262;0,5700000000000001;1,372854307963272;0;0;0;0;11,742721843819307;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2063;1.10:23:00;0;0;0;0;0;0;0;0;1,3577355822918384;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0819150015022887;0,5700000000000001;1,3728624816303017;0;0;0;0;11,743221231361725;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2064;1.10:24:00;0;0;0;0;0;0;0;0;1,3577719817594691;0;0;0;0;0;0;0;0;0;0;0;0;0;1,081927823398994;0,5700000000000001;1,3729241086197603;0;0;0;0;11,743389034914653;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2065;1.10:25:00;0;0;0;0;0;0;0;0;1,357806354952107;0;0;0;0;0;0;0;0;0;0;0;0;0;1,081956527299371;0,5700000000000001;1,372924408660906;0;0;0;0;11,744391712178368;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2066;1.10:26:00;0;0;0;0;0;0;0;0;1,357859072926475;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0819957985290398;0,5700000000000001;1,3729772455695513;0;0;0;0;11,744853552077426;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2067;1.10:27:00;0;0;0;0;0;0;0;0;1,3578639361224365;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0820414657607458;0,5700000000000001;1,3730733668261386;0;0;0;0;11,745015015431077;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2068;1.10:28:00;0;0;0;0;0;0;0;0;1,3579200144497765;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0820455619296272;0,5700000000000001;1,3731087261158013;0;0;0;0;11,745687763186087;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2069;1.10:29:00;0;0;0;0;0;0;0;0;1,3579626115131436;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0820495846322375;0,5700000000000001;1,3731343939043725;0;0;0;0;11,745795953327884;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2070;1.10:30:00;0;0;0;0;0;0;0;0;1,358000540847184;0;0;0;0;0;0;0;0;0;0;0;0;0;1,082148769475999;0,5700000000000001;1,3731642303828777;0;0;0;0;11,74600184735822;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2071;1.10:31:00;0;0;0;0;0;0;0;0;1,3580517139215469;0;0;0;0;0;0;0;0;0;0;0;0;0;1,082184593849768;0,5700000000000001;1,373192881463447;0;0;0;0;11,746384712395624;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2072;1.10:32:00;0;0;0;0;0;0;0;0;1,3580774076646724;0;0;0;0;0;0;0;0;0;0;0;0;0;1,08220416377056;0,5700000000000001;1,373480155045502;0;0;0;0;11,748051168138584;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2073;1.10:33:00;0;0;0;0;0;0;0;0;1,3581762339063272;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0822740699181124;0,5700000000000001;1,3735814659998433;0;0;0;0;11,748624947049437;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2074;1.10:34:00;0;0;0;0;0;0;0;0;1,3581958091398583;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0823000412047465;0,5700000000000001;1,3735975572729477;0;0;0;0;11,749659951339794;0;3,8000000000000003;0;0;0;0;0;0;2,94704868852459;4,09994721311476;11,7117639344262;
2075;1.10:35:00;0;0;0;0;0;0;0;0;1,358269505143639;0;0;0;0;0;0;0;0;0;0;0;0;0;1,082351349956752;0,5700000000000001;1,3737332979253598;0;0;0;0;11,74983955486523;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2076;1.10:36:00;0;0;0;0;0;0;0;0;1,3586095451827005;0;0;0;0;0;0;0;0;0;0;0;0;0;1,082420535414104;0,5700000000000001;1,3738233504991175;0;0;0;0;11,75032262021917;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2077;1.10:37:00;0;0;0;0;0;0;0;0;1,3586171230678197;0;0;0;0;0;0;0;0;0;0;0;0;0;1,082441015797273;0,5700000000000001;1,3738682539530722;0;0;0;0;11,75092516277349;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2078;1.10:38:00;0;0;0;0;0;0;0;0;1,3586255122409432;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0824574035864707;0,5700000000000001;1,3738803102119213;0;0;0;0;11,751183567934865;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2079;1.10:39:00;0;0;0;0;0;0;0;0;1,3586634121527454;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0824951296500913;0,5700000000000001;1,3738935325086645;0;0;0;0;11,751457182800618;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2080;1.10:40:00;0;0;0;0;0;0;0;0;1,3586759733231677;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0825434339741349;0,5700000000000001;1,3739031162413713;0;0;0;0;11,752898230951985;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2081;1.10:41:00;0;0;0;0;0;0;0;0;1,3588503871983377;0;0;0;0;0;0;0;0;0;0;0;0;0;1,082649949211347;0,5700000000000001;1,3741291400933981;0;0;0;0;11,753147406664198;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2082;1.10:42:00;0;0;0;0;0;0;0;0;1,3591586213644766;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0826670049079277;0,5700000000000001;1,374142158747294;0;0;0;0;11,753927142168633;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2083;1.10:43:00;0;0;0;0;0;0;0;0;1,3592312577800205;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0826972144524294;0,5700000000000001;1,3743157064725138;0;0;0;0;11,753934824913882;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2084;1.10:44:00;0;0;0;0;0;0;0;0;1,359371985820972;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0827172243768077;0,5700000000000001;1,3743732231144588;0;0;0;0;11,75399811111405;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2085;1.10:45:00;0;0;0;0;0;0;0;0;1,3593950013945202;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0827744779534296;0,5700000000000001;1,37440866783662;0;0;0;0;11,754120877486239;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2086;1.10:46:00;0;0;0;0;0;0;0;0;1,3594331759268383;0;0;0;0;0;0;0;0;0;0;0;0;0;1,082805933534286;0,5700000000000001;1,3744498646730707;0;0;0;0;11,754128916399342;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2087;1.10:47:00;0;0;0;0;0;0;0;0;1,3595336988778577;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0828321112107373;0,5700000000000001;1,3745433589406193;0;0;0;0;11,754256959561689;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2088;1.10:48:00;0;0;0;0;0;0;0;0;1,3595647593853168;0;0;0;0;0;0;0;0;0;0;0;0;0;1,082837006293055;0,5700000000000001;1,3746301857412566;0;0;0;0;11,754510677956397;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2089;1.10:49:00;0;0;0;0;0;0;0;0;1,3596019694973398;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0828484341682179;0,5700000000000001;1,3747563745122884;0;0;0;0;11,754714681082639;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2090;1.10:50:00;0;0;0;0;0;0;0;0;1,3597240303291809;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0828564614199947;0,5700000000000001;1,3748103508050267;0;0;0;0;11,754878264753428;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2091;1.10:51:00;0;0;0;0;0;0;0;0;1,3597728859893037;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0829018096400973;0,5700000000000001;1,3749336854665613;0;0;0;0;11,755374360273414;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2092;1.10:52:00;0;0;0;0;0;0;0;0;1,3597806391494702;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0829030140617966;0,5700000000000001;1,3750675392069631;0;0;0;0;11,755801791095124;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2093;1.10:53:00;0;0;0;0;0;0;0;0;1,3598748464974748;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0829058000592562;0,5700000000000001;1,375152865704368;0;0;0;0;11,755997400093428;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2094;1.10:54:00;0;0;0;0;0;0;0;0;1,3598749157544288;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0829173198979207;0,5700000000000001;1,3752217450237367;0;0;0;0;11,756437658675871;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2095;1.10:55:00;0;0;0;0;0;0;0;0;1,3599580217863163;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0829472734627572;0,5700000000000001;1,3752229576821646;0;0;0;0;11,75658334501104;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2096;1.10:56:00;0;0;0;0;0;0;0;0;1,36001922588229;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0830240753342903;0,5700000000000001;1,375253415809252;0;0;0;0;11,756712056597264;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2097;1.10:57:00;0;0;0;0;0;0;0;0;1,360057844938384;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0832368531541492;0,5700000000000001;1,3752906925507553;0;0;0;0;11,756822861983888;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2098;1.10:58:00;0;0;0;0;0;0;0;0;1,3601367131438071;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0833419154901538;0,5700000000000001;1,3752992799090762;0;0;0;0;11,757526070625216;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2099;1.10:59:00;0;0;0;0;0;0;0;0;1,360152776328334;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0834234772409796;0,5700000000000001;1,3753904051612138;0;0;0;0;11,757640827397037;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2100;1.11:00:00;0;0;0;0;0;0;0;0;1,360239681685699;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0834256239801365;0,5700000000000001;1,37546123598801;0;0;0;0;11,75775942342898;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2101;1.11:01:00;0;0;0;0;0;0;0;0;1,3602496638369554;0;0;0;0;0;0;0;0;0;0;0;0;0;1,083439327759038;0,5700000000000001;1,3754628617264064;0;0;0;0;11,757797608099672;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2102;1.11:02:00;0;0;0;0;0;0;0;0;1,360249834456093;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0834519328980368;0,5700000000000001;1,375517227112493;0;0;0;0;11,75803792369648;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2103;1.11:03:00;0;0;0;0;0;0;0;0;1,36025487878629;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0834585270782207;0,5700000000000001;1,3756067834731562;0;0;0;0;11,758921063177556;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2104;1.11:04:00;0;0;0;0;0;0;0;0;1,3602760991857845;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0834830993811415;0,5700000000000001;1,3756189713819407;0;0;0;0;11,760167071691878;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,09994721311476;11,7117639344262;
2105;1.11:05:00;0;0;0;0;0;0;0;0;1,3603629716057022;0;0;0;0;0;0;0;0;0;0;0;0;0;1,083503700141006;0,5700000000000001;1,375642074780788;0;0;0;0;11,760283085814173;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2106;1.11:06:00;0;0;0;0;0;0;0;0;1,3603824886680485;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0835331446739978;0,5700000000000001;1,3756567113330413;0;0;0;0;11,760405178224385;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2107;1.11:07:00;0;0;0;0;0;0;0;0;1,3604103881509964;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0836114616067678;0,5700000000000001;1,3756806663847885;0;0;0;0;11,761727709977066;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2108;1.11:08:00;0;0;0;0;0;0;0;0;1,3604629006225162;0;0;0;0;0;0;0;0;0;0;0;0;0;1,08362250190414;0,5700000000000001;1,3757469868453067;0;0;0;0;11,761853455402811;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2109;1.11:09:00;0;0;0;0;0;0;0;0;1,3605560253110764;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0836354602329028;0,5700000000000001;1,3758131694555138;0;0;0;0;11,762305240819792;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2110;1.11:10:00;0;0;0;0;0;0;0;0;1,3606621204774114;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0837742559093344;0,5700000000000001;1,3758626266561889;0;0;0;0;11,763222723200366;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2111;1.11:11:00;0;0;0;0;0;0;0;0;1,360808525470292;0;0;0;0;0;0;0;0;0;0;0;0;0;1,083787759801308;0,5700000000000001;1,375956584471803;0;0;0;0;11,763321139867758;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2112;1.11:12:00;0;0;0;0;0;0;0;0;1,3608928902063429;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0838454804511006;0,5700000000000001;1,3760006129965097;0;0;0;0;11,763560715039754;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2113;1.11:13:00;0;0;0;0;0;0;0;0;1,3609050123057878;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0839373543305288;0,5700000000000001;1,376081404520323;0;0;0;0;11,76370878981852;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2114;1.11:14:00;0;0;0;0;0;0;0;0;1,3609185377679085;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0840832060387235;0,5700000000000001;1,3761623155469136;0;0;0;0;11,763713809748102;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2115;1.11:15:00;0;0;0;0;0;0;0;0;1,3610151344326762;0;0;0;0;0;0;0;0;0;0;0;0;0;1,084200125976581;0,5700000000000001;1,376235287814429;0;0;0;0;11,763812339882854;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2116;1.11:16:00;0;0;0;0;0;0;0;0;1,3610758961945875;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0842550187825264;0,5700000000000001;1,3764181145620666;0;0;0;0;11,764567641925595;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2117;1.11:17:00;0;0;0;0;0;0;0;0;1,3611499452639935;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0842623961808604;0,5700000000000001;1,3764867345000606;0;0;0;0;11,764867417995575;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2118;1.11:18:00;0;0;0;0;0;0;0;0;1,3611756325317101;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0842646295011273;0,5700000000000001;1,376523010555433;0;0;0;0;11,765310598580047;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2119;1.11:19:00;0;0;0;0;0;0;0;0;1,3612351598631172;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0842969693045779;0,5700000000000001;1,376539033133538;0;0;0;0;11,765442683842709;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2120;1.11:20:00;0;0;0;0;0;0;0;0;1,3612623199202958;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0843007160511076;0,5700000000000001;1,3765880238258221;0;0;0;0;11,76567526709605;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2121;1.11:21:00;0;0;0;0;0;0;0;0;1,3612861879153224;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0843036972432454;0,5700000000000001;1,3766180987201782;0;0;0;0;11,766007240230763;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2122;1.11:22:00;0;0;0;0;0;0;0;0;1,3613102208543062;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0843074263385533;0,5700000000000001;1,3766468780968033;0;0;0;0;11,766551680560482;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
2123;1.11:23:00;0;0;0;0;0;0;0;0;1,3613407868731984;0;0;0;0;0;0;0;0;0;0;0;0;0;1,084404818749787;0,5700000000000001;1,3767140362608337;0;0;0;0;11,76666718451424;0;3,8000000000000003;0;0;0;0;0;0;2,94750360655738;4,10032540983607;11,7117639344262;
