Reactive.Time;Time span;Bathroom Light (20W) [var];Bathroom Mirror Light 10 W (LED) [var];Kitchen Light (20W) [var];Cellar Light (20W) [var];Living Room Light (Energy Saving Lamp, 20W) [var];Bedroom Light (20W) [var];Children Room Light Device (20W) [var];AFK BM-2N [var];Eye Glass Cleaner Grundig UC 5020 [var];Clatronic MS 3249 Milk Foamer [var];Nespresso Coffee Machine, Single Cup [var];AEG PN 2200 RX 4935365097 [var];Hand-held Circular Saw / Bosch PKS 46 [var];Skil 4270 [var];Polishing Machine / Flex L 602 VR [var];Dishwasher NEFF SD6P1F (2011) [var];Christopeit Treadmill TM 2 Pro [var];Lawn Mower / Sabo 32-EL [var];Digitalpiano / Kawai CN-23 [var];Lamp Ikea V1017 Jansjo [var];AEG SB 2E 650 R [var];Cordless Screwdriver / Bosch PSR 18 LI-2 [var];Electric Kettle / Petra WK288 1.5L [var];Energy Saving Lamp / EL-REF 11 E27 [var];CD/DVD Player / Philips DVDR 725 H [var];TV Medion MD20123_DE_A [var];SAT Receiver / Kathrein UFS913 [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster Salco MT 400 [var];PC / Acer 8400 [var];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [var];Epson Stylus Color 860 [var];TASKalfa 180 [var];Canon CanoScan LIDE 110 [var];TFT Monitor Samsung S27C750P [var];Active Speaker Trust Tytan 2.1 [var];Gaming Computer [var];Cell Phone Samsung Charging [var];Miele DG 1450 [var];Handmixer / Phillips Robust HR 1581 [var];Westinghouse Fanaway [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Microwave / Panasonic NN 5259 [var];Kitchen Machine Bosch UM4VE2B [var];Extractor Hood / Miele DA 429-4 [var];Miele DA 61 [var];Deep Fryer / DeLonghi F 28311.W Rotofritteuse [var];Ricecooker / Tristar RK-6112 [var];Steam Cooker / Phillips HD9140 [var];Immersion Blender Noah Hit Top [var];Fondue / Unold 48746 Asia [var];Bauknecht GTE 260 [var];Dryer / Miele T 8626 WP [var];Electronic Hometrainer / Kettler Satura E [var];Hair Dryer Braun Silencio 1250 [var];Laptop Sony Vaio SVE151G11M [var];Steam Iron / Phillips GC 4410 [var];Washing Machine / Bosch WAE 28143 [var];Phone Siemens Gigaset C320 [var];Canister vacuum cleaner / Siemens VS 06 G 1831 [var];External Harddrive Iomega 3.5" [var];Nintendo Wii [var];Siemens Kl 20 LA 65 (A+) [var];Electric Razor Braun Cruzer 5 [var];Electric Toothbrush Dondodent Professional Clean [var];Samsung CLP-315W [var];Fax / Phillips Faxjet 525 Primo (IPF525) [var];Microsoft Xbox 360 [var];Yamaha RX-V667 [var];Router O2 Box 6431 [var];
1857;1.06:57:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8408928236746676;0;0;0,337093053321533;-47,057937704918004;0,8603329169044416;0;0;0,4180081473911353;0;0;0;1,0479536548197224;0,8341730352967947;0,07382910251541809;0,7833180105528385;0;0,7324696399099562;0,1;1,3083845140352999;-3,93993770491803;0;0;0;0;0;0;3,6329385690546228;0;0;0;0;0;0;0;0;0;0;1,2300218584932288;0;-22,133368852459;0;0;6,80272377049181;0;0;0,6053159543511002;0;1,7822131147541;-4,14521459016393;4,300636686053784;1,5373800722948205;1,095390809265128;3,6832153419537;-19,703713278688532;
1858;1.06:58:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8410026405312652;0;0;0,33709887413502254;-47,057937704918004;0,8603523078741853;0;0;0,41801011730883325;0;0;0;1,0481302883494212;0,8342852474688331;0,0738331643409227;0,7833518637589123;0;0,7324855452439613;0,1;1,3084029270081352;-3,93993770491803;0;0;0;0;0;0;3,633126906207274;0;0;0;0;0;0;0;0;0;0;1,2300398569842266;0;-22,133368852459;0;0;6,80272377049181;0;0;0,6054319639429406;0;1,7822131147541;-4,14521459016393;4,300756003623268;1,5375278377717503;1,0955855625838526;3,6833020216795886;-19,70357442622951;
1859;1.06:59:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8412126754732852;0;0;0,33709934814923764;-47,057937704918004;0,8603708021758385;0;0;0,418037241903259;0;0;0;1,048143254449045;0,8343036565344777;0,07383613617702799;0,7833549632160998;0;0,7325123117696494;0,1;1,3084031809975654;-3,93993770491803;0;0;0;0;0;0;3,6334422751387576;0;0;0;0;0;0;0;0;0;0;1,2300485519918103;0;-22,133368852459;0;0;6,80272377049181;0;0;0,6054374198364016;0;1,7822131147541;-4,14521459016393;4,30140259315722;1,5375437349543388;1,0955861052976095;3,683460856509425;-19,70357442622951;
1860;1.07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,84130352068287;0;0;0,33710786655978303;-47,057937704918004;0,8604361621743513;0;0;0,4180399818337478;0;0;0;1,048182965826228;0,8343984733999937;0,07383839369927793;0,7833578275149672;0;0,7325307004234174;0,1;1,308403280755628;-3,91993770491803;0;0;0;0;0;0;3,6334922768201268;0;0;0;0;0;0;0;0;0;0;1,2301479242017626;0;-22,133368852459;0;0;6,80272377049181;0;0;0,6054381293795484;0;1,7822131147541;-4,14521459016393;4,301443146102448;1,5375536582952711;1,095610385256888;3,683469463528017;-19,70357442622951;
1861;1.07:01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8415516350056111;0;0;0,33713323061784867;-47,057937704918004;0,8604535035034138;0;0;0,4180848019904407;0;0;0;1,0482386015034528;0,8344221754145039;0,0738438681370636;0,7833903006836124;0;0,7325322005357443;0,1;1,3084090427092465;-3,879503409836064;0;0;0;0;0;0;3,6335348742907585;0;0;0;0;0;0;0;0;0;0;1,2302459921078635;0;-22,133368852459;0;0;6,80292327868853;0;0;0,6054803325733693;0;1,7822131147541;-4,14521459016393;4,301685402818022;1,5375955496571125;1,0956747659229917;3,68353688309256;-19,70357442622951;
1862;1.07:02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8417904560769545;0;0;0,33713674755269996;-47,057937704918004;0,8604905976667074;0;0;0,41809223569359705;0;0;0;1,0482830324213888;0,8344479194418035;0,07384653256750041;0,7834171523361312;0;0,7325390078535055;0,1;1,3084266720717033;-3,85590937704918;0;0;0;0;0;0;3,6337233094819177;0;0;0;0;0;0;0;0;0;0;1,230256515832945;0;-22,133368852459;0;0;6,8030201639344305;0;0;0,6055264613079434;0;1,7822131147541;-4,14521459016393;4,301827936079647;1,5377424895341973;1,0957265321693044;3,6838439481180867;-19,70357442622951;
1863;1.07:03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,841878136699698;0;0;0,3371405930050831;-47,057937704918004;0,860505739218737;0;0;0,4181239305505489;0;0;0;1,0483041009821543;0,8347808192200656;0,07384658281319324;0,7834278053892997;0;0,7325493726397748;0,1;1,308431317312806;-3,852354918032784;0;0;0;0;0;0;3,633757966090512;0;0;0;0;0;0;0;0;0;0;1,2302589284327785;0;-22,133368852459;0;0;6,8030201639344305;0;0;0,6055580355375483;0;1,7822131147541;-4,14521459016393;4,302910541479025;1,5377619562728586;1,0957477874798822;3,684301184649844;-19,70357442622951;
1864;1.07:04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8419713900354637;0;0;0,3371513631528025;-47,057937704918004;0,8605069374409025;0;0;0,41816613004274544;0;0;0;1,048312895307641;0,8348411593886682;0,07385527732527604;0,7834328303834476;0;0,7325532762116345;0,1;1,308432649268177;-3,84770885245901;0;0;0;0;0;0;3,6340033506794747;0;0;0;0;0;0;0;0;0;0;1,2303021631479862;0;-22,133368852459;0;0;6,8030201639344305;0;0;0,605577670491888;0;1,7822131147541;-4,14521459016393;4,303221288787905;1,5377710737207293;1,0958924747827283;3,6844820452387506;-19,70337245901639;
1865;1.07:05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8419744655149468;0;0;0,3371753065660778;-47,057937704918004;0,860557725642507;0;0;0,4181868469027514;0;0;0;1,0483282268278737;0,8348907692869366;0,0738594756747037;0,7834510977453043;0;0,7325920497870109;0,1;1,308441046151159;-3,8429557377049197;0;0;0;0;0;0;3,6342791444328006;0;0;0;0;0;0;0;0;0;0;1,2303740604533904;0;-22,133368852459;0;0;6,8030201639344305;0;0;0,6055815059297459;0;1,7822131147541;-4,14521459016393;4,303443813248791;1,5378117356345657;1,0959095658842912;3,6856694316799237;-19,70337245901639;
1866;1.07:06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8419926777483455;0;0;0,33719521720626927;-47,057937704918004;0,8605732542014822;0;0;0,41818764531600605;0;0;0;1,0483331052321354;0,8349234294689978;0,07386157881915832;0,7834604140242982;0;0,7325966534267916;0,1;1,3084548063694015;-3,84265655737705;0;0;0;0;0;0;3,63428101198761;0;0;0;0;0;0;0;0;0;0;1,2304366681458494;0;-22,133368852459;0;0;6,8030201639344305;0;0;0,6056254031956925;0;1,7822131147541;-4,14521459016393;4,303534889229353;1,537814347027618;1,0959659419497847;3,6857781116960586;-19,70337245901639;
1867;1.07:07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,842068509165259;0;0;0,3372495221683311;-47,057937704918004;0,8605951739577462;0;0;0,4182285542504399;0;0;0;1,0483592391865708;0,8349450953365112;0,0738635331161379;0,7834612277057672;0;0,7325979955677397;0,1;1,30845622691827;-3,84218491803279;0;0;0;0;0;0;3,634384932144609;0;0;0;0;0;0;0;0;0;0;1,2304729314351528;0;-22,133368852459;0;0;6,8030201639344305;0;0;0,6056277492649847;0;1,7822131147541;-4,14521459016393;4,303655472808332;1,5378224954757957;1,0959774222830299;3,685823045025165;-19,70337245901639;
1868;1.07:08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8420818554370884;0;0;0,3372670628867616;-47,057937704918004;0,8606070675732063;0;0;0,41823274105289093;0;0;0;1,048407576101173;0,8350547190157322;0,07387155209889548;0,7835583215764628;0;0,7326067852130042;0,1;1,3084637403642516;-3,8409762295081995;0;0;0;0;0;0;3,6344297454358396;0;0;0;0;0;0;0;0;0;0;1,2305567627194145;0;-22,133368852459;0;0;6,80314885245901;0;0;0,6057387232078564;0;1,7822131147541;-4,14521459016393;4,303703312078494;1,5378289499953226;1,0959784920332223;3,686711425628371;-19,703219672131148;
1869;1.07:09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8420962478126022;0;0;0,33727487395267286;-47,057937704918004;0,8606154708831169;0;0;0,4182328547596639;0;0;0;1,048439785924113;0,8350682246258727;0,07387925734570079;0,7835738113026096;0;0,7326129510976869;0,1;1,3084643055817788;-3,8397040983606496;0;0;0;0;0;0;3,6351785045907925;0;0;0;0;0;0;0;0;0;0;1,2307563293687052;0;-22,133368852459;0;0;6,80314885245901;0;0;0,6057856792690098;0;1,7822131147541;-4,14521459016393;4,303926336049542;1,5379939750881417;1,0960568656423073;3,68675381140874;-19,703219672131148;
1870;1.07:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,84212054630045;0;0;0,33727829810715826;-47,057937704918004;0,8606174552379555;0;0;0,41824781271657574;0;0;0;1,0485314849763432;0,835138345786983;0,07388457716110021;0,7835852710272071;0;0,7326157777154333;0,1;1,3084700127363758;-3,83697459016393;0;0;0;0;0;0;3,6351945936653602;0;0;0;0;0;0;0;0;0;0;1,230761582687586;0;-22,133368852459;0;0;6,80314885245901;0;0;0,605805890487718;0;1,7822131147541;-4,14521459016393;4,304176420082507;1,5380920960893434;1,0962081207852687;3,6868394349086824;-19,703219672131148;
1871;1.07:11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8421274393106777;0;0;0,3372857033376168;-47,057937704918004;0,8606725478607262;0;0;0,41828250405058814;0;0;0;1,0485428575823152;0,835144267123996;0,07388547202558757;0,7835889372583974;0;0,7326207877054957;0,1;1,30847919317234;-3,8213377049180295;0;0;0;0;0;0;3,635213840457426;0;0;0;0;0;0;0;0;0;0;1,2308451338597104;0;-22,133368852459;0;0;6,803219672131149;0;0;0,6058115563435146;0;1,7822131147541;-4,14521459016393;4,304279388058893;1,5381651640745901;1,096216782397873;3,6873161683610176;-19,703219672131148;
1872;1.07:12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8421669923347779;0;0;0,3372941258393073;-47,057937704918004;0,8606811594162855;0;0;0,418284735298547;0;0;0;1,0485698038593882;0,8351593939652768;0,0738924428120806;0,783619059378059;0;0,7326252047009553;0,1;1,308479664882431;-3,81396475409836;0;0;0;0;0;0;3,6352486875804955;0;0;0;0;0;0;0;0;0;0;1,2308700609246361;0;-22,0676885245902;0;0;6,803219672131149;0;0;0,6058125436400318;0;1,7822131147541;-4,14521459016393;4,304542007853082;1,5382067026261466;1,0962291871887044;3,687351400742815;-19,703219672131148;
1873;1.07:13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8422997626311564;0;0;0,3372962849420585;-47,0163327868852;0,8607145577438978;0;0;0,4182924041534047;0;0;0;1,0485820669545465;0,835162410589501;0,07389503842749459;0,7836489261673166;0;0,7326283757565112;0,1;1,3084828719956638;-3,8055783606557396;0;0;0;0;0;0;3,635316925164746;0;0;0;0;0;0;0;0;0;0;1,2308911778992506;0;-22,0676885245902;0;0;6,803219672131149;0;0;0,6058567754241881;0;1,7822131147541;-4,14521459016393;4,304674818821968;1,538307682481789;1,096289132714955;3,6874640907667353;-19,703219672131148;
1874;1.07:14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8423360332916139;0;0;0,3373066027751897;-47,0163327868852;0,8607248787851338;0;0;0,418294264765284;0;0;0;1,0485839764321994;0,8351771022526875;0,07389862676256109;0,7836748946959234;0;0,732666209229358;0,1;1,3084848869817525;-3,797949180327871;0;0;0;0;0;0;3,6354034154696864;0;0;0;0;0;0;0;0;0;0;1,230895022140403;0;-22,0676885245902;0;0;6,803219672131149;0;0;0,6058597778286399;0;1,7822131147541;-4,14521459016393;4,304879083438402;1,5383727914648373;1,0963690295567643;3,6874791905234905;-19,7031131147541;
1875;1.07:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,842479287305265;0;0;0,33731179935005695;-47,0163327868852;0,8607453415887563;0;0;0,41831401312355915;0;0;0;1,0485900650715807;0,8351954787057247;0,07389982163790394;0,7836756675356285;0;0,7326802737948235;0,1;1,30850787192327;-3,78017442622951;0;0;0;0;0;0;3,635447529514861;0;0;0;0;0;0;0;0;0;0;1,23104135713765;0;-22,0676885245902;0;0;6,803219672131149;0;0;0,605953469568136;0;1,7822131147541;-4,14521459016393;4,304921721447771;1,5386052779095065;1,0963893128429532;3,687497808023706;-19,7031131147541;
1876;1.07:16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8424818908625018;0;0;0,3373792633995513;-47,0163327868852;0,8607484146014811;0;0;0,41832429679525973;0;0;0;1,0486366097042321;0,8352582947050141;0,0739016880233144;0,7837188742909134;0;0,7326851527613232;0,1;1,3085089439226785;-3,78017442622951;0;0;0;0;0;0;3,6354515879097065;0;0;0;0;0;0;0;0;0;0;1,231136529602245;0;-22,0676885245902;0;0;6,80321967213115;0;0;0,6059602987183177;0;1,7822131147541;-4,14521459016393;4,304997811735888;1,5387222245557866;1,0964193355799232;3,688027502413091;-19,70298344262295;
1877;1.07:17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8427277905918957;0;0;0,33741678679214704;-47,0163327868852;0,8607661697546516;0;0;0,41833279857351335;0;0;0;1,0486436251023983;0,8352818546823497;0,07390633456465918;0,7837197802069685;0;0,7326878185991653;0,1;1,3085128046210108;-3,78017442622951;0;0;0;0;0;0;3,6355058974271017;0;0;0;0;0;0;0;0;0;0;1,2311855593887193;0;-22,0676885245902;0;0;6,80321967213115;0;0;0,605963604883745;0;1,7822131147541;-4,14521459016393;4,305122946432698;1,5387641451870195;1,0964248282244127;3,6880697046386928;-19,70298344262295;
1878;1.07:18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8429159232980603;0;0;0,3374172073813349;-47,0163327868852;0,8607842352467086;0;0;0,41833500372197524;0;0;0;1,0487501866560507;0,8353422330226274;0,07390713391241953;0,7838573850563402;0;0,7326930402010476;0,1;1,308527086645526;-3,78017442622951;0;0;0;0;0;0;3,635682453360978;0;0;0;0;0;0;0;0;0;0;1,231314636446825;0;-22,0676885245902;0;0;6,80326885245902;0;0;0,6059797304639482;0;1,7822131147541;-4,14521459016393;4,3055393247734655;1,5388021138117516;1,0965392140784418;3,6884311777722005;-19,70276262295082;
1879;1.07:19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8429246387484544;0;0;0,33744418691710554;-47,0163327868852;0,8608220075510546;0;0;0,4183409210574274;0;0;0;1,0489524988199863;0,8353677204916337;0,07390936950488093;0,7838606058584273;0;0,7327490189418757;0,1;1,3085327011460484;-3,77020786885246;0;0;0;0;0;0;3,6361142967826323;0;0;0;0;0;0;0;0;0;0;1,2315283671926898;0;-22,0676885245902;0;0;6,80326885245902;0;0;0,6059968991273894;0;1,7822131147541;-4,14521459016393;4,305840039001915;1,538875230528795;1,0965469197657338;3,688449405487683;-19,70271459016394;
1880;1.07:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8430112654943962;0;0;0,3374560278105108;-47,0163327868852;0,8608452618525257;0;0;0,41838461423392637;0;0;0;1,0489608856294612;0,8354262623247102;0,07391634493328354;0,7840446309136067;0;0,7327617568838837;0,1;1,3085341878389674;-3,76202590163934;0;0;0;0;0;0;3,636188517209476;0;0;0;0;0;0;0;0;0;0;1,231543992046281;0;-22,0676885245902;0;0;6,80326885245902;0;0;0,6060430244114706;0;1,7822131147541;-4,14521459016393;4,305901040769975;1,5388838164348313;1,096604204915756;3,68856935170286;-19,70271459016394;
1881;1.07:21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8431079577929619;0;0;0,3374681628635912;-47,0163327868852;0,8609018838059512;0;0;0,4183890095003952;0;0;0;1,0489688530022583;0,8354852759496697;0,07391713315773273;0,7840492475362544;0;0,7327796373638192;0,1;1,3085413203852498;-3,76202590163934;0;0;0;0;0;0;3,636213769988124;0;0;0;0;0;0;0;0;0;0;1,231620027201082;0;-22,0676885245902;0;0;6,80326885245902;0;0;0,6060512064824615;0;1,7822131147541;-4,14521459016393;4,306135475884297;1,5389277918299062;1,0966654212523934;3,688592730929401;-19,70271459016394;
1882;1.07:22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,843211816470257;0;0;0,3375084541981362;-47,0163327868852;0,8609222581720928;0;0;0,4183957797001418;0;0;0;1,04899338949346;0,835502647797442;0,07392006580863919;0,784067470866803;0;0,7327800469550635;0,1;1,3085416151439837;-3,76202590163934;0;0;0;0;0;0;3,636342203574121;0;0;0;0;0;0;0;0;0;0;1,2317017739598302;0;-22,0676885245902;0;0;6,80326885245902;0;0;0,6060639871512996;0;1,7822131147541;-4,14521459016393;4,3067819789347155;1,5389759099676168;1,0967052188097934;3,6886479450298837;-19,70271459016394;
1883;1.07:23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8432163012069995;0;0;0,3375228543972773;-47,0163327868852;0,8609523599664347;0;0;0,4184397002411622;0;0;0;1,0489965866434443;0,835525802533942;0,07392545635828972;0,7840830236613316;0;0,7327833989474921;0,1;1,3085469839442359;-3,76202590163934;0;0;0;0;0;0;3,636356997685754;0;0;0;0;0;0;0;0;0;0;1,231710737827266;0;-22,0676885245902;0;0;6,80329868852459;0;0;0,6060745874107755;0;1,7822131147541;-4,14521459016393;4,30699980213011;1,5389798322291792;1,0967205469731933;3,6892634448533452;-19,70271459016394;
1884;1.07:24:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8434251701159303;0;0;0,33753847225963984;-47,0163327868852;0,8609738582548124;0;0;0,41845732515457673;0;0;0;1,0490503514386618;0,8355311418476218;0,07392882927980027;0,7840996536399297;0;0,732803536465043;0,1;1,308549540346025;-3,76017442622951;0;0;0;0;0;0;3,6364090037975707;0;0;0;0;0;0;0;0;0;0;1,2317208303331921;0;-22,0676885245902;0;0;6,80329868852459;0;0;0,6060956669996455;0;1,7822131147541;-4,14521459016393;4,307164404653156;1,539035635495788;1,0967874971799403;3,6892964923980482;-19,70271459016394;
1885;1.07:25:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8436346155688752;0;0;0,33755670010321254;-47,0163327868852;0,8609864120847552;0;0;0,41845920958560995;0;0;0;1,049068377917135;0,8355419901977936;0,07393702282559239;0,7841031896920473;0;0,7328099355834514;0,1;1,3085500439409081;-3,7558077049180296;0;0;0;0;0;0;3,63645176328271;0;0;0;0;0;0;0;0;0;0;1,2317612958179116;0;-22,0676885245902;0;0;6,80329868852459;0;0;0,6060964630786758;0;1,7822131147541;-4,14521459016393;4,3072262663367935;1,5390877070883562;1,0967978674353223;3,689430652244695;-19,70271459016394;
1886;1.07:26:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8436879185435089;0;0;0,3375636266769206;-47,0163327868852;0,860986585704792;0;0;0,4184832362474285;0;0;0;1,0490791738447856;0,8355683549470174;0,07395009609118121;0,7841106449330505;0;0,73284426836388;0,1;1,3085517124627641;-3,752179508196718;0;0;0;0;0;0;3,636887747195628;0;0;0;0;0;0;0;0;0;0;1,231781198934629;0;-22,0676885245902;0;0;6,80329868852459;0;0;0,6061011916803539;0;1,7822131147541;-4,14521459016393;4,307510194246483;1,5392151747625262;1,096829455969093;3,689740292926343;-19,70264967213115;
1887;1.07:27:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8438176469959549;0;0;0,3375693830385508;-47,0163327868852;0,8609880025068297;0;0;0,418493322344305;0;0;0;1,0490821972995183;0,8355817055921887;0,07395099390636314;0,7841620799996241;0;0,7328452915258833;0,1;1,3085568138747063;-3,7502831147541005;0;0;0;0;0;0;3,637040818040498;0;0;0;0;0;0;0;0;0;0;1,2318343230578535;0;-22,0676885245902;0;0;6,80329868852459;0;0;0,6061087979187456;0;1,7822131147541;-4,14521459016393;4,307911052440661;1,5392409400001634;1,096830924389277;3,6897543733489964;-19,70264967213115;
1888;1.07:28:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8438572297679245;0;0;0,33757371680670945;-47,0163327868852;0,8610092401154911;0;0;0,41849607163745534;0;0;0;1,049194774494219;0,8358224041468446;0,07395141846244713;0,7843160412169393;0;0,7328560784628578;0,1;1,3085627476590218;-3,7474654098360594;0;0;0;0;0;0;3,637078044734352;0;0;0;0;0;0;0;0;0;0;1,23188300325814;0;-22,0676885245902;0;0;6,80329868852459;0;0;0,6061281472730597;0;1,7822131147541;-4,14521459016393;4,3083848898093375;1,5392559547644682;1,09691443172852;3,6897574325958766;-19,70264967213115;
1889;1.07:29:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8439611715266113;0;0;0,3375761361739769;-47,0163327868852;0,8610566329779191;0;0;0,41852187630238824;0;0;0;1,0492188880794868;0,8358776053386868;0,07395636214985561;0,7843412914035932;0;0,7328743735380223;0,1;1,3085802803677473;-3,7372465573770515;0;0;0;0;0;0;3,637106434981235;0;0;0;0;0;0;0;0;0;0;1,231908514309417;0;-22,0676885245902;0;0;6,80329868852459;0;0;0,6061606596919609;0;1,7822131147541;-4,14521459016393;4,30904203740363;1,539256699370255;1,0969257857796755;3,689950184714432;-19,70264245901639;
1890;1.07:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8439961408511512;0;0;0,3376061883920683;-47,0163327868852;0,8610900201444112;0;0;0,41854169748642234;0;0;0;1,0492999501284528;0,8358919060947387;0,07395743478304814;0,7843546447941293;0;0,7328877455646399;0,1;1,3085821242190518;-3,7355298360655675;0;0;0;0;0;0;3,637136200147176;0;0;0;0;0;0;0;0;0;0;1,2319183120275345;0;-22,0676885245902;0;0;6,8036477049180295;0;0;0,6062558643488103;0;1,7822131147541;-4,14521459016393;4,309106264338945;1,5393102737451643;1,0970090715020349;3,690040273762981;-19,70264245901639;
1891;1.07:31:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8440289153000775;0;0;0,33761593634965675;-47,0163327868852;0,8611016633586022;0;0;0,4185455643702309;0;0;0;1,0493570397864984;0,8359085612692729;0,07395745566787783;0,7844045006064239;0;0,7329062778818081;0,1;1,3085824316284569;-3,730483278688522;0;0;0;0;0;0;3,637459100525382;0;0;0;0;0;0;0;0;0;0;1,2319780887088292;0;-22,0676885245902;0;0;6,80366114754098;0;0;0,6063296199370428;0;1,7822131147541;-4,14521459016393;4,309266821398632;1,5394617244542579;1,097066176757425;3,690154687985997;-19,70262885245902;
1892;1.07:32:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8441928161467034;0;0;0,3376163696227289;-47,0163327868852;0,8611106580147911;0;0;0,4186400607777717;0;0;0;1,0493633952808066;0,8359253113695965;0,07395983136853913;0,7844471862825582;0;0,7329064654711689;0,1;1,3085935623002023;-3,72747180327869;0;0;0;0;0;0;3,6374980181479746;0;0;0;0;0;0;0;0;0;0;1,232091087741581;0;-22,0676885245902;0;0;6,80366114754098;0;0;0,6063321238580074;0;1,7822131147541;-4,14521459016393;4,3092680795312495;1,539467805671596;1,0970722844824776;3,6902821851304193;-19,70262885245902;
1893;1.07:33:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8443647992428094;0;0;0,33761675362858545;-47,0163327868852;0,8611127795876687;0;0;0,4186660231701643;0;0;0;1,0494046603007923;0,835984511111701;0,07396114803633684;0,784489204414132;0;0,7329217506023128;0,1;1,3085948426389222;-3,72747180327869;0;0;0;0;0;0;3,637575556434158;0;0;0;0;0;0;0;0;0;0;1,2321233773018265;0;-22,0676885245902;0;0;6,803712622950821;0;0;0,6063591963852875;0;1,7822131147541;-4,14521459016393;4,309543206994045;1,5394952415375698;1,097104779827078;3,690490331820977;-19,7020862295082;
1894;1.07:34:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,844606719639739;0;0;0,3376197201773522;-47,0163327868852;0,8611174075077765;0;0;0,41867269825821546;0;0;0;1,0494963067726004;0,8361502490431232;0,07396128221713849;0,7844939180130308;0;0,7329230880815438;0,1;1,308602128351673;-3,72747180327869;0;0;0;0;0;0;3,638002762354126;0;0;0;0;0;0;0;0;0;0;1,2321516437208162;0;-22,0676885245902;0;0;6,803712622950821;0;0;0,6063741009184329;0;1,7822131147541;-4,14521459016393;4,309720930263592;1,5395392558527299;1,097196483395415;3,6905193728893764;-19,7020862295082;
