Inner Device Heat Gains.Time;Calender;Bathroom Light (60W);Bathroom Mirror Light 100W (Conventional);Children Room Light Device (20W);Living Room Light (60W);Bedroom Light (200W);Kitchen Light (20W);Electric Kettle / Petra WK288 1.5L;CD/DVD Player / Philips DVDR 725 H;Phillips 32-9615;SAT Receiver / Kathrein UFS913;Egg Cooker / Russell Hobbs 14048-56 Stylo;Moulinex electronic 833;Kitchen radio / AEG KRC 4323 CD;Single Stove Plate;Coffee Machine / Braun KF 580E;Food Slicer / DOMO Schneidemaschine DO521S;Toaster / Tefal Vario;Extractor Hood / Miele DA 429-4;Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power;Microwave / Panasonic NN-CD757W;Miele H 5241 B;Miele DA 61;Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind;Laptop Sony Vaio SVE151G11M;Washing Machine / Bosch WFS 8000;Hair Dryer / Braun Satin Pro 2200 Ion Care;LED Lamp Globe E 14 Ambient 3W matt;Vacuum Cleaner FiF;Yamaha RX-V667;Liebherr CBP 4056-20A;Electric Tooth Brush / Phillips HX9332;Phone Siemens Gigaset C320;Router / AVM FRITZ! Box Fon WLAN 7390;
882;14:42:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
883;14:43:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
884;14:44:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
885;14:45:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
886;14:46:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
887;14:47:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
888;14:48:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
889;14:49:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
890;14:50:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
891;14:51:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
892;14:52:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
893;14:53:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
894;14:54:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
895;14:55:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
896;14:56:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
897;14:57:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
898;14:58:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
899;14:59:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
900;15:00:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
901;15:01:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
902;15:02:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
903;15:03:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
904;15:04:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
905;15:05:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
906;15:06:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
907;15:07:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
908;15:08:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
909;15:09:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
910;15:10:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
911;15:11:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
912;15:12:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
913;15:13:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
914;15:14:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
915;15:15:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
916;15:16:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
917;15:17:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
918;15:18:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
919;15:19:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
920;15:20:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
921;15:21:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
922;15:22:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
923;15:23:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
924;15:24:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
925;15:25:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
926;15:26:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
927;15:27:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
928;15:28:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
929;15:29:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
930;15:30:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
931;15:31:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
932;15:32:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
933;15:33:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
934;15:34:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
935;15:35:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
936;15:36:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
937;15:37:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
938;15:38:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
939;15:39:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
940;15:40:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
941;15:41:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
942;15:42:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
943;15:43:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
944;15:44:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
945;15:45:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
946;15:46:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
947;15:47:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
948;15:48:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
949;15:49:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
950;15:50:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
951;15:51:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
952;15:52:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
953;15:53:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
954;15:54:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
955;15:55:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
956;15:56:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
957;15:57:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
958;15:58:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
959;15:59:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
960;16:00:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
961;16:01:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
962;16:02:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
963;16:03:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
964;16:04:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
965;16:05:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
966;16:06:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
967;16:07:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
968;16:08:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
969;16:09:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
970;16:10:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
971;16:11:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
972;16:12:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
973;16:13:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
974;16:14:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
975;16:15:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
976;16:16:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
977;16:17:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
978;16:18:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
979;16:19:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
980;16:20:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
981;16:21:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
982;16:22:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
983;16:23:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
984;16:24:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
985;16:25:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
986;16:26:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
987;16:27:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
988;16:28:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
989;16:29:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
990;16:30:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
991;16:31:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
992;16:32:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
993;16:33:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
994;16:34:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
995;16:35:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
996;16:36:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
997;16:37:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
998;16:38:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
999;16:39:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1000;16:40:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1001;16:41:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1002;16:42:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1003;16:43:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1004;16:44:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1005;16:45:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1006;16:46:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1007;16:47:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1008;16:48:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1009;16:49:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1010;16:50:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1011;16:51:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1012;16:52:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1013;16:53:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1014;16:54:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1015;16:55:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1016;16:56:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1017;16:57:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1018;16:58:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1019;16:59:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1020;17:00:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1021;17:01:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1022;17:02:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1023;17:03:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1024;17:04:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1025;17:05:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1026;17:06:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1027;17:07:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1028;17:08:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1029;17:09:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1030;17:10:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1031;17:11:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1032;17:12:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1033;17:13:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1034;17:14:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1035;17:15:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1036;17:16:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1037;17:17:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1038;17:18:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1039;17:19:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1040;17:20:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1041;17:21:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1042;17:22:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1043;17:23:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1044;17:24:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1045;17:25:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1046;17:26:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1047;17:27:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1048;17:28:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1049;17:29:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1050;17:30:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1051;17:31:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1052;17:32:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1053;17:33:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1054;17:34:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1055;17:35:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1056;17:36:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1057;17:37:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1058;17:38:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
