Reactive.Time;Time span;Bathroom Light (60W) [var];Bathroom Mirror Light 100W (Conventional) [var];Children Room Light Device (20W) [var];Living Room Light (60W) [var];Bedroom Light (200W) [var];Kitchen Light (20W) [var];Electric Kettle / Petra WK288 1.5L [var];CD/DVD Player / Philips DVDR 725 H [var];Phillips 32-9615 [var];SAT Receiver / Kathrein UFS913 [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Moulinex electronic 833 [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Coffee Machine / Braun KF 580E [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster / Tefal Vario [var];Extractor Hood / Miele DA 429-4 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [var];Microwave / Panasonic NN-CD757W [var];Miele H 5241 B [var];Miele DA 61 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Laptop Sony Vaio SVE151G11M [var];Washing Machine / Bosch WFS 8000 [var];Hair Dryer / Braun Satin Pro 2200 Ion Care [var];LED Lamp Globe E 14 Ambient 3W matt [var];Vacuum Cleaner FiF [var];Yamaha RX-V667 [var];Liebherr CBP 4056-20A [var];Electric Tooth Brush / Phillips HX9332 [var];Phone Siemens Gigaset C320 [var];Router / AVM FRITZ! Box Fon WLAN 7390 [var];
1767;1.05:27:00;0;0;0;0;0;0;0;0,33203712779288075;1,0149274366240084;0,41663458364398037;0;0;0,4134082039489436;0;0;0;0;0;0;7,307522363888549;0;0;0;0,1;0;0;0;0;3,674015600423233;0;0,6135935388342513;3,38965196721311;2,4561664080189236;
1768;1.05:28:00;0;0;0;0;0;0;0;0,33204359843674786;1,0150889972951043;0,4166435592894427;0;0;0,41343531722988847;0;0;0;0;0;0;7,308365051999699;0;0;0;0,1;0;0;0;0;3,6747303456809446;0;0,613609245857698;3,38965196721311;2,456298973769961;
1769;1.05:29:00;0;0;0;0;0;0;0;0,33205470956289057;1,0151958574396862;0,4166486505058428;0;0;0,4135373790663812;0;0;0;0;0;0;7,309092996719782;0;0;0;0,1;0;0;0;0;3,674870370288855;0;0,6136136282259977;3,38965196721311;2,456694735834097;
1770;1.05:30:00;0;0;0;0;0;0;0;0,33210250754676446;1,0152390999783811;0,41668579721051335;0;0;0,4135416240940699;0;0;0;0;0;0;7,310968086401057;0;0;0;0,1;0;0;0;0;3,6748819700050226;0;0,6136269895587787;3,38965196721311;2,456719567707671;
1771;1.05:31:00;0;0;0;0;0;0;0;0,33211945914326174;1,015453102501367;0,41682788565694745;0;0;0,41362300598841123;0;0;0;0;0;0;7,3115772462739255;0;0;0;0,1;0;0;0;0;3,674984598383345;0;0,6136348362457407;3,38965196721311;2,4568252949457787;
1772;1.05:32:00;0;0;0;0;0;0;0;0,3321228100024956;1,0154582307746112;0,41684854046995756;0;0;0,41364349763345404;0;0;0;0;0;0;7,3116267953863;0;0;0;0,1;0;0;0;0;3,675020442478119;0;0,6136534105667908;3,38965196721311;2,4569203706177665;
1773;1.05:33:00;0;0;0;0;0;0;0;0,33212337290340543;1,0154781216060706;0,41686154988053825;0;0;0,4136529668584294;0;0;0;0;0;0;7,312792263394741;0;0;0;0,1;0;0;0;0;3,675043000830414;0;0,61367573972025;3,38965196721311;2,457031504578252;
1774;1.05:34:00;0;0;0;0;0;0;0;0,33212990216281857;1,0154785615523365;0,4168998133688458;0;0;0,41365336118099544;0;0;0;0;0;0;7,313083344629704;0;0;0;0,1;0;0;0;0;3,675059908456207;0;0,6136961604250878;3,38965196721311;2,4570623468478483;
1775;1.05:35:00;0;0;0;0;0;0;0;0,33214757662540234;1,0155004518664816;0,4169132647516024;0;0;0,4136622258164484;0;0;0;0;0;0;7,313129063709636;0;0;0;0,1;0;0;0;0;3,6755170414785145;0;0,6137189641289238;3,38965196721311;2,457314362682026;
1776;1.05:36:00;0;0;0;0;0;0;0;0,33214802826878376;1,0155368930794433;0,4169554240570214;0;0;0,41366294023906464;0;0;0;0;0;0;7,313193179203128;0;0;0;0,1;0;0;0;0;3,676216106436412;0;0,6137337225540593;3,38965196721311;2,45744486705991;
1777;1.05:37:00;0;0;0;0;0;0;0;0,3321657010743344;1,0155704385290565;0,4169763402716672;0;0;0,41366320094429865;0;0;0;0;0;0;7,313327762483401;0;0;0;0,1;0;0;0;0;3,6765811396205104;0;0,6137666891647652;3,38965196721311;2,4575206813550174;
1778;1.05:38:00;0;0;0;0;0;0;0;0,33218313325404564;1,0156115938460732;0,4169813503084553;0;0;0,4136663289432728;0;0;0;0;0;0;7,313572986024633;0;0;0;0,1;0;0;0;0;3,6766500679079983;0;0,6137867727576487;3,38965196721311;2,4576666556607583;
1779;1.05:39:00;0;0;0;0;0;0;0;0,3321917617285301;1,0157311302678578;0,4169930529654908;0;0;0,4136959711687582;0;0;0;0;0;0;7,313671308541318;0;0;0;0,1;0;0;0;0;3,676785862106657;0;0,613814393682118;3,38965196721311;2,45813638419505;
1780;1.05:40:00;0;0;0;0;0;0;0;0,33221819851513773;1,0157482663233972;0,41700728700813294;0;0;0,4137047017079592;0;0;0;0;0;0;7,313905590553074;0;0;0;0,1;0;0;0;0;3,6768364427361093;0;0,6138508177228705;3,38965196721311;2,458196880659568;
1781;1.05:41:00;0;0;0;0;0;0;0;0,33222249531861286;1,0158495235322749;0,4170583027483666;0;0;0,41373422784216224;0;0;0;0;0;0;7,314364085351376;0;0;0;0,1;0;0;0;0;3,677290956073769;0;0,6138623059644085;3,38965196721311;2,458435214847204;
1782;1.05:42:00;0;0;0;0;0;0;0;0,33222894217179133;1,0159340465773419;0,4170708617362229;0;0;0,41377265126255236;0;0;0;0;0;0;7,314421180038017;0;0;0;0,1;0;0;0;0;3,677859273578792;0;0,613872953136926;3,38965196721311;2,4585206053142494;
1783;1.05:43:00;0;0;0;0;0;0;0;0,3322345562424865;1,0159486583141761;0,41707933333020075;0;0;0,4137886787169344;0;0;0;0;0;0;7,314535625100222;0;0;0;0,1;0;0;0;0;3,6780915921705524;0;0,6139047671024662;3,38965196721311;2,4589390436930434;
1784;1.05:44:00;0;0;0;0;0;0;0;0,33224523342958356;1,015975002388511;0,4171230521255082;0;0;0,41383759440155654;0;0;0;0;0;0;7,314568336848171;0;0;0;0,1;0;0;0;0;3,6781736584924207;0;0,6139325347163418;3,38965196721311;2,4592000387352964;
1785;1.05:45:00;0;0;0;0;0;0;0;0,3322863782451016;1,0160816158542367;0,41714642627791526;0;0;0,4138506705761167;0;0;0;0;0;0;7,3149143102074365;0;0;0;0,1;0;0;0;0;3,6782631617948214;0;0,6139366923320454;3,38965196721311;2,459275959120254;
1786;1.05:46:00;0;0;0;0;0;0;0;0,3322893212018225;1,0160982946944042;0,41717238789726035;0;0;0,41386823772355696;0;0;0;0;0;0;7,315530879521048;0;0;0;0,1;0;0;0;0;3,678373865660107;0;0,6139540344944536;3,38965196721311;2,459392417723232;
1787;1.05:47:00;0;0;0;0;0;0;0;0,3323059770310508;1,0160995409558122;0,41718177618902086;0;0;0,41387670034388474;0;0;0;0;0;0;7,315904470489887;0;0;0;0,1;0;0;0;0;3,6788602437055746;0;0,6139989137180712;3,38965196721311;2,45941676043827;
1788;1.05:48:00;0;0;0;0;0;0;0;0,33230872222037905;1,0161508704419655;0,41719938247756844;0;0;0,41389522007682916;0;0;0;0;0;0;7,316065852562554;0;0;0;0,1;0;0;0;0;3,6789574994231034;0;0,6140586475509131;3,38965196721311;2,459516934473859;
1789;1.05:49:00;0;0;0;0;0;0;0;0,3323378469945669;1,0162981441787136;0,417230783234328;0;0;0,4139079916534544;0;0;0;0;0;0;7,316536680778248;0;0;0;0,1;0;0;0;0;3,6798023184543602;0;0,6141397149994539;3,38965196721311;2,4595769843338138;
1790;1.05:50:00;0;0;0;0;0;0;0;0,3323423924529806;1,0164570537355084;0,41726170562769826;0;0;0,41392806811423805;0;0;0;0;0;0;7,316597366151812;0;0;0;0,1;0;0;0;0;3,6801297119166905;0;0,6141398305353719;3,38965196721311;2,459837697242949;
1791;1.05:51:00;0;0;0;0;0;0;0;0,3324011114205872;1,0164824949258149;0,4172754432631274;0;0;0,41394054255311347;0;0;0;0;0;0;7,31695887918149;0;0;0;0,1;0;0;0;0;3,6804362822951284;0;0,614140247785092;3,38965196721311;2,4601110992911495;
1792;1.05:52:00;0;0;0;0;0;0;0;0,3324280778995828;1,0165949838260822;0,41727834450550794;0;0;0,4140046191476798;0;0;0;0;0;0;7,317173521379874;0;0;0;0,1;0;0;0;0;3,6805959082157913;0;0,6141673897090686;3,38965196721311;2,4601873619374084;
1793;1.05:53:00;0;0;0;0;0;0;0;0,3324695307480709;1,0166808350285539;0,41730002477925743;0;0;0,41400605670151686;0;0;0;0;0;0;7,317182304373402;0;0;0;0,1;0;0;0;0;3,6807695051485125;0;0,6141780713334615;3,38965196721311;2,460358800384318;
1794;1.05:54:00;0;0;0;0;0;0;0;0,3324771708750032;1,0166827626687123;0,41730090271540976;0;0;0,4140256171255679;0;0;0;0;0;0;7,317433879017946;0;0;0;0,1;0;0;0;0;3,680802486082205;0;0,6142131963257559;3,38965196721311;2,460526130673824;
1795;1.05:55:00;0;0;0;0;0;0;0;0,3324814282259776;1,0167031128659196;0,41734632007157874;0;0;0,4140468790540055;0;0;0;0;0;0;7,317877230703239;0;0;0;0,1;0;0;0;0;3,6808933760762708;0;0,6142191197006842;3,38965196721311;2,460618546906672;
1796;1.05:56:00;0;0;0;0;0;0;0;0,33248614850448055;1,016716041405111;0,4173716205791968;0;0;0,4140487289833642;0;0;0;0;0;0;7,318552174110292;0;0;0;0,1;0;0;0;0;3,6809206640008774;0;0,6142576210501938;3,38965196721311;2,460796244684162;
1797;1.05:57:00;0;0;0;0;0;0;0;0,33249316735135026;1,016754827550527;0,4173937816161064;0;0;0,414086785229189;0;0;0;0;0;0;7,318708354782516;0;0;0;0,1;0;0;0;0;3,6810443709604934;0;0,6142590518489544;3,38965196721311;2,460799484558127;
1798;1.05:58:00;0;0;0;0;0;0;0;0,33250235603914713;1,0167552932728154;0,4173975358735064;0;0;0,4141038925041987;0;0;0;0;0;0;7,31902178365113;0;0;0;0,1;0;0;0;0;3,6811408572849693;0;0,6142719272969339;3,38965196721311;2,4608776071430585;
1799;1.05:59:00;0;0;0;0;0;0;0;0,33251621016479077;1,016779164895681;0,4174347696040389;0;0;0,4141147233268446;0;0;0;0;0;0;7,319530289015873;0;0;0;0,1;0;0;0;0;3,681146184217206;0;0,614343091726265;3,38965196721311;2,461108411134737;
1800;1.06:00:00;0;0;0;0;0;0;0;0,33254782118180193;1,0168335078746022;0,41744726156597717;0;0;0,41412075867505727;0;0;0;0;0;0;7,319644719106437;0;0;0;0,1;0;0;0;0;3,681157880194632;0;0,6144190294713412;3,38965196721311;2,4611265659708703;
1801;1.06:01:00;0;0;0;0;0;0;0;0,33255650570563283;1,0169239646119563;0,4175491608637443;0;0;0,4141366291503715;0;0;0;0;0;0;7,320102883455752;0;0;0;0,1;0;0;0;0;3,6814323326098934;0;0,6144487562188634;3,38965196721311;2,461227969144086;
1802;1.06:02:00;0;0;0;0;0;0;0;0,3325748181036994;1,0169892233174114;0,4175755877897708;0;0;0,41414431496547804;0;0;0;0;0;0;7,320824925105189;0;0;0;0,1;0;0;0;0;3,68149625302491;0;0,614466348026933;3,38965196721311;2,4613035786889124;
1803;1.06:03:00;0;0;0;0;0;0;0;0,3325959425053919;1,0170325939875218;0,41760968796744297;0;0;0,41415264763945436;0;0;0;0;0;0;7,320859028234877;0;0;0;0,1;0;0;0;0;3,6821511904534834;0;0,6145662787800783;3,38965196721311;2,461350979740947;
1804;1.06:04:00;0;0;0;0;0;0;0;0,33262250353865536;1,017078642533444;0,4176139589522431;0;0;0,4141543353750416;0;0;0;0;0;0;7,320952708382555;0;0;0;0,1;0;0;0;0;3,682734299648848;0;0,614573968415433;3,38965196721311;2,4613551583419935;
1805;1.06:05:00;0;0;0;0;0;0;0;0,332635887141783;1,0170834340436963;0,4176194922933864;0;0;0,41416800181183655;0;0;0;0;0;0;7,3211408113313015;0;0;0;0,1;0;0;0;0;3,6830613770124025;0;0,6146155464665986;3,38965196721311;2,461392852190255;
1806;1.06:06:00;0;0;0;0;0;0;0;0,33264122426095266;1,017174259148815;0,41762872156327613;0;0;0,4141977102720646;0;0;0;0;0;0;7,3213537383501395;0;0;0;0,1;0;0;0;0;3,6831974801922724;0;0,6146182451718175;3,38965196721311;2,4614741883214393;
1807;1.06:07:00;0;0;0;0;0;0;0;0,33270334494304815;1,0172368944652779;0,41768410728415595;0;0;0,41421859727827176;0;0;0;0;0;0;7,321771388626002;0;0;0;0,1;0;0;0;0;3,683213698240587;0;0,6146594358910787;3,38965196721311;2,4614976018264865;
1808;1.06:08:00;0;0;0;0;0;0;0;0,33270513755681247;1,0172421949002894;0,41768490656684015;0;0;0,4142310759487458;0;0;0;0;0;0;7,321911319657323;0;0;0;0,1;0;0;0;0;3,6834590952037423;0;0,6146820404073465;3,38965196721311;2,461955921992735;
1809;1.06:09:00;0;0;0;0;0;0;0;0,33271708448877624;1,0173082514511695;0,41769171780446496;0;0;0,4142364650387353;0;0;0;0;0;0;7,32195016358367;0;0;0;0,1;0;0;0;0;3,6839643058365708;0;0,6147338511752228;3,38965196721311;2,462004561579197;
1810;1.06:10:00;0;0;0;0;0;0;0;0,33272454019330355;1,0173480743514263;0,4176974495069676;0;0;0,41424033045221964;0;0;0;0;0;0;7,322134011457262;0;0;0;0,1;0;0;0;0;3,6841525996939897;0;0,6147983762552707;3,38965196721311;2,46210891464498;
1811;1.06:11:00;0;0;0;0;0;0;0;0,33272816339120886;1,017353096979529;0,4177470110156101;0;0;0,4142457854659172;0;0;0;0;0;0;7,322627081377578;0;0;0;0,1;0;0;0;0;3,6842887413026304;0;0,6148029839763319;3,38965196721311;2,4622012832943256;
1812;1.06:12:00;0;0;0;0;0;0;0;0,3327288662310214;1,017371939696885;0,4177514119471877;0;0;0,4142559199619655;0;0;0;0;0;0;7,3228018638564425;0;0;0;0,1;0;0;0;0;3,6843514058315794;0;0,6148243511971085;3,38965196721311;2,4622305790156966;
1813;1.06:13:00;0;0;0;0;0;0;0;0,3327292959045862;1,0174513568264498;0,4177693068081582;0;0;0,41428746551268275;0;0;0;0;0;0;7,322821020794313;0;0;0;0,1;0;0;0;0;3,684554107712969;0;0,6148487803561503;3,38965196721311;2,4624615784547914;
1814;1.06:14:00;0;0;0;0;0;0;0;0,3327350459509788;1,0175175103435439;0,41779265957965683;0;0;0,41428917299252366;0;0;0;0;0;0;7,324468750489412;0;0;0;0,1;0;0;0;0;3,6845599579541317;0;0,6148699938226543;3,38965196721311;2,462530481067091;
1815;1.06:15:00;0;0;0;0;0;0;0;0,33276342100855844;1,0176371480570436;0,4177980785211717;0;0;0,41434630785763366;0;0;0;0;0;0;7,324545445678723;0;0;0;0,1;0;0;0;0;3,6848824382915177;0;0,614886431120368;3,38965196721311;2,4628302923605743;
1816;1.06:16:00;0;0;0;0;0;0;0;0,3327871217306562;1,0176736971862683;0,41781176859231844;0;0;0,41435619019587383;0;0;0;0;0;0;7,324606775137721;0;0;0;0,1;0;0;0;0;3,68522530424292;0;0,6148972093053013;3,38965196721311;2,462880955704469;
1817;1.06:17:00;0;0;0;0;0;0;0;0,332812224731187;1,0176955216005301;0,4178155227554069;0;0;0,41441594949787486;0;0;0;0;0;0;7,325292438387596;0;0;0;0,1;0;0;0;0;3,685446407911897;0;0,6150634401678023;3,38965196721311;2,462904450257176;
1818;1.06:18:00;0;0;0;0;0;0;0;0,33282881135021103;1,0177176868241231;0,4178183348952256;0;0;0,41442281864802627;0;0;0;0;0;0;7,325760059632604;0;0;0;0,1;0;0;0;0;3,6855286379285026;0;0,6151170168496972;3,38965196721311;2,463076709224339;
1819;1.06:19:00;0;0;0;0;0;0;0;0,33283429651305296;1,0177282034851978;0,4178246434690325;0;0;0,4144458552827364;0;0;0;0;0;0;7,325799164867895;0;0;0;0,1;0;0;0;0;3,6857841553544732;0;0,6151798411695221;3,38965196721311;2,463149212211009;
1820;1.06:20:00;0;0;0;0;0;0;0;0,3328381945372223;1,0177448115373988;0,4178261778890569;0;0;0,4144717120490413;0;0;0;0;0;0;7,325821812361538;0;0;0;0,1;0;0;0;0;3,6860260680662122;0;0,6152079970114773;3,38965196721311;2,463179988617937;
1821;1.06:21:00;0;0;0;0;0;0;0;0,33284732527475547;1,0177943251879813;0,4178585790228535;0;0;0,414486580213355;0;0;0;0;0;0;7,3266255038037835;0;0;0;0,1;0;0;0;0;3,6864580261182764;0;0,6152107281321166;3,38965196721311;2,4632795719493066;
1822;1.06:22:00;0;0;0;0;0;0;0;0,33286445884547283;1,0178044359429324;0,4178800362347832;0;0;0,41450356689168477;0;0;0;0;0;0;7,326643636585235;0;0;0;0,1;0;0;0;0;3,686886251910174;0;0,615253486386609;3,38965196721311;2,463435935182872;
1823;1.06:23:00;0;0;0;0;0;0;0;0,33286515148929247;1,0178931272661433;0,4178899094253121;0;0;0,4145300692347784;0;0;0;0;0;0;7,326657388279747;0;0;0;0,1;0;0;0;0;3,687562124499452;0;0,6153543522848135;3,38965196721311;2,463437458652594;
1824;1.06:24:00;0;0;0;0;0;0;0;0,33289398816259724;1,0179049922606807;0,41790476513151353;0;0;0,4145329793858951;0;0;0;0;0;0;7,326826564568672;0;0;0;0,1;0;0;0;0;3,687774852291089;0;0,6153834537844134;3,38965196721311;2,463464757018421;
1825;1.06:25:00;0;0;0;0;0;0;0;0,3329053179752687;1,017919515082241;0,41795716602887156;0;0;0,41457749383721393;0;0;0;0;0;0;7,327040899009629;0;0;0;0,1;0;0;0;0;3,6878164451255913;0;0,6154099218344931;3,38965196721311;2,4635142484245494;
1826;1.06:26:00;0;0;0;0;0;0;0;0,33290606825724545;1,0179239974775787;0,4179656995672876;0;0;0,414604142072589;0;0;0;0;0;0;7,32704832550965;0;0;0;0,1;0;0;0;0;3,6879934953945654;0;0,6154449643307667;3,38965196721311;2,4635195237987557;
1827;1.06:27:00;0;0;0;0;0;0;0;0,3329302393740354;1,0179383165793625;0,4179699824680407;0;0;0,4146094554217684;0;0;0;0;0;0;7,327478205471535;0;0;0;0,1;0;0;0;0;3,6880371729985844;0;0,6154580100119574;3,38965196721311;2,4636862331357663;
1828;1.06:28:00;0;0;0;0;0;0;0;0,3329353102079936;1,0179589203600143;0,41797872552268156;0;0;0,41464495874294555;0;0;0;0;0;0;7,327501189351322;0;0;0;0,1;0;0;0;0;3,688221679528508;0;0,615460838640639;3,38965196721311;2,463771555283562;
1829;1.06:29:00;0;0;0;0;0;0;0;0,3329633138247344;1,0179988306869288;0,4179829000309945;0;0;0,4146650031798585;0;0;0;0;0;0;7,327933890115367;0;0;0;0,1;0;0;0;0;3,6882478872727202;0;0,6154932561583705;3,38965196721311;2,463854754132087;
1830;1.06:30:00;0;0;0;0;0;0;0;0,3329804576382319;1,0180346883370988;0,4180103794338555;0;0;0,41467029217282486;0;0;0;0;0;0;7,328202996708618;0;0;0;0,1;0;0;0;0;3,6888900585927535;0;0,6155787838328705;3,38965196721311;2,464109043912104;
1831;1.06:31:00;0;0;0;0;0;0;0;0,3329880625627831;1,0180709030603967;0,41804196508125663;0;0;0,4147605391134948;0;0;0;0;0;0;7,32831192701741;0;0;0;0,1;0;0;0;0;3,6889310333539425;0;0,6155898031370199;3,38965196721311;2,464361739650172;
1832;1.06:32:00;0;0;0;0;0;0;0;0,33300582265195583;1,0180826751017338;0,4180543221115174;0;0;0,41477554607366235;0;0;0;0;0;0;7,328329540673637;0;0;0;0,1;0;0;0;0;3,68894270256985;0;0,615630648741466;3,38965196721311;2,4643848412069422;
1833;1.06:33:00;0;0;0;0;0;0;0;0,3330295212592478;1,0181017866978452;0,4180650612905779;0;0;0,4148044969239191;0;0;0;0;0;0;7,328573080954805;0;0;0;0,1;0;0;0;0;3,6893766693895245;0;0,6156372508736572;3,38965196721311;2,4644042928682683;
1834;1.06:34:00;0;0;0;0;0;0;0;0,333041433424277;1,0182125371649215;0,41807660752520204;0;0;0,41480489873585497;0;0;0;0;0;0;7,329097982440887;0;0;0;0,1;0;0;0;0;3,6895385691772975;0;0,6156582797069781;3,38965196721311;2,4644184032666883;
1835;1.06:35:00;0;0;0;0;0;0;0;0,333065481743555;1,0182303257704037;0,4180773125477982;0;0;0,41481602036773324;0;0;0;0;0;0;7,329241627335641;0;0;0;0,1;0;0;0;0;3,689885947374899;0;0,6156733452039715;3,38965196721311;2,4646083693514136;
1836;1.06:36:00;0;0;0;0;0;0;0;0,3331528246409815;1,0182548218188736;0,41808384855327235;0;0;0,4148414269071561;0;0;0;0;0;0;7,329352570128812;0;0;0;0,1;0;0;0;0;3,6899515316742706;0;0,6156869279102782;3,38965196721311;2,464905714655607;
1837;1.06:37:00;0;0;0;0;0;0;0;0,33318140863503554;1,0182855431819322;0,4181241137485617;0;0;0,4148526952962853;0;0;0;0;0;0;7,330170431194737;0;0;0;0,1;0;0;0;0;3,6900674349872724;0;0,6157006583664899;3,38965196721311;2,4649417277371306;
1838;1.06:38:00;0;0;0;0;0;0;0;0,33319762891344396;1,0183664238390528;0,41812996657153395;0;0;0,41487254908733917;0;0;0;0;0;0;7,330763450925992;0;0;0;0,1;0;0;0;0;3,6901625705380883;0;0,6157171839083151;3,38965196721311;2,46502742220555;
1839;1.06:39:00;0;0;0;0;0;0;0;0,3332064610620219;1,0183887306892476;0,4181920367449467;0;0;0,4148795868768343;0;0;0;0;0;0;7,331485354878946;0;0;0;0,1;0;0;0;0;3,6902026216198913;0;0,6157374147462645;3,38965196721311;2,4650425369710667;
1840;1.06:40:00;0;0;0;0;0;0;0;0,33321561632617747;1,018424229167882;0,41819240611495767;0;0;0,41489076560796884;0;0;0;0;0;0;7,332185524194657;0;0;0;0,1;0;0;0;0;3,690427521381428;0;0,6158203600493508;3,38965196721311;2,4650983950951417;
1841;1.06:41:00;0;0;0;0;0;0;0;0,3332273259342253;1,0184275895363286;0,4182073989230878;0;0;0,41489862863878113;0;0;0;0;0;0;7,332263297327858;0;0;0;0,1;0;0;0;0;3,6905542145100254;0;0,6158340157851447;3,38965196721311;2,465140882285851;
1842;1.06:42:00;0;0;0;0;0;0;0;0,33323197972168417;1,0184286883133293;0,4182173160641803;0;0;0,41490945897030534;0;0;0;0;0;0;7,332384437790707;0;0;0;0,1;0;0;0;0;3,6905828667052387;0;0,6158449703268247;3,38965196721311;2,465254255584535;
1843;1.06:43:00;0;0;0;0;0;0;0;0,3332356203876052;1,0186288315022318;0,41821905176893787;0;0;0,41502924888731946;0;0;0;0;0;0;7,332473239024139;0;0;0;0,1;0;0;0;0;3,6907173959532473;0;0,61587123398507;3,38965196721311;2,4655979609367717;
1844;1.06:44:00;0;0;0;0;0;0;0;0,33324120870892404;1,0186618733232145;0,4182326670956813;0;0;0,41503338565560505;0;0;0;0;0;0;7,332902835393503;0;0;0;0,1;0;0;0;0;3,69099494215823;0;0,6158850924589081;3,38965196721311;2,465670564691097;
1845;1.06:45:00;0;0;0;0;0;0;0;0,3332917176394177;1,0186638175017593;0,41825190192441464;0;0;0,4150531853136791;0;0;0;0;0;0;7,333255783078967;0;0;0;0,1;0;0;0;0;3,691130661395317;0;0,6159001021472357;3,38965196721311;2,4658554970729814;
1846;1.06:46:00;0;0;0;0;0;0;0;0,33329923721026383;1,0187715576436223;0,41828285096549983;0;0;0,4150730700023264;0;0;0;0;0;0;7,334408540962225;0;0;0;0,1;0;0;0;0;3,6917466069087403;0;0,6159025909930668;3,38965196721311;2,4659352112583464;
1847;1.06:47:00;0;0;0;0;0;0;0;0,3333191501193559;1,0187947430995683;0,41828779237734637;0;0;0,41508646771597557;0;0;0;0;0;0;7,33451154209589;0;0;0;0,1;0;0;0;0;3,691811099132082;0;0,6160175325289657;3,38965196721311;2,4660009811280115;
1848;1.06:48:00;0;0;0;0;0;0;0;0,33335428953543883;1,0189258751860406;0,4182968720208506;0;0;0,4151014004043114;0;0;0;0;0;0;7,334656031208783;0;0;0;0,1;0;0;0;0;3,6918933377879775;0;0,616087018450245;3,38965196721311;2,4665570974062168;
1849;1.06:49:00;0;0;0;0;0;0;0;0,3333697773608534;1,018946832725173;0,4183188822878633;0;0;0,4151177574409825;0;0;0;0;0;0;7,334986099872008;0;0;0;0,1;0;0;0;0;3,6919190298432887;0;0,616112991476272;3,38965196721311;2,466570813735212;
1850;1.06:50:00;0;0;0;0;0;0;0;0,3333854264324344;1,0189842397130568;0,4183580117960767;0;0;0,41512593182129603;0;0;0;0;0;0;7,3353995208235645;0;0;0;0,1;0;0;0;0;3,692479536475828;0;0,6161446323098162;3,38965196721311;2,4665764585165357;
1851;1.06:51:00;0;0;0;0;0;0;0;0,3333970159479603;1,0190834197890126;0,4183916633963659;0;0;0,41512872031932624;0;0;0;0;0;0;7,335792101293829;0;0;0;0,1;0;0;0;0;3,6925477997656246;0;0,6161949863658553;3,38965196721311;2,46665153666505;
1852;1.06:52:00;0;0;0;0;0;0;0;0,33339870695980794;1,0190862735366952;0,4184046680083977;0;0;0,41515155134756565;0;0;0;0;0;0;7,3363431234345775;0;0;0;0,1;0;0;0;0;3,6927211676567677;0;0,6162040757456808;3,38965196721311;2,4669775481578067;
1853;1.06:53:00;0;0;0;0;0;0;0;0,33342412441731495;1,0192689391050245;0,4184078287526287;0;0;0,4151523433962062;0;0;0;0;0;0;7,336558177735843;0;0;0;0,1;0;0;0;0;3,6927694074640995;0;0,6162315659746282;3,38965196721311;2,467122300600116;
1854;1.06:54:00;0;0;0;0;0;0;0;0,3334335100490957;1,0193049339132063;0,41841200329011874;0;0;0,4151599079273099;0;0;0;0;0;0;7,3382790744413064;0;0;0;0,1;0;0;0;0;3,692813171211408;0;0,6162671271617055;3,38965196721311;2,467253543342171;
1855;1.06:55:00;0;0;0;0;0;0;0;0,33343547913869914;1,019327844096646;0,4184351724558694;0;0;0,41516929466885344;0;0;0;0;0;0;7,338378940640418;0;0;0;0,1;0;0;0;0;3,6928660611682664;0;0,6162779717609044;3,38965196721311;2,467291585031524;
1856;1.06:56:00;0;0;0;0;0;0;0;0,33347218832896225;1,0193765560987464;0,4184550335608598;0;0;0,4151712461545305;0;0;0;0;0;0;7,338480846438799;0;0;0;0,1;0;0;0;0;3,693048051964612;0;0,6162953460669393;3,38965196721311;2,4673431622398274;
1857;1.06:57:00;0;0;0;0;0;0;0;0,33351057727081146;1,019398384431017;0,41848462157840716;0;0;0,41518014799672537;0;0;0;0;0;0;7,338510183357873;0;0;0;0,1;0;0;0;0;3,6931537130115006;0;0,6162997356584757;3,38965196721311;2,4673487241301597;
1858;1.06:58:00;0;0;0;0;0;0;0;0,33351665976574113;1,0195143094528296;0,41848769771846817;0;0;0,4151943151905847;0;0;0;0;0;0;7,338895655217726;0;0;0;0,1;0;0;0;0;3,6937074450683185;0;0,6163021487643978;3,38965196721311;2,4673880006773583;
1859;1.06:59:00;0;0;0;0;0;0;0;0,33353106668484517;1,0195245251592069;0,41851098749236765;0;0;0,41520527279644615;0;0;0;0;0;0;7,339983371720275;0;0;0;0,1;0;0;0;0;3,693896848898105;0;0,6165478828862809;3,38965196721311;2,467420172300314;
1860;1.07:00:00;0;0;0;0;0;0;0;0,33353118868987125;1,019548232429349;0,41853135970994193;0;0;0,4152052880498294;0;0;0;0;0;0;7,340589217484693;0;0;0;0,1;0;0;0;0;3,6941174741449134;0;0,6165710389626391;3,38965196721311;2,4675113336312844;
1861;1.07:01:00;0;0;0;0;0;0;0;0,3335325538025376;1,0195895268777866;0,418533712051939;0;0;0,4152246444141383;0;0;0;0;0;0;7,340716391134463;0;0;0;0,1;0;0;0;0;3,694366029305052;0;0,616584939162583;3,38965196721311;2,4676115808385624;
