Apparent.Time;Time span;Bathroom Light (60W) [VA];Bathroom Mirror Light 100W (Conventional) [VA];Children Room Light Device (20W) [VA];Living Room Light (60W) [VA];Bedroom Light (200W) [VA];Kitchen Light (20W) [VA];Electric Kettle / Petra WK288 1.5L [VA];CD/DVD Player / Philips DVDR 725 H [VA];Phillips 32-9615 [VA];SAT Receiver / Kathrein UFS913 [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Moulinex electronic 833 [VA];Kitchen radio / AEG KRC 4323 CD [VA];Single Stove Plate [VA];Coffee Machine / Braun KF 580E [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster / Tefal Vario [VA];Extractor Hood / Miele DA 429-4 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [VA];Microwave / Panasonic NN-CD757W [VA];Miele H 5241 B [VA];Miele DA 61 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Laptop Sony Vaio SVE151G11M [VA];Washing Machine / Bosch WFS 8000 [VA];Hair Dryer / Braun Satin Pro 2200 Ion Care [VA];LED Lamp Globe E 14 Ambient 3W matt [VA];Vacuum Cleaner FiF [VA];Yamaha RX-V667 [VA];Liebherr CBP 4056-20A [VA];Electric Tooth Brush / Phillips HX9332 [VA];Phone Siemens Gigaset C320 [VA];Router / AVM FRITZ! Box Fon WLAN 7390 [VA];
2204;1.12:44:00;0;0;0;0;0;0;0;1,085249152268458;3,318491874769883;1,3601986146941165;0;0;1,3500675781068452;0;0;0;0;0;0;23,89170904880806;0;0;0;3,8000000000000003;0;0;0;0;12,015898010735725;0;2,003716881334456;4,37572327868853;8,007304710609763;
2205;1.12:45:00;0;0;0;0;0;0;0;1,085278348522198;3,3192829085518105;1,3602019209373912;0;0;1,3501998914125266;0;0;0;0;0;0;23,892379870639925;0;0;0;3,8000000000000003;0;0;0;0;12,016227832721391;0;2,0037478800849686;4,37572327868853;8,007374799040003;
2206;1.12:46:00;0;0;0;0;0;0;0;1,0852965714774079;3,319381709078275;1,3602367933233348;0;0;1,3502102023984106;0;0;0;0;0;0;23,89292068417456;0;0;0;3,8000000000000003;0;0;0;0;12,01641532257268;0;2,003851523211738;4,37572327868853;8,007593112742553;
2207;1.12:47:00;0;0;0;0;0;0;0;1,0853475329623627;3,319528436230849;1,3602868250467388;0;0;1,3502836445916586;0;0;0;0;0;0;23,895048636510914;0;0;0;3,8000000000000003;0;0;0;0;12,017090023689635;0;2,0039286090204023;4,37572327868853;8,007742574542451;
2208;1.12:48:00;0;0;0;0;0;0;0;1,0854082396141025;3,3200717937648436;1,3603023801140453;0;0;1,3502987425091357;0;0;0;0;0;0;23,89530943300706;0;0;0;3,8000000000000003;0;0;0;0;12,017273360965916;0;2,003951406768407;4,37572327868853;8,007968645342503;
2209;1.12:49:00;0;0;0;0;0;0;0;1,0854624755407791;3,3203081350961097;1,3603092622100617;0;0;1,3503542430784026;0;0;0;0;0;0;23,896440992146477;0;0;0;3,8000000000000003;0;0;0;0;12,01743069089059;0;2,0040071466436573;4,37572327868853;8,008006234687482;
2210;1.12:50:00;0;0;0;0;0;0;0;1,0855541804329367;3,3208577070672414;1,3603286520384428;0;0;1,3504179816856217;0;0;0;0;0;0;23,896460113750592;0;0;0;3,8000000000000003;0;0;0;0;12,018373687122978;0;2,004024692244682;4,37572327868853;8,008065653068234;
2211;1.12:51:00;0;0;0;0;0;0;0;1,0855676771239393;3,320944398549562;1,3603504255952865;0;0;1,3504623087334622;0;0;0;0;0;0;23,897741438581434;0;0;0;3,8000000000000003;0;0;0;0;12,018947658614406;0;2,004077187841322;4,37572327868853;8,008381514372937;
2212;1.12:52:00;0;0;0;0;0;0;0;1,0856285723677213;3,3210109685458025;1,3603585116170769;0;0;1,3505109283987786;0;0;0;0;0;0;23,8993408846387;0;0;0;3,8000000000000003;0;0;0;0;12,020765910536653;0;2,0042138896677635;4,37572327868853;8,008719574168015;
2213;1.12:53:00;0;0;0;0;0;0;0;1,0857359136212277;3,3210784484670652;1,3603988540393637;0;0;1,3506946312496098;0;0;0;0;0;0;23,89943220467832;0;0;0;3,8000000000000003;0;0;0;0;12,021007434573388;0;2,0042157894519934;4,37572327868853;8,009000741138744;
2214;1.12:54:00;0;0;0;0;0;0;0;1,0857697842962633;3,321306388733384;1,3604052853568203;0;0;1,3507193406210234;0;0;0;0;0;0;23,899437313316355;0;0;0;3,8000000000000003;0;0;0;0;12,021116099417627;0;2,004237861261844;4,37572327868853;8,009413321126027;
2215;1.12:55:00;0;0;0;0;0;0;0;1,0859073759603834;3,3215884898781685;1,360423685101041;0;0;1,3507484603546835;0;0;0;0;0;0;23,89996383069219;0;0;0;3,8000000000000003;0;0;0;0;12,021220821278948;0;2,0043274813982346;4,37572327868853;8,009742251234643;
2216;1.12:56:00;0;0;0;0;0;0;0;1,0860122504978822;3,321631499816973;1,360455942909442;0;0;1,3508365494488874;0;0;0;0;0;0;23,90110265341516;0;0;0;3,8000000000000003;0;0;0;0;12,021511797443445;0;2,004346346214482;4,37572327868853;8,009891573868536;
2217;1.12:57:00;0;0;0;0;0;0;0;1,0860305281962888;3,321885040203604;1,3605506745896998;0;0;1,3508959266133307;0;0;0;0;0;0;23,9013640432154;0;0;0;3,8000000000000003;0;0;0;0;12,021734588342213;0;2,004403041861326;4,37572327868853;8,01009058417034;
2218;1.12:58:00;0;0;0;0;0;0;0;1,0860540745605913;3,3219010520149905;1,3605810194863037;0;0;1,3509218989071474;0;0;0;0;0;0;23,90210854107944;0;0;0;3,8000000000000003;0;0;0;0;12,02221305521804;0;2,004667023563799;4,37572327868853;8,010884102715758;
2219;1.12:59:00;0;0;0;0;0;0;0;1,0861263875902956;3,3219322309362607;1,3606361102718596;0;0;1,3509382255571307;0;0;0;0;0;0;23,90592762846285;0;0;0;3,8000000000000003;0;0;0;0;12,02372742483181;0;2,0046689086322513;4,37572327868853;8,010907959845818;
2220;1.13:00:00;0;0;0;0;0;0;0;1,0861368324072107;3,3220090886889775;1,3606724990415517;0;0;1,3509906306609751;0;0;0;0;0;0;23,90683413920435;0;0;0;3,8000000000000003;0;0;0;0;12,024299013785352;0;2,004697143642692;4,37572327868853;8,011248337180115;
2221;1.13:01:00;0;0;0;0;0;0;0;1,0861527970221394;3,3220208018798365;1,3607813832037643;0;0;1,3512863493766423;0;0;0;0;0;0;23,907066672656253;0;0;0;3,8000000000000003;0;0;0;0;12,024785664831443;0;2,004702796180217;4,37572327868853;8,0112863330424;
2222;1.13:02:00;0;0;0;0;0;0;0;1,0861856489560289;3,3222569492477523;1,360919469396661;0;0;1,3514493031741348;0;0;0;0;0;0;23,907696530066392;0;0;0;3,8000000000000003;0;0;0;0;12,024841290025169;0;2,004737706530196;4,37572327868853;8,01137865560343;
2223;1.13:03:00;0;0;0;0;0;0;0;1,0861998547501348;3,3224266057197327;1,3609340334046982;0;0;1,3515117105267382;0;0;0;0;0;0;23,908634675210692;0;0;0;3,8000000000000003;0;0;0;0;12,024914286756642;0;2,0047932415294856;4,37572327868853;8,011732698896022;
2224;1.13:04:00;0;0;0;0;0;0;0;1,0862106610263056;3,3224288029570146;1,360973111018968;0;0;1,3515225671602755;0;0;0;0;0;0;23,909539184995182;0;0;0;3,8000000000000003;0;0;0;0;12,025854940656277;0;2,004819443776352;4,37572327868853;8,011833807200127;
2225;1.13:05:00;0;0;0;0;0;0;0;1,0863439499289889;3,322541277653876;1,3610636093497985;0;0;1,3515705948756707;0;0;0;0;0;0;23,910891751142742;0;0;0;3,8000000000000003;0;0;0;0;12,025870983426818;0;2,004891949671173;4,37572327868853;8,012043765295191;
2226;1.13:06:00;0;0;0;0;0;0;0;1,0863678084585877;3,3227063846840657;1,3611034489065728;0;0;1,351580918042704;0;0;0;0;0;0;23,911689045768195;0;0;0;3,8000000000000003;0;0;0;0;12,02726272350943;0;2,0049213448232046;4,37572327868853;8,012044012846983;
2227;1.13:07:00;0;0;0;0;0;0;0;1,0864169276730824;3,3228254444834353;1,3611902591301155;0;0;1,3516233539256202;0;0;0;0;0;0;23,911724012008925;0;0;0;3,8000000000000003;0;0;0;0;12,027453787396459;0;2,005159268988536;4,37572327868853;8,01209690394574;
2228;1.13:08:00;0;0;0;0;0;0;0;1,086463578086394;3,3229605971814933;1,3612209693755146;0;0;1,3516336037366232;0;0;0;0;0;0;23,9123210008444;0;0;0;3,8000000000000003;0;0;0;0;12,027669501516458;0;2,0052045823636515;4,37572327868853;8,012481066719504;
2229;1.13:09:00;0;0;0;0;0;0;0;1,0864807950550168;3,3232893605374687;1,361269341923814;0;0;1,3516479864930568;0;0;0;0;0;0;23,91267608455177;0;0;0;3,8000000000000003;0;0;0;0;12,027904147631281;0;2,005273273578112;4,37572327868853;8,012592281164691;
2230;1.13:10:00;0;0;0;0;0;0;0;1,0864992383355558;3,323322173487147;1,3613461128100208;0;0;1,351650697085139;0;0;0;0;0;0;23,91283544373405;0;0;0;3,8000000000000003;0;0;0;0;12,028196831998047;0;2,005374814291565;4,37572327868853;8,012865276178413;
2231;1.13:11:00;0;0;0;0;0;0;0;1,0865562327387326;3,3234080552298475;1,361354533874623;0;0;1,351731978525931;0;0;0;0;0;0;23,91315480890897;0;0;0;3,8000000000000003;0;0;0;0;12,028660867980468;0;2,005396860915322;4,37572327868853;8,013267750959308;
2232;1.13:12:00;0;0;0;0;0;0;0;1,0865672914374798;3,324113355371451;1,3613785466338515;0;0;1,3518032654502852;0;0;0;0;0;0;23,917250392460513;0;0;0;3,8000000000000003;0;0;0;0;12,029400402221594;0;2,0055963065667903;4,37572327868853;8,013955843592768;
2233;1.13:13:00;0;0;0;0;0;0;0;1,0865957986215502;3,3241367577970653;1,3614097882287404;0;0;1,3518282386893843;0;0;0;0;0;0;23,919067884428546;0;0;0;3,8000000000000003;0;0;0;0;12,030731724127502;0;2,0056513741418183;4,37572327868853;8,014151171033028;
2234;1.13:14:00;0;0;0;0;0;0;0;1,0866466103188412;3,324270351768221;1,361502925515141;0;0;1,351887206317312;0;0;0;0;0;0;23,91923502937112;0;0;0;3,8000000000000003;0;0;0;0;12,031074776094341;0;2,005702700792971;4,37572327868853;8,01557537772654;
2235;1.13:15:00;0;0;0;0;0;0;0;1,0867189806001893;3,32431160655351;1,3615533938541986;0;0;1,3519756877754734;0;0;0;0;0;0;23,921603071109416;0;0;0;3,8000000000000003;0;0;0;0;12,03194146105415;0;2,005735689288938;4,37572327868853;8,01601872787089;
2236;1.13:16:00;0;0;0;0;0;0;0;1,0867352840850133;3,3243762986924734;1,3616829038223026;0;0;1,35197660513807;0;0;0;0;0;0;23,92271968151974;0;0;0;3,8000000000000003;0;0;0;0;12,032076077125463;0;2,005889090813979;4,37572327868853;8,016673213064577;
2237;1.13:17:00;0;0;0;0;0;0;0;1,086756052524548;3,3246482281213106;1,3618545713461183;0;0;1,3519840556825982;0;0;0;0;0;0;23,92312794122356;0;0;0;3,8000000000000003;0;0;0;0;12,033067887041863;0;2,0059125043113557;4,37572327868853;8,017089140902682;
2238;1.13:18:00;0;0;0;0;0;0;0;1,0867918475792195;3,3246562269347426;1,3618568422982535;0;0;1,3520193590849403;0;0;0;0;0;0;23,923989405196377;0;0;0;3,8000000000000003;0;0;0;0;12,034160869822001;0;2,00592317672302;4,37572327868853;8,017407486621238;
2239;1.13:19:00;0;0;0;0;0;0;0;1,0868298207436038;3,32471818382885;1,3618803483787139;0;0;1,3520231099359359;0;0;0;0;0;0;23,927533721559524;0;0;0;3,8000000000000003;0;0;0;0;12,034170827180551;0;2,0061030046624766;4,37572327868853;8,0177123683919;
2240;1.13:20:00;0;0;0;0;0;0;0;1,086868335901676;3,324747041167282;1,3619557902714057;0;0;1,3520838855458583;0;0;0;0;0;0;23,927614748863064;0;0;0;3,8000000000000003;0;0;0;0;12,034241241971365;0;2,0061609259839144;4,37572327868853;8,01835940120538;
2241;1.13:21:00;0;0;0;0;0;0;0;1,086967908420748;3,3249366404286493;1,361957963121029;0;0;1,3521535624335566;0;0;0;0;0;0;23,934626123365774;0;0;0;3,8000000000000003;0;0;0;0;12,034744197480483;0;2,0061761669076965;4,37572327868853;8,018402598131056;
2242;1.13:22:00;0;0;0;0;0;0;0;1,0869731737818862;3,3249922415801896;1,3619899199266914;0;0;1,352205413975793;0;0;0;0;0;0;23,940047345418925;0;0;0;3,8000000000000003;0;0;0;0;12,035143883391902;0;2,006204271499117;4,37572327868853;8,018851001363958;
2243;1.13:23:00;0;0;0;0;0;0;0;1,0869772925723065;3,325065049463917;1,362094198704495;0;0;1,3522363794115582;0;0;0;0;0;0;23,94248287244847;0;0;0;3,8000000000000003;0;0;0;0;12,035905501476483;0;2,006208520011041;4,37572327868853;8,01998437165208;
2244;1.13:24:00;0;0;0;0;0;0;0;1,0869983791963176;3,3251527518164323;1,362181259430072;0;0;1,3522628793852032;0;0;0;0;0;0;23,943156771888248;0;0;0;3,8000000000000003;0;0;0;0;12,036238444832847;0;2,006239107502423;4,37572327868853;8,020137357257806;
2245;1.13:25:00;0;0;0;0;0;0;0;1,0870361983973778;3,325163672932848;1,3621814461516937;0;0;1,3523545361147913;0;0;0;0;0;0;23,944346773173784;0;0;0;3,8000000000000003;0;0;0;0;12,036347660881885;0;2,006326602675066;4,37572327868853;8,020264653014076;
2246;1.13:26:00;0;0;0;0;0;0;0;1,0870417419150562;3,3251731178427884;1,3622819473716794;0;0;1,352462180175748;0;0;0;0;0;0;23,944588071079814;0;0;0;3,8000000000000003;0;0;0;0;12,036491909870351;0;2,0064652222150654;4,37572327868853;8,020591041946203;
2247;1.13:27:00;0;0;0;0;0;0;0;1,0870669368909083;3,325196609139166;1,3623317172973888;0;0;1,3524857197803095;0;0;0;0;0;0;23,945687685180793;0;0;0;3,8000000000000003;0;0;0;0;12,036697594663082;0;2,006490116423966;4,37572327868853;8,020818991754037;
2248;1.13:28:00;0;0;0;0;0;0;0;1,0870890899308712;3,325594937490598;1,36237352584696;0;0;1,3525235854453632;0;0;0;0;0;0;23,946109953079194;0;0;0;3,8000000000000003;0;0;0;0;12,03693951377133;0;2,006617029266685;4,37572327868853;8,020973510610979;
2249;1.13:29:00;0;0;0;0;0;0;0;1,0870918074889617;3,3256694046578317;1,3624095659464497;0;0;1,3525363820679535;0;0;0;0;0;0;23,946367246898177;0;0;0;3,8000000000000003;0;0;0;0;12,037562172284709;0;2,006716521820969;4,37572327868853;8,020999156401713;
2250;1.13:30:00;0;0;0;0;0;0;0;1,0870920477973511;3,3257375566003895;1,3624219395932642;0;0;1,3526199800181533;0;0;0;0;0;0;23,9469436678356;0;0;0;3,8000000000000003;0;0;0;0;12,037994938226285;0;2,0067257250175157;4,37572327868853;8,02115052403564;
2251;1.13:31:00;0;0;0;0;0;0;0;1,087097578779382;3,3257764484603243;1,362422546928576;0;0;1,352622188029896;0;0;0;0;0;0;23,947130496258996;0;0;0;3,8000000000000003;0;0;0;0;12,03837588817788;0;2,006763792843498;4,37572327868853;8,021444434726867;
2252;1.13:32:00;0;0;0;0;0;0;0;1,0872256063841599;3,325820392946505;1,3624320958600928;0;0;1,352682626238386;0;0;0;0;0;0;23,950407363268873;0;0;0;3,8000000000000003;0;0;0;0;12,038600768234515;0;2,0068542186273404;4,37572327868853;8,021504330955793;
2253;1.13:33:00;0;0;0;0;0;0;0;1,0872286812882719;3,325937752979526;1,3624924792602588;0;0;1,3527881602292566;0;0;0;0;0;0;23,950675746483203;0;0;0;3,8000000000000003;0;0;0;0;12,038621352074399;0;2,007044603764603;4,37572327868853;8,021545748741636;
2254;1.13:34:00;0;0;0;0;0;0;0;1,0872792208573818;3,3259908182267455;1,3626244444742115;0;0;1,3527902226309316;0;0;0;0;0;0;23,9512873450473;0;0;0;3,8000000000000003;0;0;0;0;12,038797523839085;0;2,0070531149195645;4,37572327868853;8,021655273041953;
2255;1.13:35:00;0;0;0;0;0;0;0;1,087313435129702;3,326033956225005;1,362638214969575;0;0;1,352948240412759;0;0;0;0;0;0;23,95770838611392;0;0;0;3,8000000000000003;0;0;0;0;12,039239215764253;0;2,0071647004606286;4,37572327868853;8,022046764662948;
2256;1.13:36:00;0;0;0;0;0;0;0;1,0873457014383154;3,3260569322765288;1,3627202673099492;0;0;1,3529798033694664;0;0;0;0;0;0;23,95777600748099;0;0;0;3,8000000000000003;0;0;0;0;12,040078804738318;0;2,007379327477031;4,37572327868853;8,022465224220474;
2257;1.13:37:00;0;0;0;0;0;0;0;1,0874548496682428;3,3261490629924815;1,3627384149773927;0;0;1,3532084312113442;0;0;0;0;0;0;23,959686759345207;0;0;0;3,8000000000000003;0;0;0;0;12,04064437468325;0;2,007426109482677;4,37572327868853;8,02338713847424;
2258;1.13:38:00;0;0;0;0;0;0;0;1,0875401590966747;3,3262541991429426;1,362775989104549;0;0;1,3532462538146128;0;0;0;0;0;0;23,96175384748671;0;0;0;3,8000000000000003;0;0;0;0;12,04065854346577;0;2,007629142926852;4,37572327868853;8,02363107075347;
2259;1.13:39:00;0;0;0;0;0;0;0;1,0876540631470004;3,326296521371634;1,3629662166230194;0;0;1,353312120060124;0;0;0;0;0;0;23,962287111243256;0;0;0;3,8000000000000003;0;0;0;0;12,041438186991716;0;2,007778637763064;4,37572327868853;8,023649934274271;
2260;1.13:40:00;0;0;0;0;0;0;0;1,0876916490256368;3,326314366843269;1,3629912412612886;0;0;1,3533124167118407;0;0;0;0;0;0;23,96243402461503;0;0;0;3,8000000000000003;0;0;0;0;12,042202320563632;0;2,0078165596976607;4,37572327868853;8,023933258198618;
2261;1.13:41:00;0;0;0;0;0;0;0;1,0876926778227454;3,3264645377472504;1,3630086347747326;0;0;1,3533395901359049;0;0;0;0;0;0;23,96316685616855;0;0;0;3,8000000000000003;0;0;0;0;12,042806611298108;0;2,0078383103492534;4,37572327868853;8,024011620401662;
2262;1.13:42:00;0;0;0;0;0;0;0;1,0877366398402226;3,3266210283411715;1,3631150143656816;0;0;1,3533606165732774;0;0;0;0;0;0;23,964743589969498;0;0;0;3,8000000000000003;0;0;0;0;12,042945109248997;0;2,007996251175949;4,37572327868853;8,024218064123565;
2263;1.13:43:00;0;0;0;0;0;0;0;1,0877402257028028;3,326634361156477;1,3631981504033106;0;0;1,3534043774167663;0;0;0;0;0;0;23,96545574168692;0;0;0;3,8000000000000003;0;0;0;0;12,043029005784941;0;2,00803834873029;4,37572327868853;8,024590966956795;
2264;1.13:44:00;0;0;0;0;0;0;0;1,0877446160446567;3,326703321179525;1,3632161827228857;0;0;1,353431900378251;0;0;0;0;0;0;23,96612775414723;0;0;0;3,8000000000000003;0;0;0;0;12,043211038171918;0;2,0081087548186236;4,37572327868853;8,024882294187663;
2265;1.13:45:00;0;0;0;0;0;0;0;1,0877660352711152;3,3269384987735546;1,3632490071116952;0;0;1,3534722427645267;0;0;0;0;0;0;23,967180029079135;0;0;0;3,8000000000000003;0;0;0;0;12,043267158088765;0;2,0084335723196567;4,37572327868853;8,026158061267044;
2266;1.13:46:00;0;0;0;0;0;0;0;1,087772392991934;3,326945802824291;1,363368045072788;0;0;1,3535958145959284;0;0;0;0;0;0;23,967520165595317;0;0;0;3,8000000000000003;0;0;0;0;12,043340351357063;0;2,008544143745348;4,37572327868853;8,0264190444293;
2267;1.13:47:00;0;0;0;0;0;0;0;1,0877889173671618;3,326996489440179;1,3634333076585634;0;0;1,3536125916522574;0;0;0;0;0;0;23,967587345134856;0;0;0;3,8000000000000003;0;0;0;0;12,043461493334412;0;2,00854899178965;4,37572327868853;8,026470262382285;
2268;1.13:48:00;0;0;0;0;0;0;0;1,087789559977559;3,3270477919532273;1,363492525284278;0;0;1,353653960759939;0;0;0;0;0;0;23,96857115846483;0;0;0;3,8000000000000003;0;0;0;0;12,043883491818786;0;2,008595518224333;4,37572327868853;8,02650371601972;
2269;1.13:49:00;0;0;0;0;0;0;0;1,0878397872469157;3,327212409070634;1,363493773460932;0;0;1,3536571780160611;0;0;0;0;0;0;23,970966691596495;0;0;0;3,8000000000000003;0;0;0;0;12,044600192791652;0;2,0087403797747094;4,37572327868853;8,027204836371478;
2270;1.13:50:00;0;0;0;0;0;0;0;1,0878955107631822;3,3276777009872447;1,3635279381572434;0;0;1,3536702606364406;0;0;0;0;0;0;23,97226408849689;0;0;0;3,8000000000000003;0;0;0;0;12,045944428291934;0;2,0087482397394814;4,37572327868853;8,028056256919555;
2271;1.13:51:00;0;0;0;0;0;0;0;1,0879096294145716;3,328116400285355;1,3635321654458938;0;0;1,353702556733324;0;0;0;0;0;0;23,972312032085043;0;0;0;3,8000000000000003;0;0;0;0;12,045998656912571;0;2,0087563053147823;4,37572327868853;8,028144288692529;
2272;1.13:52:00;0;0;0;0;0;0;0;1,087960301611214;3,3281604322299376;1,3635955322573345;0;0;1,353726210113748;0;0;0;0;0;0;23,973224682697783;0;0;0;3,8000000000000003;0;0;0;0;12,04611579887774;0;2,009160705824346;4,37572327868853;8,029092990121018;
2273;1.13:53:00;0;0;0;0;0;0;0;1,0879864457474326;3,328203173108702;1,3636000061405433;0;0;1,3537613691630779;0;0;0;0;0;0;23,973796386808047;0;0;0;3,8000000000000003;0;0;0;0;12,046311024659344;0;2,009203244160391;4,37572327868853;8,029328923976221;
2274;1.13:54:00;0;0;0;0;0;0;0;1,088012783225832;3,3282178321388405;1,3637841135795181;0;0;1,35377249072939;0;0;0;0;0;0;23,97645006346555;0;0;0;3,8000000000000003;0;0;0;0;12,047116009503446;0;2,00925580182206;4,37572327868853;8,029960135828478;
2275;1.13:55:00;0;0;0;0;0;0;0;1,0880131142501575;3,328454078276922;1,3638213436630828;0;0;1,3538534432341822;0;0;0;0;0;0;23,9773714706804;0;0;0;3,8000000000000003;0;0;0;0;12,047735764546736;0;2,0093004521692355;4,37572327868853;8,030340743460837;
2276;1.13:56:00;0;0;0;0;0;0;0;1,0880360093664478;3,328681098858497;1,3638570918085955;0;0;1,353869674592768;0;0;0;0;0;0;23,97850250839982;0;0;0;3,8000000000000003;0;0;0;0;12,048751646244723;0;2,009347016777452;4,37572327868853;8,031623129615458;
2277;1.13:57:00;0;0;0;0;0;0;0;1,0880412848621233;3,3287840725224616;1,3639024989218422;0;0;1,354017166548538;0;0;0;0;0;0;23,97972763821434;0;0;0;3,8000000000000003;0;0;0;0;12,048814662064856;0;2,009597068457536;4,37572327868853;8,032181004856689;
2278;1.13:58:00;0;0;0;0;0;0;0;1,0881282140546218;3,3290801816520004;1,3639104893086604;0;0;1,354202244142109;0;0;0;0;0;0;23,98029739368624;0;0;0;3,8000000000000003;0;0;0;0;12,049576906392524;0;2,0098693823797356;4,37572327868853;8,032270039502253;
2279;1.13:59:00;0;0;0;0;0;0;0;1,0881818849778409;3,329089154964172;1,3639269154284415;0;0;1,3542340633049834;0;0;0;0;0;0;23,981950286238146;0;0;0;3,8000000000000003;0;0;0;0;12,050044600622192;0;2,010036481717964;4,37572327868853;8,033025900741604;
2280;1.14:00:00;0;0;0;0;0;0;0;1,0881922924816245;3,329156782680914;1,3639384351536432;0;0;1,3542479567879109;0;0;0;0;0;0;23,982841074063124;0;0;0;3,8000000000000003;0;0;0;0;12,050836576934575;0;2,010092386921571;4,37572327868853;8,033331698983526;
2281;1.14:01:00;0;0;0;0;0;0;0;1,0882796191555695;3,3291846168064803;1,3639809490789185;0;0;1,3542490202705397;0;0;0;0;0;0;23,983533990184686;0;0;0;3,8000000000000003;0;0;0;0;12,051333786172366;0;2,0101063794090988;4,37572327868853;8,033479477739588;
2282;1.14:02:00;0;0;0;0;0;0;0;1,0882893164770848;3,3292171176038203;1,3640372859834586;0;0;1,3543768993309555;0;0;0;0;0;0;23,98405835250889;0;0;0;3,8000000000000003;0;0;0;0;12,051480755498337;0;2,010203478094748;4,37572327868853;8,033522413800812;
2283;1.14:03:00;0;0;0;0;0;0;0;1,0883469908611128;3,329508805512001;1,3640843486859795;0;0;1,3546157850534264;0;0;0;0;0;0;23,986797454568;0;0;0;3,8000000000000003;0;0;0;0;12,052109966197154;0;2,0102902609457822;4,37572327868853;8,033617666723323;
2284;1.14:04:00;0;0;0;0;0;0;0;1,0884189131403148;3,3296192034414074;1,3641137363203828;0;0;1,3547960018602656;0;0;0;0;0;0;23,987207687281092;0;0;0;3,8000000000000003;0;0;0;0;12,052186061348777;0;2,010474902322599;4,37572327868853;8,033782980684908;
2285;1.14:05:00;0;0;0;0;0;0;0;1,0884318690859012;3,3298755291142;1,364254580058446;0;0;1,3548032058928388;0;0;0;0;0;0;23,987689274209487;0;0;0;3,8000000000000003;0;0;0;0;12,05365646859714;0;2,0105318990125376;4,37572327868853;8,034134892419496;
2286;1.14:06:00;0;0;0;0;0;0;0;1,0884433107271148;3,3299169965535396;1,36426777011822;0;0;1,3548702554141459;0;0;0;0;0;0;23,987865864420655;0;0;0;3,8000000000000003;0;0;0;0;12,054273176147293;0;2,0105822740171493;4,37572327868853;8,034260573612434;
2287;1.14:07:00;0;0;0;0;0;0;0;1,0884870689482058;3,330089150064982;1,3643493732832908;0;0;1,3549497361246976;0;0;0;0;0;0;23,987907973331875;0;0;0;3,8000000000000003;0;0;0;0;12,055328678122853;0;2,0109151366297904;4,37572327868853;8,034423543061132;
2288;1.14:08:00;0;0;0;0;0;0;0;1,0885242178058951;3,3303810198304444;1,3644347432493589;0;0;1,3549754762586248;0;0;0;0;0;0;23,989858612967907;0;0;0;3,8000000000000003;0;0;0;0;12,05546028718364;0;2,0109444049439813;4,37572327868853;8,03456435063124;
2289;1.14:09:00;0;0;0;0;0;0;0;1,0885366162451584;3,330538102576;1,3645327379253367;0;0;1,3550652558440954;0;0;0;0;0;0;23,9902693056112;0;0;0;3,8000000000000003;0;0;0;0;12,056058769632402;0;2,010951117347297;4,37572327868853;8,034889554671986;
2290;1.14:10:00;0;0;0;0;0;0;0;1,0885736961916472;3,3305580879927383;1,3646544559910454;0;0;1,3552182225335627;0;0;0;0;0;0;23,990348691674516;0;0;0;3,8000000000000003;0;0;0;0;12,056144058278008;0;2,0109580533465192;4,37572327868853;8,035077040809925;
2291;1.14:11:00;0;0;0;0;0;0;0;1,0885868554312352;3,3306690377224974;1,3647656515177393;0;0;1,3552308608052361;0;0;0;0;0;0;23,991392713560053;0;0;0;3,8000000000000003;0;0;0;0;12,05628007597927;0;2,0109690774694444;4,37572327868853;8,03538614047346;
2292;1.14:12:00;0;0;0;0;0;0;0;1,088596234630985;3,3307629413195734;1,3648021555816903;0;0;1,3552848473319348;0;0;0;0;0;0;23,99220085147755;0;0;0;3,8000000000000003;0;0;0;0;12,056945814098581;0;2,011015379124175;4,37572327868853;8,035707922308772;
