Apparent.Time;Time span;Bathroom Light (20W) [VA];Bathroom Mirror Light 10 W (LED) [VA];Kitchen Light (20W) [VA];Living Room Light (Energy Saving Lamp, 20W) [VA];Bedroom Light (20W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Single Stove Plate [VA];Nespresso Coffee Machine, Single Cup [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster Salco MT 400 [VA];Electric Kettle / Petra WK288 1.5L [VA];PC / Acer 8400 [VA];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [VA];Epson Stylus Color 860 [VA];TASKalfa 180 [VA];Canon CanoScan LIDE 110 [VA];External Harddrive Iomega 3.5" [VA];Miele DA 61 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Christopeit Treadmill TM 2 Pro [VA];Hedge Trimmer / Bosch AHS 550-24 ST [VA];Atika LH 2500 G [VA];Lawn Mower / Sabo 32-EL [VA];Hair Dryer Braun Silencio 1250 [VA];Laptop Sony Vaio SVE151G11M [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];CD/DVD Player / Philips DVDR 725 H [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Blender Vitamix Moulinex [VA];AFK BM-2N [VA];Miele DG 1450 [VA];Handmixer / Phillips Robust HR 1581 [VA];Clatronic MS 3249 Milk Foamer [VA];Dishwasher NEFF SD6P1F (2011) [VA];Dryer / Miele T 8626 WP [VA];Steam Iron / Phillips GC 4410 [VA];Washing Machine / Bosch WAE 28143 [VA];Sony PlayStation 3 [VA];Canister vacuum cleaner / Siemens VS 06 G 1831 [VA];Siemens Kl 20 LA 65 (A+) [VA];Router O2 Box 6431 [VA];Phone Siemens Gigaset C320 [VA];Electric Toothbrush Dondodent Professional Clean [VA];Electric Razor Braun Cruzer 5 [VA];
639;10:39:00;0;0;0;0;0;0;0;1,236240993333674;0;0;0;0;0;1,4887152897413027;1,1525372186938312;0,21784875201538145;2,322223143835835;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9804903096024576;0,5700000000000001;1,2317008578522826;0;0;0;0;0;0;0;0;0;4,1794185665661;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93841131147541;
640;10:40:00;0;0;0;0;0;0;0;1,236369083699612;0;0;0;0;0;1,4888549267217903;1,1525815557100152;0,21785540418557148;2,3228413382860746;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9806094400768528;0,5700000000000001;1,2318088289567701;0;0;0;0;0;0;0;0;0;4,1796601823688215;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93841131147541;
641;10:41:00;0;0;0;0;0;0;0;1,2365754216047231;0;0;0;0;0;1,4889764743770983;1,152604523673616;0,21788927195990407;2,3230083940871733;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9807652358042258;0,5700000000000001;1,2319012769960016;0;0;0;0;0;0;0;0;0;4,179726952647768;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93841131147541;
642;10:42:00;0;0;0;0;0;0;0;1,236713323299415;0;0;0;0;0;1,4890514553021466;1,1526790791166173;0,2179025690202849;2,323500665670912;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9808020488543069;0,5700000000000001;1,231915048772854;0;0;0;0;0;0;0;0;0;4,179757993605837;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93841131147541;
643;10:43:00;0;0;0;0;0;0;0;1,2370009081893663;0;0;0;0;0;1,4890905015233755;1,1526970099023153;0,21791272111898796;2,3235616716456766;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9809082497780697;0,5700000000000001;1,2319511442232471;0;0;0;0;0;0;0;0;0;4,1799320037755345;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93841131147541;
644;10:44:00;0;0;0;0;0;0;0;1,237138345946466;0;0;0;0;0;1,4891316183761651;1,153093022518898;0,2179190250548462;2,323657621026839;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9809156724564912;0,5700000000000001;1,232007080835444;0;0;0;0;0;0;0;0;0;4,180146320860046;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93841131147541;
645;10:45:00;0;0;0;0;0;0;0;1,2373371572555523;0;0;0;0;0;1,4891678412269622;1,1532943082439342;0,21791957836064763;2,324167288887074;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9813839236475783;0,5700000000000001;1,2323480268849731;0;0;0;0;0;0;0;0;0;4,180367319795223;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93841131147541;
646;10:46:00;0;0;0;0;0;0;0;1,2375008044192644;0;0;0;0;0;1,489311280665716;1,1534605639001676;0,2179457745899818;2,3242448962131097;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9814367822950579;0,5700000000000001;1,2323903053847718;0;0;0;0;0;0;0;0;0;4,180756823532225;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93879114754098;
647;10:47:00;0;0;0;0;0;0;0;1,2376173905440084;0;0;0;0;0;1,4898071650324813;1,1535312712142056;0,21797231393971092;2,3243944931056184;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9814856326964599;0,5700000000000001;1,2327038007951638;0;0;0;0;0;0;0;0;0;4,181331765073364;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93879114754098;
648;10:48:00;0;0;0;0;0;0;0;1,2377333252532625;0;0;0;0;0;1,4900761491177688;1,153580705392467;0,2180592850627471;2,3244787491493595;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9814915886709508;0,5700000000000001;1,2327604212272576;0;0;0;0;0;0;0;0;0;4,181948195151356;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93879114754098;
649;10:49:00;0;0;0;0;0;0;0;1,2377846144000222;0;0;0;0;0;1,490367050489903;1,153662356977103;0,21810578425873617;2,32453914640786;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,981495271534059;0,5700000000000001;1,2328998650608745;0;0;0;0;0;0;0;0;0;4,183799237204429;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93879114754098;
650;10:50:00;0;0;0;0;0;0;0;1,2377876943763129;0;0;0;0;0;1,4905690849103554;1,1537025826246883;0,2181174762876089;2,3247849328840475;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9815022797301102;0,5700000000000001;1,2329635643982024;0;0;0;0;0;0;0;0;0;4,184000001120707;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93879114754098;
651;10:51:00;0;0;0;0;0;0;0;1,2377975538171424;0;0;0;0;0;1,4906232272879563;1,1541467722864718;0,21812962216464402;2,3248222463291577;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9815964917426696;0,5700000000000001;1,2331886862010475;0;0;0;0;0;0;0;0;0;4,18401814369904;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93879114754098;
652;10:52:00;0;0;0;0;0;0;0;1,2379934973419893;0;0;0;0;0;1,4907523748466718;1,1541874957339147;0,21813168314900366;2,325009862692817;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9817219513461073;0,5700000000000001;1,2333412334968072;0;0;0;0;0;0;0;0;0;4,184290940133953;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93879114754098;
653;10:53:00;0;0;0;0;0;0;0;1,2383629722966514;0;0;0;0;0;1,4908467782443093;1,1542331044790657;0,21817882850885956;2,3251746626128806;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9818806571522242;0,5700000000000001;1,2333908637631137;0;0;0;0;0;0;0;0;0;4,18444067962467;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93879114754098;
654;10:54:00;0;0;0;0;0;0;0;1,238373281725022;0;0;0;0;0;1,490881933359009;1,1542686319537427;0,21824262142938988;2,325357042430333;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9820650574212939;0,5700000000000001;1,2333967282263936;0;0;0;0;0;0;0;0;0;4,184635665663463;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93879114754098;
655;10:55:00;0;0;0;0;0;0;0;1,2383738735418544;0;0;0;0;0;1,4908980932532565;1,1545679611197288;0,2182495730634694;2,325603235988382;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9821504569601647;0,5700000000000001;1,2334138442544624;0;0;0;0;0;0;0;0;0;4,18473905460514;0;0;11,6499098360656;4,3487468852459;4,08342672131148;2,93879114754098;
656;10:56:00;0;0;0;0;0;0;0;1,2384003300679247;0;0;0;0;0;1,4910083662692748;1,1546671608579875;0,21825146554165267;2,3259278033280952;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9821662282182341;0,5700000000000001;1,2334591682276745;0;0;0;0;0;0;0;0;0;4,1854000296350025;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
657;10:57:00;0;0;0;0;0;0;0;1,238701347279662;0;0;0;0;0;1,4912123164026811;1,15491123641755;0,21826882597346964;2,326738448718049;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9821796966578246;0,5700000000000001;1,2336668040060605;0;0;0;0;0;0;0;0;0;4,185603832479421;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
658;10:58:00;0;0;0;0;0;0;0;1,2388244611957333;0;0;0;0;0;1,4913041360675086;1,1549630083528675;0,2182921159478308;2,326928292413725;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9822999153558094;0,5700000000000001;1,2338714635150465;0;0;0;0;0;0;0;0;0;4,185717947907121;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
659;10:59:00;0;0;0;0;0;0;0;1,238872022362956;0;0;0;0;0;1,4913605790691735;1,1551356923798153;0,21829561431344957;2,3271114474948242;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,982553392504919;0,5700000000000001;1,2339566354866789;0;0;0;0;0;0;0;0;0;4,186613662479819;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
660;11:00:00;0;0;0;0;0;0;0;1,2389931135106167;0;0;0;0;0;1,4915506245563748;1,1551636620607824;0,21830116101041958;2,3272244596345537;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9825623210418951;0,5700000000000001;1,23401333631068;0;0;0;0;0;0;0;0;0;4,187110010507034;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
661;11:01:00;0;0;0;0;0;0;0;1,2393214831752994;0;0;0;0;0;1,4917026305566905;1,155328155295132;0,2183098655436851;2,327294501567688;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,982641868041204;0,5700000000000001;1,234021923129534;0;0;0;0;0;0;0;0;0;4,187417900403974;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
662;11:02:00;0;0;0;0;0;0;0;1,2393454117053069;0;0;0;0;0;1,4918140370905124;1,1553637464589637;0,21831694905488644;2,3273072498713687;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9828379530919269;0,5700000000000001;1,2341210927579243;0;0;0;0;0;0;0;0;0;4,187428257945293;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
663;11:03:00;0;0;0;0;0;0;0;1,2393747317468504;0;0;0;0;0;1,4918273444648957;1,1554423822361743;0,2183482495620757;2,327407966335823;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9828385887226346;0,5700000000000001;1,2342285757979479;0;0;0;0;0;0;0;0;0;4,187694838548453;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
664;11:04:00;0;0;0;0;0;0;0;1,2394752696685178;0;0;0;0;0;1,4918276868061313;1,1555153359230215;0,21834894755249265;2,327507264219263;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,982904188406579;0,5700000000000001;1,2342605562642013;0;0;0;0;0;0;0;0;0;4,187756003850587;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
665;11:05:00;0;0;0;0;0;0;0;1,2395924705955434;0;0;0;0;0;1,4918947319122542;1,1555963710168977;0,21837586639553905;2,3275081832489777;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9829252467641939;0,5700000000000001;1,2343524771504764;0;0;0;0;0;0;0;0;0;4,188275210786459;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
666;11:06:00;0;0;0;0;0;0;0;1,2400426479323199;0;0;0;0;0;1,4919390421683643;1,1557914912915033;0,2184427808425332;2,327508882147497;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9829624908987488;0,5700000000000001;1,2343787323887254;0;0;0;0;0;0;0;0;0;4,188874675795474;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
667;11:07:00;0;0;0;0;0;0;0;1,2400451224872246;0;0;0;0;0;1,492241882839974;1,1559784716628805;0,2184731453561098;2,3277945877473973;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9829698830043391;0,5700000000000001;1,2344546367904226;0;0;0;0;0;0;0;0;0;4,1892856445851265;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
668;11:08:00;0;0;0;0;0;0;0;1,2401108392807647;0;0;0;0;0;1,492361393035841;1,156198696708253;0,21849216593365886;2,3280427370740018;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9829735448093829;0,5700000000000001;1,2346199593327067;0;0;0;0;0;0;0;0;0;4,190391285827628;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
669;11:09:00;0;0;0;0;0;0;0;1,2401260631521682;0;0;0;0;0;1,4925954013874594;1,15621229246964;0,2185041971344294;2,328255800326939;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9831519561929466;0,5700000000000001;1,2346577135900112;0;0;0;0;0;0;0;0;0;4,19067054823889;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
670;11:10:00;0;0;0;0;0;0;0;1,2401282094978507;0;0;0;0;0;1,4926383929516278;1,1563829985073844;0,2185281050295298;2,32853874223739;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9832599418559792;0,5700000000000001;1,2349984487180565;0;0;0;0;0;0;0;0;0;4,190874766170844;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
671;11:11:00;0;0;0;0;0;0;0;1,240151172925322;0;0;0;0;0;1,4926669566294148;1,1564279569280462;0,21855304966796335;2,3285766832138575;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9833852062320558;0,5700000000000001;1,235224405227783;0;0;0;0;0;0;0;0;0;4,191796126920862;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
672;11:12:00;0;0;0;0;0;0;0;1,2401717275938748;0;0;0;0;0;1,49268085501483;1,1564668529173738;0,21855414452211885;2,328596589242475;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9834387627781586;0,5700000000000001;1,235435181955564;0;0;0;0;0;0;0;0;0;4,192423261436024;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
673;11:13:00;0;0;0;0;0;0;0;1,2403371360257067;0;0;0;0;0;1,4927712121335677;1,1564828006904786;0,2185910145878158;2,3290703722790833;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9837172529739036;0,5700000000000001;1,2354970493725173;0;0;0;0;0;0;0;0;0;4,192551169931535;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
674;11:14:00;0;0;0;0;0;0;0;1,2403875565959783;0;0;0;0;0;1,492918926483124;1,1566370293221793;0,21860544701559184;2,3293541518811303;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9837721738093991;0,5700000000000001;1,2355473386372642;0;0;0;0;0;0;0;0;0;4,192638954595473;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
675;11:15:00;0;0;0;0;0;0;0;1,24061294967131;0;0;0;0;0;1,4932148388482638;1,156762946750759;0,21861841082002478;2,3293600486528776;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,98398877706408;0,5700000000000001;1,2357028770137997;0;0;0;0;0;0;0;0;0;4,19268874173971;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
676;11:16:00;0;0;0;0;0;0;0;1,240763824388164;0;0;0;0;0;1,4935357119105273;1,1568102157901885;0,21868370866838224;2,3299100809805338;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9840074041748121;0,5700000000000001;1,2359580472442764;0;0;0;0;0;0;0;0;0;4,192815538150385;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
677;11:17:00;0;0;0;0;0;0;0;1,2407828057740937;0;0;0;0;0;1,4935382917241096;1,1569175189251244;0,21869662311628713;2,3301577136812766;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9842027958138098;0,5700000000000001;1,2360586189913694;0;0;0;0;0;0;0;0;0;4,193388048598658;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
678;11:18:00;0;0;0;0;0;0;0;1,2408196188316036;0;0;0;0;0;1,493778289543938;1,1570793185968171;0,21870128993381888;2,33034685283771;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9842212902460983;0,5700000000000001;1,2361031814943666;0;0;0;0;0;0;0;0;0;4,193906419077061;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
679;11:19:00;0;0;0;0;0;0;0;1,241108366238649;0;0;0;0;0;1,493986364569785;1,15709003615572;0,21871971144126662;2,330525822766946;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9844907535484011;0,5700000000000001;1,2361543489825784;0;0;0;0;0;0;0;0;0;4,193933948050528;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
680;11:20:00;0;0;0;0;0;0;0;1,241156930071047;0;0;0;0;0;1,4940734398616549;1,1571273725403448;0,2187238201939996;2,331119959273693;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9846291845879461;0,5700000000000001;1,2362997638068862;0;0;0;0;0;0;0;0;0;4,194487846938373;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
681;11:21:00;0;0;0;0;0;0;0;1,2411931670331413;0;0;0;0;0;1,4943587844036146;1,157205076140262;0,21875806613102278;2,3311346188203896;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9847144063218947;0,5700000000000001;1,2363337884327095;0;0;0;0;0;0;0;0;0;4,194662669790847;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
682;11:22:00;0;0;0;0;0;0;0;1,2412863964309122;0;0;0;0;0;1,4945516938419718;1,1574088880301732;0,2187698559367494;2,331203499880736;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9847286291863426;0,5700000000000001;1,2367449073532455;0;0;0;0;0;0;0;0;0;4,194931051959177;0;0;11,6499098360656;4,3487468852459;4,08623901639344;2,93879114754098;
683;11:23:00;0;0;0;0;0;0;0;1,2412902998264175;0;0;0;0;0;1,4947893029796022;1,157471503365607;0,2187698668676392;2,331405951794982;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9847465192588456;0,5700000000000001;1,2370151049839435;0;0;0;0;0;0;0;0;0;4,195348195530091;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
684;11:24:00;0;0;0;0;0;0;0;1,241334461407884;0;0;0;0;0;1,494823975551801;1,1574891070256912;0,2188072466757538;2,3316855106915986;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9847644632269349;0,5700000000000001;1,2370415228108995;0;0;0;0;0;0;0;0;0;4,1956347540579;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
685;11:25:00;0;0;0;0;0;0;0;1,2415489362832692;0;0;0;0;0;1,4948999692027682;1,1574931212884758;0,2188124774136153;2,3319846190588738;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,984943226756312;0,5700000000000001;1,2370463345147686;0;0;0;0;0;0;0;0;0;4,196005134897736;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
686;11:26:00;0;0;0;0;0;0;0;1,241559828385688;0;0;0;0;0;1,495014153660405;1,1575478884703563;0,2188133964579794;2,332311247930787;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9850445638743995;0,5700000000000001;1,237134809631423;0;0;0;0;0;0;0;0;0;4,19633212770157;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
687;11:27:00;0;0;0;0;0;0;0;1,241622130179665;0;0;0;0;0;1,4953656687504349;1,1575705873610742;0,2188516288537945;2,332480197254194;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9852005769326099;0,5700000000000001;1,2371887686077498;0;0;0;0;0;0;0;0;0;4,196385584299585;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
688;11:28:00;0;0;0;0;0;0;0;1,2418818350660454;0;0;0;0;0;1,4954992095799517;1,1578732123075355;0,2188611988178466;2,3328471148949874;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9852212600006139;0,5700000000000001;1,237436227604378;0;0;0;0;0;0;0;0;0;4,197617580801583;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
689;11:29:00;0;0;0;0;0;0;0;1,2419803296562346;0;0;0;0;0;1,4955173311662133;1,1583079831450098;0,21888228322086453;2,333116918592708;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9852335750811758;0,5700000000000001;1,2375427295413204;0;0;0;0;0;0;0;0;0;4,197627536148059;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
690;11:30:00;0;0;0;0;0;0;0;1,2420659205298081;0;0;0;0;0;1,495680159492984;1,158353288569048;0,21891207362913326;2,33329699844066;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,985328208634623;0,5700000000000001;1,2376261906294836;0;0;0;0;0;0;0;0;0;4,1979172864094;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
691;11:31:00;0;0;0;0;0;0;0;1,242360962754219;0;0;0;0;0;1,4960686694331553;1,158360665947374;0,21895781683472468;2,3333144138391004;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9853743388708563;0,5700000000000001;1,2376623715754154;0;0;0;0;0;0;0;0;0;4,198110256551649;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
692;11:32:00;0;0;0;0;0;0;0;1,2424306283592932;0;0;0;0;0;1,4961165930596596;1,158437633778009;0,21899810009863593;2,3334173742022384;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9854493397181477;0,5700000000000001;1,237669692398747;0;0;0;0;0;0;0;0;0;4,1981862882540995;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
693;11:33:00;0;0;0;0;0;0;0;1,2427425426240677;0;0;0;0;0;1,4966034477655574;1,1585521646087469;0,2190133302025193;2,3341483810145602;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9855838623419834;0,5700000000000001;1,2376760592069704;0;0;0;0;0;0;0;0;0;4,198434585019514;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
694;11:34:00;0;0;0;0;0;0;0;1,2427463886352152;0;0;0;0;0;1,4968156572201727;1,1585960007503697;0,21902400146642403;2,3356558083296686;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9856741713001754;0,5700000000000001;1,2376959083445784;0;0;0;0;0;0;0;0;0;4,198624309581323;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
695;11:35:00;0;0;0;0;0;0;0;1,2428480180754986;0;0;0;0;0;1,4970688196578263;1,1586636568221167;0,2190395713468946;2,3357782303589065;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9857728396204735;0,5700000000000001;1,2377000975939074;0;0;0;0;0;0;0;0;0;4,199115414919622;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
696;11:36:00;0;0;0;0;0;0;0;1,242863046774974;0;0;0;0;0;1,4971328104887471;1,1587150050375326;0,21905744857583181;2,336012666992621;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9858660519243089;0,5700000000000001;1,2377344446888225;0;0;0;0;0;0;0;0;0;4,199516165888875;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
697;11:37:00;0;0;0;0;0;0;0;1,2429043007866234;0;0;0;0;0;1,497263472249788;1,158788870559715;0,2190859944401066;2,3365592711309873;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9858966950004494;0,5700000000000001;1,2377843321064337;0;0;0;0;0;0;0;0;0;4,2000373500128285;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
698;11:38:00;0;0;0;0;0;0;0;1,2433124887383378;0;0;0;0;0;1,4973330227845354;1,1594193742763559;0,2191079094453757;2,3367529622432297;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9860137986312684;0,5700000000000001;1,2379014026601058;0;0;0;0;0;0;0;0;0;4,200373419440378;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
699;11:39:00;0;0;0;0;0;0;0;1,2433279205771168;0;0;0;0;0;1,4973705227874783;1,159512034908834;0,21913669608843106;2,336765985188311;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9861769423535712;0,5700000000000001;1,2382751614075105;0;0;0;0;0;0;0;0;0;4,2015853162252785;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
700;11:40:00;0;0;0;0;0;0;0;1,2434091928353308;0;0;0;0;0;1,4973968397380926;1,159523621799576;0,2191778757832886;2,3367904833922006;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9863971812370658;0,5700000000000001;1,2383351405242589;0;0;0;0;0;0;0;0;0;4,201784811371571;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
701;11:41:00;0;0;0;0;0;0;0;1,243409468852776;0;0;0;0;0;1,497485905436926;1,1597080692320654;0,21918985186023945;2,337311399220814;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9866077374378658;0,5700000000000001;1,238415205991758;0;0;0;0;0;0;0;0;0;4,202344235988421;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
702;11:42:00;0;0;0;0;0;0;0;1,243413123614238;0;0;0;0;0;1,4976120112505809;1,1597611749925627;0,21921966964106912;2,3373725877631384;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9868530467676971;0,5700000000000001;1,2384169781410173;0;0;0;0;0;0;0;0;0;4,2023860874715;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
703;11:43:00;0;0;0;0;0;0;0;1,2439191118913868;0;0;0;0;0;1,4976862030935185;1,1598430994226474;0,2192542354792307;2,33740783947108;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9871730682083089;0,5700000000000001;1,238443004835511;0;0;0;0;0;0;0;0;0;4,203309759757776;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
704;11:44:00;0;0;0;0;0;0;0;1,2440196985447365;0;0;0;0;0;1,4977742949931103;1,1599941711282222;0,21926135411665199;2,3374457501717285;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;0,9872710205125819;0,5700000000000001;1,2388211792354742;0;0;0;0;0;0;0;0;0;4,2033428300151865;0;0;11,6593540983607;4,3487468852459;4,08623901639344;2,93879114754098;
