Apparent.Time;Time span;Kitchen Light (100W) [VA];Living Room Light (Energy Saving Lamp, 20W) [VA];Bathroom Light (100W) [VA];Bathroom Mirror Light 10 W (LED) [VA];Bedroom Light (60W) [VA];Children Room Light (200W) [VA];Children Room Light Device (20W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [VA];Coffee Machine / Braun Impression KF 600 [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster Salco MT 400 [VA];PC / Acer 8400 [VA];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [VA];Epson Stylus Color 860 [VA];TASKalfa 180 [VA];Canon CanoScan LIDE 110 [VA];External Harddrive Iomega 3.5" [VA];Laptop / ACER BT.00603.043 Replacement laptop battery [VA];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [VA];Fancy Ceiling Lights with at least 3 Bulbs [VA];CD/DVD Player / Phillips HDR3810/31 [VA];Panasonic TX-P58V10E [VA];SAT Receiver / Kathrein UFS913 [VA];Miele H 5241 B [VA];Handmixer / Phillips Robust HR 1581 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [VA];Microwave / Panasonic NN-V 359 W Inverter [VA];Extractor Hood / Miele DA 429-4 [VA];Miele DA 61 [VA];Deep Fryer / DeLonghi F 28311.W Rotofritteuse [VA];Ricecooker / Tristar RK-6112 [VA];Steam Cooker / Phillips HD9140 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Braun Multiquick 3 MR 300 Soup [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [VA];Fondue / Unold 48746 Asia [VA];Dishwashers / Bosch SGI 4662 Silence Comfort [VA];Dryer / Miele T 8626 WP [VA];Washing Machine Samsung P1405J [VA];Home Cinema System / Samsung HT-D5550 [VA];Hifi System / Sharp XL-HF300PH [VA];AEG NM 2701 Premium [VA];Hair Dryer Babyliss 2000 [VA];Canister Vacuum Cleaner / Siemens Z6.0 VSZ61260 [VA];TV Medion MD20123_DE_A [VA];Microsoft Xbox 360 [VA];TV / Phillips Goya 9770 VT [VA];Liebherr CBP 4056-20A [VA];Router O2 Box 6431 [VA];Electric Razor Braun Cruzer 5 [VA];Electric Tooth Brush / Phillips HX9332 [VA];Phone Siemens Gigaset C320 [VA];Yamaha RX-V667 [VA];Liebherr GP 2756-20A [VA];
362;06:02:00;0;0;0;0;0;0;0;0;0;1,1938762652680417;0;0;0;0;1,4317870303997555;1,1103943585031233;0,21060512417971824;2,2318480801096015;0;0;6,262952809536399;0;0;0,6970219377874441;9,877522337378604;3,9207075019770685;0;0;0;19,470802597887747;0;0;0;0;0;0;0;0;0;0;0;0;1,8602671620728208;2,6386620558690823;0;0;0;0,5700000000000001;3,139368290200024;2,2677247157922698;0;11,6393;2,93436180327869;1,7607635403439874;4,34068114754098;10,575325601380262;0;
363;06:03:00;0;0;0;0;0;0;0;0;0;1,194111530763396;0;0;0;0;1,4319203873245017;1,1104493013574173;0,21061883093208178;2,2322784409329732;0;0;6,2633004389098055;0;0;0,6971731003621354;9,87847977234909;3,921226987277377;0;0;0;19,474506041314072;0;0;0;0;0;0;0;0;0;0;0;0;1,86225428648985;2,6391365495144625;0;0;0;0,5700000000000001;3,139425398528945;2,2678177276049154;0;11,6393;2,93436180327869;1,7608521179277883;4,34068114754098;10,575441506135823;0;
364;06:04:00;0;0;0;0;0;0;0;0;0;1,1941378491427994;0;0;0;0;1,4322308421340928;1,1106589976913213;0,21064492172287924;2,233943376180809;0;0;6,26367189548203;0;0;0,6973066265526402;9,879652781866728;3,9226310293979045;0;0;0;19,475781568228914;0;0;0;0;0;0;0;0;0;0;0;0;1,8623136814441923;2,639958385682808;0;0;0;0,5700000000000001;3,139803736103401;2,2683180711274;0;11,6393;2,93436180327869;1,761118603631872;4,34068114754098;10,575604528464192;0;
365;06:05:00;0;0;0;0;0;0;0;0;0;1,1941683835249617;0;0;0;0;1,4323703402628223;1,1107091402900295;0,21066222876439913;2,2340998244944785;0;0;6,263907297390163;0;0;0,6973222166178014;9,882030638435657;3,9227548038152715;0;0;0;19,479468259893867;0;0;0;0;0;0;0;0;0;0;0;0;1,8624270273230659;2,641434661790426;0;0;0;0,5700000000000001;3,1400548692777033;2,2687464113150244;0;11,6393;2,93436180327869;1,7613461462195035;4,34068114754098;10,576330474151685;0;
366;06:06:00;0;0;0;0;0;0;0;0;0;1,1944022539185701;0;0;0;0;1,4325628221276716;1,1110905315163988;0,21066361041403875;2,2347674533086908;0;0;6,264450500371689;0;0;0,6973912820763516;9,88458344532819;3,9231951428999015;0;0;0;19,490404698044205;0;0;0;0;0;0;0;0;0;0;0;0;1,8629628867565946;2,642344703259584;0;0;0;0,5700000000000001;3,140153102817819;2,2689765659549055;0;11,6393;2,93436180327869;1,76150636133258;4,34068114754098;10,577369149991526;0;
367;06:07:00;0;0;0;0;0;0;0;0;0;1,1944551361258429;0;0;0;0;1,432677251059444;1,1114169307688342;0,210677570080156;2,2351236940277888;0;0;6,2652638904574784;0;0;0,6978927494817846;9,885306751028846;3,923908105573253;0;0;0;19,490961851913898;0;0;0;0;0;0;0;0;0;0;0;0;1,8630597167824803;2,642605112491985;0;0;0;0,5700000000000001;3,1402807506279675;2,269263811294892;0;11,6393;2,93436180327869;1,761662392509444;4,34068114754098;10,580110478481219;0;
368;06:08:00;0;0;0;0;0;0;0;0;0;1,1944952231890333;0;0;0;0;1,4328203273979316;1,1115413441384154;0,21078590292362068;2,2351628650049724;0;0;6,265516503854887;0;0;0,6980638965252106;9,888675081136112;3,923963884800978;0;0;0;19,492231722839836;0;0;0;0;0;0;0;0;0;0;0;0;1,863313911387893;2,6432097022972316;0;0;0;0,5700000000000001;3,1410426018867903;2,269860091999287;0;11,6393;2,93436180327869;1,7622422836639653;4,34068114754098;10,581244873617;0;
369;06:09:00;0;0;0;0;0;0;0;0;0;1,1946507960323252;0;0;0;0;1,4328768923712212;1,111868863715329;0,21082039259225127;2,2357985568394594;0;0;6,266972218213083;0;0;0,6982931468799081;9,89078338781584;3,924952503359306;0;0;0;19,494542881050997;0;0;0;0;0;0;0;0;0;0;0;0;1,863459991194358;2,6435346613024304;0;0;0;0,5700000000000001;3,1414674467770953;2,2699121853813784;0;11,6393;2,93436180327869;1,7623446081527587;4,34068114754098;10,582521810068005;0;
370;06:10:00;0;0;0;0;0;0;0;0;0;1,1946960167522511;0;0;0;0;1,4329085948373697;1,1122285794393827;0,21088540537725312;2,2368017068101307;0;0;6,26857271721012;0;0;0,6983737823376983;9,892231530359394;3,9252104067144664;0;0;0;19,495572618079752;0;0;0;0;0;0;0;0;0;0;0;0;1,863462790145538;2,6439894245562843;0;0;0;0,5700000000000001;3,1416937051231795;2,270111879619333;0;11,6393;2,93436180327869;1,7624054388350163;4,34068114754098;10,586163189166797;0;
371;06:11:00;0;0;0;0;0;0;0;0;0;1,1947152409461004;0;0;0;0;1,432979602097594;1,1124407663935456;0,21092622883672643;2,2370862788168617;0;0;6,273676825075279;0;0;0,6983824355141488;9,893292711416722;3,9253304585986193;0;0;0;19,495729839468787;0;0;0;0;0;0;0;0;0;0;0;0;1,8642105612847093;2,6445841808377715;0;0;0;0,5700000000000001;3,1420349883022114;2,270140749247696;0;11,6393;2,93436180327869;1,7625137724825237;4,34068114754098;10,586893216499263;0;
372;06:12:00;0;0;0;0;0;0;0;0;0;1,1947619907868583;0;0;0;0;1,433016269202224;1,112534234077744;0,21094218524033398;2,2375110027257183;0;0;6,2794210497685325;0;0;0,6984822648061548;9,893352720976713;3,925412481208645;0;0;0;19,496512450716903;0;0;0;0;0;0;0;0;0;0;0;0;1,8644805851118245;2,6448349994148423;0;0;0;0,5700000000000001;3,1422309455022406;2,2712340775319135;0;11,6393;2,93436180327869;1,7630513626042739;4,34068114754098;10,587780277554325;0;
373;06:13:00;0;0;0;0;0;0;0;0;0;1,1950250116569556;0;0;0;0;1,4331362401397196;1,1125940360839484;0,2111366178349883;2,2381887036082717;0;0;6,27980612721468;0;0;0,6986451181098904;9,89355583028875;3,9261724786824006;0;0;0;19,500688530330297;0;0;0;0;0;0;0;0;0;0;0;0;1,8647044478588604;2,6451042310781134;0;0;0;0,5700000000000001;3,1425246334031547;2,2720162949426816;0;11,6393;2,93436180327869;1,7632258139414432;4,34068114754098;10,588698678930827;0;
374;06:14:00;0;0;0;0;0;0;0;0;0;1,1950309055477684;0;0;0;0;1,4336516716575336;1,112632993821404;0,21121531284873402;2,2385493348119687;0;0;6,280433975275996;0;0;0,6989546360944805;9,895011612919156;3,926292528083364;0;0;0;19,501496394033403;0;0;0;0;0;0;0;0;0;0;0;0;1,8648218997162211;2,645327005698897;0;0;0;0,5700000000000001;3,1431869532533883;2,272426075851205;0;11,6393;2,93436180327869;1,7639673496390944;4,34068114754098;10,589241664651116;0;
375;06:15:00;0;0;0;0;0;0;0;0;0;1,1952874421189372;0;0;0;0;1,434203891105834;1,1130230570792385;0,21123748761744893;2,2388588758237464;0;0;6,281155272621993;0;0;0,6990045820626549;9,895873834458909;3,9263597163360267;0;0;0;19,501932278638876;0;0;0;0;0;0;0;0;0;0;0;0;1,8650179081731493;2,6455250800340657;0;0;0;0,5700000000000001;3,143276947452722;2,272626269270043;0;11,6393;2,93436180327869;1,7642062719064944;4,34068114754098;10,589264401299545;0;
376;06:16:00;0;0;0;0;0;0;0;0;0;1,1952882346299671;0;0;0;0;1,4343623958254421;1,1131299082117172;0,2112504485217746;2,2389188113107203;0;0;6,283679756284476;0;0;0,6990154324082423;9,895932578822512;3,9266204969852287;0;0;0;19,505035772970828;0;0;0;0;0;0;0;0;0;0;0;0;1,8657809542570696;2,645664989768012;0;0;0;0,5700000000000001;3,143761801562266;2,2732017275788423;0;11,6393;2,93436180327869;1,76476376397732;4,34068114754098;10,59218694050239;0;
377;06:17:00;0;0;0;0;0;0;0;0;0;1,1953970901836202;0;0;0;0;1,4343943973561544;1,1131606931933766;0,21127673975757924;2,239062850729802;0;0;6,283984492581534;0;0;0,6990792648895792;9,897564072789123;3,926876058316584;0;0;0;19,50661761142937;0;0;0;0;0;0;0;0;0;0;0;0;1,8663968570305434;2,646172758285144;0;0;0;0,5700000000000001;3,1437793097771265;2,2747926411877497;0;11,6393;2,93436180327869;1,7650907107579592;4,34068114754098;10,595250035315637;0;
378;06:18:00;0;0;0;0;0;0;0;0;0;1,195488255673955;0;0;0;0;1,434666444612059;1,1132543893959008;0,21132971875863393;2,2399466551916416;0;0;6,286459710154116;0;0;0,6990802818363571;9,90131782179905;3,927394576588447;0;0;0;19,50897558138274;0;0;0;0;0;0;0;0;0;0;0;0;1,866663679717681;2,646352268533638;0;0;0;0,5700000000000001;3,1443868977370766;2,2755658658671067;0;11,6393;2,93775229508197;1,7651525172226759;4,34068114754098;10,597449505250205;0;
379;06:19:00;0;0;0;0;0;0;0;0;0;1,1956559488285479;0;0;0;0;1,4351139924681084;1,1137750886287892;0,21135971727439426;2,2403905139739604;0;0;6,287359112143964;0;0;0,6991130745734379;9,902332410136783;3,9274806889560097;0;0;0;19,509607855500118;0;0;0;0;0;0;0;0;0;0;0;0;1,8668970538483105;2,646459345698165;0;0;0;0,5700000000000001;3,1448887456689563;2,276061352238462;0;11,6393;2,93775229508197;1,7651717043625528;4,34068114754098;10,601047705027078;0;
380;06:20:00;0;0;0;0;0;0;0;0;0;1,1957251652001337;0;0;0;0;1,4352931618594258;1,113846366126053;0,21137721271057824;2,2409882962740926;0;0;6,287914121161159;0;0;0,6992328691591227;9,905052032089072;3,9277241057569694;0;0;0;19,510989553979417;0;0;0;0;0;0;0;0;0;0;0;0;1,8672706131619894;2,6469770102227184;0;0;0;0,5700000000000001;3,1455921746932334;2,2768359366794786;0;11,6393;2,93775229508197;1,7653834976350384;4,34068114754098;10,601716720391602;0;
381;06:21:00;0;0;0;0;0;0;0;0;0;1,195754319653479;0;0;0;0;1,4357842107060395;1,1138539696138463;0,21141474888584183;2,2410158199556793;0;0;6,28994254105654;0;0;0,6992671026023544;9,909150814278272;3,927957408580686;0;0;0;19,512374640595986;0;0;0;0;0;0;0;0;0;0;0;0;1,8673551651730875;2,6482715820229554;0;0;0;0,5700000000000001;3,1458350965146207;2,2772841786917724;0;11,6393;2,93775229508197;1,76554340307021;4,34068114754098;10,604996480216817;0;
382;06:22:00;0;0;0;0;0;0;0;0;0;1,195763983907547;0;0;0;0;1,4358327499179768;1,113897871309563;0,21143519928961688;2,241172203034392;0;0;6,290095757769683;0;0;0,6994706753890643;9,909724063054458;3,9281861515029304;0;0;0;19,514607991035476;0;0;0;0;0;0;0;0;0;0;0;0;1,8675390391813458;2,648382226034159;0;0;0;0,5700000000000001;3,1466868839225217;2,2773677741313545;0;11,6393;2,93775229508197;1,7657017142854121;4,34068114754098;10,606218687386763;0;
383;06:23:00;0;0;0;0;0;0;0;0;0;1,1958953693884027;0;0;0;0;1,4362805686186813;1,113907003627153;0,21150390140526257;2,241195555036895;0;0;6,296038383152628;0;0;0,6995745939383936;9,913587199152989;3,9284675198885513;0;0;0;19,5169040457292;0;0;0;0;0;0;0;0;0;0;0;0;1,8683176881737242;2,6504307041399704;0;0;0;0,5700000000000001;3,147240481840646;2,2779657236456745;0;11,6393;2,93775229508197;1,7657768972605534;4,34068114754098;10,60689862340118;0;
384;06:24:00;0;0;0;0;0;0;0;0;0;1,1959005925771111;0;0;0;0;1,4362949336468553;1,1140814696808459;0,21153643675911651;2,241559554866041;0;0;6,299102006145891;0;0;0,6998123443533509;9,916185976920112;3,9299022034203106;0;0;0;19,517424663734797;0;0;0;0;0;0;0;0;0;0;0;0;1,8683347436344395;2,6510308942722767;0;0;0;0,5700000000000001;3,1487686994832513;2,2780362450137672;0;11,6393;2,93775229508197;1,766157422409866;4,34068114754098;10,610967275977659;0;
385;06:25:00;0;0;0;0;0;0;0;0;0;1,1962172711003667;0;0;0;0;1,4363882413250078;1,114183533918574;0,2115365876181379;2,242586543106418;0;0;6,300449555428584;0;0;0,6998807188960837;9,917811111743013;3,9300953552041946;0;0;0;19,520603547044406;0;0;0;0;0;0;0;0;0;0;0;0;1,8684507513985282;2,652410896671117;0;0;0;0,5700000000000001;3,148999959189366;2,2784660148876843;0;11,6393;2,93775229508197;1,766232742850223;4,34068114754098;10,61177904280837;0;
386;06:26:00;0;0;0;0;0;0;0;0;0;1,1962410430874233;0;0;0;0;1,436835418135508;1,1143016489776454;0,21159232055696311;2,2428055918509218;0;0;6,300691330340942;0;0;0,7000067881945802;9,919122650985276;3,9303747985034256;0;0;0;19,52248010050525;0;0;0;0;0;0;0;0;0;0;0;0;1,868502079766931;2,6536251155773414;0;0;0;0,5700000000000001;3,150127763790608;2,2786501555637013;0;11,6393;2,93775229508197;1,7664659136162522;4,34068114754098;10,612354973152678;0;
387;06:27:00;0;0;0;0;0;0;0;0;0;1,196253769066413;0;0;0;0;1,437032336543973;1,114336463972784;0,21162103121050085;2,242915145625057;0;0;6,301398688277203;0;0;0,7003836618545882;9,92085172149294;3,9304121902917553;0;0;0;19,526412306667325;0;0;0;0;0;0;0;0;0;0;0;0;1,8685522906351646;2,6537772137877926;0;0;0;0,5700000000000001;3,151094342559191;2,278918913773032;0;11,6393;2,93775229508197;1,766610714785286;4,34068114754098;10,612648969856187;0;
388;06:28:00;0;0;0;0;0;0;0;0;0;1,1963576068451518;0;0;0;0;1,4370419545114572;1,1143982139317707;0,21165605130313067;2,24365077439587;0;0;6,301671154198897;0;0;0,7004204902337557;9,92421543463431;3,930454062635704;0;0;0;19,52773448976693;0;0;0;0;0;0;0;0;0;0;0;0;1,8688007176527783;2,653858317608984;0;0;0;0,5700000000000001;3,151560347315643;2,279117985439651;0;11,6393;2,93775229508197;1,7666766564234715;4,34068114754098;10,61378007210916;0;
389;06:29:00;0;0;0;0;0;0;0;0;0;1,1964210804760864;0;0;0;0;1,4370424245133608;1,1144070639594579;0,21181415105428905;2,2436626466777736;0;0;6,3021556721548295;0;0;0,700609073353766;9,924312173877272;3,9307112110447564;0;0;0;19,528417956991373;0;0;0;0;0;0;0;0;0;0;0;0;1,8689958275254033;2,655626020642576;0;0;0;0,5700000000000001;3,1521855919587645;2,279170755125928;0;11,6393;2,93775229508197;1,766817686682684;4,34068114754098;10,61420137440701;0;
390;06:30:00;0;0;0;0;0;0;0;0;0;1,1965015430678352;0;0;0;0;1,4370912905728865;1,1144754152996545;0,21181500311644488;2,243924479916937;0;0;6,302693781361181;0;0;0,7006156338068258;9,926733315583737;3,9309442389435887;0;0;0;19,530241009291306;0;0;0;0;0;0;0;0;0;0;0;0;1,8690883889621266;2,656158207992335;0;0;0;0,5700000000000001;3,153100335884644;2,2799954456024483;0;11,6393;2,93775229508197;1,7670239704203239;4,34068114754098;10,616469661078556;0;
391;06:31:00;0;0;0;0;0;0;0;0;0;1,196737530425035;0;0;0;0;1,4372466528539218;1,1145066815775349;0,21184934932403962;2,243932001556756;0;0;6,303350110178108;0;0;0,7006701683520604;9,9287647741041;3,931441651977137;0;0;0;19,532987651196272;0;0;0;0;0;0;0;0;0;0;0;0;1,8691272467586935;2,656182187027931;0;0;0;0,5700000000000001;3,1536160036661163;2,28007318599298;0;11,6393;2,93775229508197;1,7670401812005978;4,34068114754098;10,617868189822834;0;
392;06:32:00;0;0;0;0;0;0;0;0;0;1,1967929670626545;0;0;0;0;1,4374125605563493;1,1149131886081505;0,21196291963734096;2,244977349794847;0;0;6,304070391281458;0;0;0,7009685508666429;9,934941200367856;3,9327520167676546;0;0;0;19,54291655849109;0;0;0;0;0;0;0;0;0;0;0;0;1,8695119215593865;2,656316323543811;0;0;0;0,5700000000000001;3,154302124389155;2,280155447500659;0;11,6393;2,93775229508197;1,7671722426234062;4,34068114754098;10,618754652286317;0;
393;06:33:00;0;0;0;0;0;0;0;0;0;1,196938571499797;0;0;0;0;1,4374542477480108;1,1150604252345144;0,2119995603501469;2,245239347479435;0;0;6,304848847041648;0;0;0,7010022747245657;9,935790747325385;3,9329831794750003;0;0;0;19,54612138380901;0;0;0;0;0;0;0;0;0;0;0;0;1,8695647986423263;2,6566795509007184;0;0;0;0,5700000000000001;3,1551975682176363;2,280440071785168;0;11,6393;2,93775229508197;1,7674066677597773;4,34068114754098;10,620357042651928;0;
394;06:34:00;0;0;0;0;0;0;0;0;0;1,1971806283126027;0;0;0;0;1,438092480214517;1,1150729975423133;0,21200627058755225;2,2457669212744773;0;0;6,30498856295917;0;0;0,7010069531658122;9,940515840601163;3,933088056763106;0;0;0;19,553017229416763;0;0;0;0;0;0;0;0;0;0;0;0;1,8695827646659746;2,6569272961784227;0;0;0;0,5700000000000001;3,1561697466898004;2,2808109602210007;0;11,6393;2,93775229508197;1,7674132879618798;4,34068114754098;10,622574465080445;0;
395;06:35:00;0;0;0;0;0;0;0;0;0;1,1973021637112458;0;0;0;0;1,4382245897276076;1,115458246711672;0,2120268364707202;2,245972543850969;0;0;6,305869964673026;0;0;0,7010274907251087;9,945795565143435;3,933261949171951;0;0;0;19,55604716578048;0;0;0;0;0;0;0;0;0;0;0;0;1,8697271502164772;2,6572257302572195;0;0;0;0,5700000000000001;3,1566461241349923;2,280856842315517;0;11,6393;2,93775229508197;1,7675501282596588;4,34068114754098;10,62405277604944;0;
396;06:36:00;0;0;0;0;0;0;0;0;0;1,1975438754141299;0;0;0;0;1,4384370854665864;1,115892774196101;0,21207918395362246;2,2464629082789216;0;0;6,306231749112535;0;0;0,7011648894336286;9,947123838288165;3,9334986878805944;0;0;0;19,55852994993179;0;0;0;0;0;0;0;0;0;0;0;0;1,8697726631402654;2,6576174167033715;0;0;0;0,5700000000000001;3,1572702099512187;2,2814116832284324;0;11,6393;2,93775229508197;1,7676097695646134;4,34068114754098;10,637532452444729;0;
397;06:37:00;0;0;0;0;0;0;0;0;0;1,1976071238684853;0;0;0;0;1,4385738495223135;1,1162582347298111;0,21208069748862043;2,2469314491390446;0;0;6,306598806948961;0;0;0,7012517786725527;9,947470281673137;3,9339306442211783;0;0;0;19,5666049428567;0;0;0;0;0;0;0;0;0;0;0;0;1,869970056465173;2,658359808349515;0;0;0;0,5700000000000001;3,157919013356303;2,281417349266852;0;11,6393;2,93775229508197;1,767728422753196;4,34068114754098;10,63759425336428;0;
398;06:38:00;0;0;0;0;0;0;0;0;0;1,1979241142927002;0;0;0;0;1,4387463011120625;1,1170375744425651;0,2120908694210686;2,2469364369836287;0;0;6,306632483047266;0;0;0,7012758450308287;9,947908019824448;3,934410917831734;0;0;0;19,57628246902348;0;0;0;0;0;0;0;0;0;0;0;0;1,870278622929691;2,6586689029183255;0;0;0;0,5700000000000001;3,158191365480004;2,2814710000822904;0;11,6393;2,93775229508197;1,7679042855790688;4,34068114754098;10,639306461096764;0;
399;06:39:00;0;0;0;0;0;0;0;0;0;1,1979596224112012;0;0;0;0;1,4387891426886175;1,1170810134206737;0,21210669356543696;2,2469693536080375;0;0;6,307290456325651;0;0;0,7013516750989014;9,948756136304555;3,934630833808133;0;0;0;19,57762609678793;0;0;0;0;0;0;0;0;0;0;0;0;1,8706994542521571;2,6588685036150315;0;0;0;0,5700000000000001;3,1590158378990454;2,2816038708382558;0;11,6393;2,93775229508197;1,7680705333695161;4,34068114754098;10,640053235368084;0;
400;06:40:00;0;0;0;0;0;0;0;0;0;1,198216879328871;0;0;0;0;1,4389531174818984;1,117275525898424;0,21215726653642333;2,2469909305849485;0;0;6,308930600322522;0;0;0,7016046897517754;9,948926299362531;3,934855410428648;0;0;0;19,58119587186991;0;0;0;0;0;0;0;0;0;0;0;0;1,8707788881623924;2,6591249865720856;0;0;0;0,5700000000000001;3,1594021431484633;2,281660299502394;0;11,6393;2,93775229508197;1,7689573754820598;4,34068114754098;10,64068783046738;0;
401;06:41:00;0;0;0;0;0;0;0;0;0;1,1983827259750872;0;0;0;0;1,439120354018467;1,117280536464529;0,21218987373221035;2,247053413789035;0;0;6,310092342552971;0;0;0,7017850912813377;9,949718462761055;3,935241451890779;0;0;0;19,584467894417937;0;0;0;0;0;0;0;0;0;0;0;0;1,8708761441506718;2,6593789249547974;0;0;0;0,5700000000000001;3,1595566441929663;2,2819055308288467;0;11,6393;2,93775229508197;1,7692737208244933;4,34068114754098;10,641618361064703;0;
402;06:42:00;0;0;0;0;0;0;0;0;0;1,1984288965727388;0;0;0;0;1,4391949680170535;1,1175278859549604;0,2122126663797749;2,247636781576091;0;0;6,310799790224149;0;0;0,7018533531317347;9,950295091170895;3,9357959491927113;0;0;0;19,586463983539097;0;0;0;0;0;0;0;0;0;0;0;0;1,8709503286159894;2,6605739260914927;0;0;0;0,5700000000000001;3,159917159083897;2,282096294723272;0;11,6393;2,93775229508197;1,769404023155431;4,34068114754098;10,642200020061885;0;
403;06:43:00;0;0;0;0;0;0;0;0;0;1,1984331607327599;0;0;0;0;1,4392565813672837;1,117660339585956;0,2122632494754333;2,248223228810487;0;0;6,312256521855561;0;0;0,7021127612912212;9,952139210166804;3,9357959973626437;0;0;0;19,586821974058818;0;0;0;0;0;0;0;0;0;0;0;0;1,8712821879483326;2,660794379921224;0;0;0;0,5700000000000001;3,1601653765874973;2,282757224842784;0;11,6393;2,93775229508197;1,7694070160717845;4,34068114754098;10,642835367355177;0;
404;06:44:00;0;0;0;0;0;0;0;0;0;1,1986809039267254;0;0;0;0;1,4397153013466073;1,118060966972432;0,21228842820027527;2,248274304481338;0;0;6,312385390767016;0;0;0,7022160157655621;9,954479688206046;3,935953117651433;0;0;0;19,59039391775491;0;0;0;0;0;0;0;0;0;0;0;0;1,871400963292196;2,6610770352073954;0;0;0;0,5700000000000001;3,160463692249571;2,283157875241562;0;11,6393;2,93775229508197;1,7700439226177678;4,34068114754098;10,644308326377873;0;
405;06:45:00;0;0;0;0;0;0;0;0;0;1,19876444091538;0;0;0;0;1,440097593884058;1,1183204740674166;0,21236839085142842;2,2491742143799875;0;0;6,313015545333916;0;0;0,7022217210020472;9,957472302284547;3,936097107162402;0;0;0;19,591986610003225;0;0;0;0;0;0;0;0;0;0;0;0;1,8714465168796697;2,661094861361832;0;0;0;0,5700000000000001;3,1617434363124297;2,2832381662393475;0;11,6393;2,93775229508197;1,7701172901271975;4,34068114754098;10,645341983831377;0;
406;06:46:00;0;0;0;0;0;0;0;0;0;1,1988253568281977;0;0;0;0;1,4406518849902248;1,1183466612498991;0,2123994877995567;2,2494886965481222;0;0;6,31618250986327;0;0;0,7022526922435199;9,95951930247094;3,936234140492048;0;0;0;19,594667760214545;0;0;0;0;0;0;0;0;0;0;0;0;1,871712430384009;2,661187542600441;0;0;0;0,5700000000000001;3,1620247402455575;2,283637479650009;0;11,6393;2,93775229508197;1,7701679037629612;4,34068114754098;10,645836409702225;0;
407;06:47:00;0;0;0;0;0;0;0;0;0;1,19906768026539;0;0;0;0;1,4411430703358175;1,1184467174370556;0,21244545881493354;2,2494956474283687;0;0;6,316475294794047;0;0;0,702274498903567;9,961166778123209;3,9362891984201447;0;0;0;19,59591213162463;0;0;0;0;0;0;0;0;0;0;0;0;1,871740381712888;2,661430224805647;0;0;0;0,5700000000000001;3,162130744633691;2,2836436507815416;0;11,6393;2,93775229508197;1,7705165184387857;4,34068114754098;10,64908590826264;0;
408;06:48:00;0;0;0;0;0;0;0;0;0;1,1990797645112352;0;0;0;0;1,4413136892472038;1,1184704667989385;0,21246184840545834;2,2495387379321623;0;0;6,316796478562428;0;0;0,7024604662744407;9,962190005763242;3,936336495429723;0;0;0;19,603579420743884;0;0;0;0;0;0;0;0;0;0;0;0;1,8717498008469486;2,6614653554184384;0;0;0;0,5700000000000001;3,162152407361934;2,2838430550033846;0;11,6393;2,93775229508197;1,7709776241647042;4,34068114754098;10,64963227059398;0;
409;06:49:00;0;0;0;0;0;0;0;0;0;1,199582404330287;0;0;0;0;1,4413681618215461;1,1187106343971411;0,21247403955247599;2,2496535225990617;0;0;6,319978653082589;0;0;0,7026597324385826;9,966906887060043;3,936519654387122;0;0;0;19,608597019161248;0;0;0;0;0;0;0;0;0;0;0;0;1,871767398555722;2,662494326005626;0;0;0;0,5700000000000001;3,16346536021545;2,284358515739305;0;11,6393;2,93775229508197;1,770998574762645;4,34068114754098;10,650529938020867;0;
410;06:50:00;0;0;0;0;0;0;0;0;0;1,1997294289788547;0;0;0;0;1,4415830639981841;1,119098150033617;0,21255853770192584;2,2504527051702743;0;0;6,320199005556234;0;0;0,7027157504323231;9,966971215309544;3,937466074248677;0;0;0;19,611127274651494;0;0;0;0;0;0;0;0;0;0;0;0;1,8717899691717776;2,6634269394112646;0;0;0;0,5700000000000001;3,163563440941225;2,2844746652739376;0;11,6393;2,93775229508197;1,7714510083449047;4,34068114754098;10,65201428146934;0;
411;06:51:00;0;0;0;0;0;0;0;0;0;1,1997567225755872;0;0;0;0;1,4415982041383266;1,1192643425965159;0,21261073575087744;2,2514191994837693;0;0;6,320702509531806;0;0;0,7027398830880939;9,968526443410436;3,93758001217381;0;0;0;19,612166583507598;0;0;0;0;0;0;0;0;0;0;0;0;1,8718654761272047;2,664313194208152;0;0;0;0,5700000000000001;3,1636032731413253;2,284553533381487;0;11,6393;2,93775229508197;1,7715273468016186;4,34068114754098;10,653141414894142;0;
