Apparent.Time;Time span;Living Room Light (200W) [VA];Kitchen Light (300W) [VA];Bathroom Light (60W) [VA];Bathroom Mirror Light 100W (Conventional) [VA];Bedroom Light (60W) [VA];Bedroom Light (20W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [VA];Coffee Machine / Braun Impression KF 600 [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster / Bosch TAT8SL1 [VA];Miele H 5241 B [VA];Handmixer / Phillips Robust HR 1581 [VA];Extractor Hood / Miele DA 429-4 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [VA];Microwave / Panasonic NN-CD757W [VA];Electronic hometrainer / Kettler Track Perfomance [VA];Laptop Lenovo Thinkpad x220 [VA];Washing Machine Samsung P1405J [VA];CD/DVD Player / Philips DVDR 725 H [VA];Home Cinema System / Samsung HT-D5550 [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Hifi System / Sharp XL-HF300PH [VA];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];Vacuum Cleaner FiF [VA];Nintendo Wii [VA];Coffee Machine / Braun KF 580E [VA];Electric Kettle / Petra WK288 1.5L [VA];Hair Dryer / Braun Satin Pro 2200 Ion Care [VA];Heater / Honeywell BH-888E [VA];Liebherr CBNPes 3956 [VA];Electric Razor Braun Cruzer 5 [VA];Electric Tooth Brush / Phillips HX9332 [VA];Phone Siemens Gigaset C320 [VA];Router O2 Box 6431 [VA];Yamaha RX-V667 [VA];
1508;1.01:08:00;0;0;0;0;0;0;0;0;1,3175073521669276;0;0;0;0;0;0;0;0;23,268339645061303;0;7,9;0;1,0445067900816063;2,0460020973033175;0,5700000000000001;1,3158735667003951;2,8971444402038253;0;0;0;1,9065265151237698;0;0;0;0;0;2,94352803278688;1,9310775660082877;4,36556934426229;11,6961393442623;11,59082292777933;
1509;1.01:09:00;0;0;0;0;0;0;0;0;1,3175965674600612;0;0;0;0;0;0;0;0;23,271125215827112;0;7,9;0;1,0446373088654524;2,0460133862622327;0,5700000000000001;1,3160503545736606;2,8972293925131924;0;0;0;1,906659463564871;0;0;0;0;0;2,94352803278688;1,9311219185607182;4,36556934426229;11,6961393442623;11,591381316220682;
1510;1.01:10:00;0;0;0;0;0;0;0;0;1,3176474833756329;0;0;0;0;0;0;0;0;23,273322590469935;0;7,9;0;1,0447299276637059;2,0463039193764936;0,5700000000000001;1,3160544359664923;2,897380675206382;0;0;0;1,9068545567317825;0;0;0;0;0;2,94352803278688;1,9314636967339411;4,36556934426229;11,6961393442623;11,594752960086414;
1511;1.01:11:00;0;0;0;0;0;0;0;0;1,3179245259343957;0;0;0;0;0;0;0;0;23,276223486762785;0;7,9;0;1,044734499249141;2,04636146195028;0,5700000000000001;1,3161694420095416;2,897400297361468;0;0;0;1,906916842281608;0;0;0;0;0;2,94352803278688;1,9314963697468193;4,36556934426229;11,6961393442623;11,595191644028935;
1512;1.01:12:00;0;0;0;0;0;0;0;0;1,3179300368358968;0;0;0;0;0;0;0;0;23,278103948025336;0;7,9;0;1,0448751975902408;2,046411163914828;0,5700000000000001;1,3162125315021227;2,8978075624235897;0;0;0;1,9069414055400513;0;0;0;0;0;2,94352803278688;1,931569241104606;4,36556934426229;11,6961393442623;11,59804904228159;
1513;1.01:13:00;0;0;0;0;0;0;0;0;1,3179329434408484;0;0;0;0;0;0;0;0;23,27823818348515;0;7,9;0;1,0449202569276015;2,0465774303322872;0,5700000000000001;1,3162553717181718;2,897853586529189;0;0;0;1,9069813039836336;0;0;0;0;0;2,94352803278688;1,9317624610718613;4,36556934426229;11,6961393442623;11,599020434660579;
1514;1.01:14:00;0;0;0;0;0;0;0;0;1,3179411222028463;0;0;0;0;0;0;0;0;23,27846936200473;0;7,9;0;1,0450054233971742;2,0467333577049884;0,5700000000000001;1,316422347441383;2,8978581459975743;0;0;0;1,9070534201723734;0;0;0;0;0;2,94352803278688;1,9317647981212025;4,36556934426229;11,6961393442623;11,59973327255961;
1515;1.01:15:00;0;0;0;0;0;0;0;0;1,3179975257053143;0;0;0;0;0;0;0;0;23,280107364835;0;7,9;0;1,0451252411023375;2,0467994205288447;0,5700000000000001;1,3166471744449595;2,897892834347611;0;0;0;1,9070671298271924;0;0;0;0;0;2,94352803278688;1,9318094000934902;4,36556934426229;11,6961393442623;11,600232316937992;
1516;1.01:16:00;0;0;0;0;0;0;0;0;1,3180223729519311;0;0;0;0;0;0;0;0;23,28018713174629;0;7,9;0;1,045149154826403;2,0468836280466247;0,5700000000000001;1,3166910315708784;2,8982036180724413;0;0;0;1,9072921938400444;0;0;0;0;0;2,94352803278688;1,931810490584826;4,36556934426229;11,6961393442623;11,600992860732536;
1517;1.01:17:00;0;0;0;0;0;0;0;0;1,3180803819276514;0;0;0;0;0;0;0;0;23,28176072791683;0;7,9;0;1,0451566177687621;2,046924388990428;0,5700000000000001;1,3168863111569216;2,8988118587429477;0;0;0;1,9073660615513597;0;0;0;0;0;2,94352803278688;1,9318136345243109;4,36556934426229;11,6961393442623;11,601833736067311;
1518;1.01:18:00;0;0;0;0;0;0;0;0;1,3181128020826107;0;0;0;0;0;0;0;0;23,283089502586268;0;7,9;0;1,045295547298728;2,0469272666168283;0,5700000000000001;1,3169279429684837;2,8989049500624837;0;0;0;1,9074176481469016;0;0;0;0;0;2,94352803278688;1,9320818238337731;4,36556934426229;11,6961393442623;11,602183546242651;
1519;1.01:19:00;0;0;0;0;0;0;0;0;1,3181192480709654;0;0;0;0;0;0;0;0;23,28342236420066;0;7,9;0;1,0453795831967043;2,047195786186763;0,5700000000000001;1,3170325063047776;2,899113543401046;0;0;0;1,907448160479294;0;0;0;0;0;2,94352803278688;1,9320945433131127;4,36556934426229;11,6961393442623;11,602445256087144;
1520;1.01:20:00;0;0;0;0;0;0;0;0;1,3181204727040676;0;0;0;0;0;0;0;0;23,28433820118858;0;7,9;0;1,0454199269388782;2,047387143757098;0,5700000000000001;1,3171927142269995;2,899122432836942;0;0;0;1,9079941619764667;0;0;0;0;0;2,94352803278688;1,932383646990713;4,36556934426229;11,6961393442623;11,603675208360764;
1521;1.01:21:00;0;0;0;0;0;0;0;0;1,3182593661804602;0;0;0;0;0;0;0;0;23,28512227414302;0;7,9;0;1,045607179763002;2,047550444512581;0,5700000000000001;1,317253443285621;2,899146516671803;0;0;0;1,9080791326345259;0;0;0;0;0;2,94352803278688;1,9323994517716665;4,36556934426229;11,6961393442623;11,604146092447598;
1522;1.01:22:00;0;0;0;0;0;0;0;0;1,3184631483647287;0;0;0;0;0;0;0;0;23,285718933329168;0;7,9;0;1,0456839025356104;2,0475759869435444;0,5700000000000001;1,317467811725281;2,8994831480707646;0;0;0;1,9081148837531652;0;0;0;0;0;2,94352803278688;1,9326160817851021;4,36556934426229;11,6961393442623;11,604314598703686;
1523;1.01:23:00;0;0;0;0;0;0;0;0;1,3184675970570905;0;0;0;0;0;0;0;0;23,28934032088596;0;7,9;0;1,0457139662066937;2,047755255822847;0,5700000000000001;1,31765184787836;2,899519602481281;0;0;0;1,9081721635617106;0;0;0;0;0;2,94352803278688;1,9327312565326051;4,36556934426229;11,6961393442623;11,604739915340982;
1524;1.01:24:00;0;0;0;0;0;0;0;0;1,3185469370559604;0;0;0;0;0;0;0;0;23,291899206904727;0;7,9;0;1,0457283645605755;2,0477975156167685;0,5700000000000001;1,317697771009252;2,899590056668131;0;0;0;1,9082146315854345;0;0;0;0;0;2,94352803278688;1,9327468769449028;4,36556934426229;11,6961393442623;11,606622899332327;
1525;1.01:25:00;0;0;0;0;0;0;0;0;1,318602437265455;0;0;0;0;0;0;0;0;23,29405641676116;0;7,9;0;1,0457342857044232;2,0480735274212694;0,5700000000000001;1,3177054578768725;2,899699977753205;0;0;0;1,9084682452094677;0;0;0;0;0;2,94352803278688;1,9328800654808977;4,36556934426229;11,6961393442623;11,607095780684075;
1526;1.01:26:00;0;0;0;0;0;0;0;0;1,3188226306894772;0;0;0;0;0;0;0;0;23,295770699105542;0;7,9;0;1,0457377231033165;2,0481162475606056;0,5700000000000001;1,3177145952351792;2,8998619867299795;0;0;0;1,9085050320174404;0;0;0;0;0;2,94352803278688;1,9332088684752504;4,36556934426229;11,6961393442623;11,607785526151105;
1527;1.01:27:00;0;0;0;0;0;0;0;0;1,3188969457163087;0;0;0;0;0;0;0;0;23,296399622346733;0;7,9;0;1,045800931441143;2,0481258447703357;0,5700000000000001;1,317754912398749;2,9002777696167743;0;0;0;1,9085645153565467;0;0;0;0;0;2,94352803278688;1,9333569912174664;4,36556934426229;11,6961393442623;11,60877920283176;
1528;1.01:28:00;0;0;0;0;0;0;0;0;1,3189345710791511;0;0;0;0;0;0;0;0;23,296942900415083;0;7,9;0;1,0458615898269734;2,0482224032331824;0,5700000000000001;1,3177742556722662;2,9004149348629102;0;0;0;1,908765581936253;0;0;0;0;0;2,94352803278688;1,9333679231691776;4,36556934426229;11,6961393442623;11,608878769259489;
1529;1.01:29:00;0;0;0;0;0;0;0;0;1,3190768436400053;0;0;0;0;0;0;0;0;23,297218341205745;0;7,9;0;1,0459224264934435;2,0483277593960634;0,5700000000000001;1,317784591268946;2,9005249337737564;0;0;0;1,90880420735425;0;0;0;0;0;2,94418721311475;1,9333734897354822;4,36556934426229;11,6961393442623;11,610032136327366;
1530;1.01:30:00;0;0;0;0;0;0;0;0;1,3191025181507403;0;0;0;0;0;0;0;0;23,297394217438804;0;7,9;0;1,0459312945705128;2,0483588339073693;0,5700000000000001;1,318099916811422;2,9007399815016406;0;0;0;1,909130033460513;0;0;0;0;0;2,94418721311475;1,9336152312374857;4,36556934426229;11,6961393442623;11,610515577223143;
1531;1.01:31:00;0;0;0;0;0;0;0;0;1,3191180691148765;0;0;0;0;0;0;0;0;23,297561955010586;0;7,9;0;1,0459325457846471;2,048367629352499;0,5700000000000001;1,318180502073775;2,900806238330418;0;0;0;1,9095503224389512;0;0;0;0;0;2,94418721311475;1,9337403371285817;4,36556934426229;11,6961393442623;11,610793256958418;
1532;1.01:32:00;0;0;0;0;0;0;0;0;1,319160243936839;0;0;0;0;0;0;0;0;23,29818937617336;0;7,9;0;1,0459587122040033;2,0487994043727524;0,5700000000000001;1,3181942391158026;2,90095203625568;0;0;0;1,909691409984799;0;0;0;0;0;2,94418721311475;1,9337766061890684;4,36556934426229;11,6961393442623;11,61100038322089;
1533;1.01:33:00;0;0;0;0;0;0;0;0;1,3192970002410738;0;0;0;0;0;0;0;0;23,299692392815007;0;7,9;0;1,0460408859297334;2,0489636927873573;0,5700000000000001;1,3182018079129416;2,901052630658396;0;0;0;1,90975149761353;0;0;0;0;0;2,94418721311475;1,9338962853703312;4,36556934426229;11,6961393442623;11,612011845766476;
1534;1.01:34:00;0;0;0;0;0;0;0;0;1,3193496363602462;0;0;0;0;0;0;0;0;23,30173881109375;0;7,9;0;1,0461418024030318;2,0489655871584285;0,5700000000000001;1,3184964908510768;2,901073870603695;0;0;0;1,90984654214565;0;0;0;0;0;2,94418721311475;1,933918354238033;4,36556934426229;11,6961393442623;11,61235397686675;
1535;1.01:35:00;0;0;0;0;0;0;0;0;1,3193544268456412;0;0;0;0;0;0;0;0;23,302845112216772;0;7,9;0;1,046232397043964;2,048986725654818;0,5700000000000001;1,3185453019281645;2,9010944847637234;0;0;0;1,9099671426293516;0;0;0;0;0;2,94418721311475;1,9339307870580322;4,36556934426229;11,6961393442623;11,612564779853189;
1536;1.01:36:00;0;0;0;0;0;0;0;0;1,3194008874768077;0;0;0;0;0;0;0;0;23,30291073152495;0;7,9;0;1,0464243053250097;2,048990966279706;0,5700000000000001;1,3185739332958946;2,901168060464156;0;0;0;1,910113714999181;0;0;0;0;0;2,94418721311475;1,9339587993304677;4,36556934426229;11,6961393442623;11,612840332318852;
1537;1.01:37:00;0;0;0;0;0;0;0;0;1,3194478192353498;0;0;0;0;0;0;0;0;23,303301398168834;0;7,9;0;1,0464705381482953;2,0491461983992765;0,5700000000000001;1,3186739134877508;2,901276556233423;0;0;0;1,9102474659662012;0;0;0;0;0;2,94418721311475;1,9339852560642108;4,36556934426229;11,6961393442623;11,6129344915391;
1538;1.01:38:00;0;0;0;0;0;0;0;0;1,3195050118063256;0;0;0;0;0;0;0;0;23,303464917703355;0;7,9;0;1,0465764945470926;2,0492426822615575;0,5700000000000001;1,3187304763473735;2,9013361963650284;0;0;0;1,9104386908938058;0;0;0;0;0;2,94418721311475;1,9343187549648697;4,36556934426229;11,6961393442623;11,613110665246705;
1539;1.01:39:00;0;0;0;0;0;0;0;0;1,3196256056530105;0;0;0;0;0;0;0;0;23,30424101299531;0;7,9;0;1,0465915411512816;2,0492581312594136;0,5700000000000001;1,318830580253134;2,901552890562202;0;0;0;1,9105103609076397;0;0;0;0;0;2,94418721311475;1,9344894864750417;4,36556934426229;11,6961393442623;11,613650451013426;
1540;1.01:40:00;0;0;0;0;0;0;0;0;1,319660265676243;0;0;0;0;0;0;0;0;23,30482636128494;0;7,9;0;1,046665593042363;2,049328633559188;0,5700000000000001;1,3189324120156483;2,901644584677445;0;0;0;1,910544570314829;0;0;0;0;0;2,94418721311475;1,934515997626519;4,36556934426229;11,6961393442623;11,61402618017801;
1541;1.01:41:00;0;0;0;0;0;0;0;0;1,3197028316411101;0;0;0;0;0;0;0;0;23,30556256571655;0;7,9;0;1,0466765041408317;2,049546224192364;0,5700000000000001;1,3189867220726457;2,901896792360431;0;0;0;1,9106861136336466;0;0;0;0;0;2,94418721311475;1,934556007149042;4,36556934426229;11,6961393442623;11,614257362570969;
1542;1.01:42:00;0;0;0;0;0;0;0;0;1,319753188905386;0;0;0;0;0;0;0;0;23,308841249506113;0;7,9;0;1,0467409702121127;2,0496497444732755;0,5700000000000001;1,3190624634329908;2,902008064485982;0;0;0;1,9107231566442358;0;0;0;0;0;2,94418721311475;1,934787999510122;4,36556934426229;11,6961393442623;11,615366342318344;
1543;1.01:43:00;0;0;0;0;0;0;0;0;1,3197925291167483;0;0;0;0;0;0;0;0;23,309079529300924;0;7,9;0;1,0467664932798222;2,0496756854305933;0,5700000000000001;1,3190658566777778;2,902140211056911;0;0;0;1,9107622094871675;0;0;0;0;0;2,94418721311475;1,9348864469652525;4,36556934426229;11,6966557377049;11,61590023505889;
1544;1.01:44:00;0;0;0;0;0;0;0;0;1,3199758723209047;0;0;0;0;0;0;0;0;23,309872247436843;0;7,9;0;1,0467769509802805;2,049681509067473;0,5700000000000001;1,3192007844142217;2,9022420224622762;0;0;0;1,9108434165554775;0;0;0;0;0;2,94418721311475;1,9349610069843886;4,36556934426229;11,6966557377049;11,615977245870656;
1545;1.01:45:00;0;0;0;0;0;0;0;0;1,3199890411234616;0;0;0;0;0;0;0;0;23,31012572768044;0;7,9;0;1,0467882326516948;2,049830009249542;0,5700000000000001;1,319214179725087;2,9025210170887723;0;0;0;1,9108733268297813;0;0;0;0;0;2,94418721311475;1,9350060372098346;4,36556934426229;11,6966557377049;11,617629645031025;
1546;1.01:46:00;0;0;0;0;0;0;0;0;1,3202296229421175;0;0;0;0;0;0;0;0;23,310207887357485;0;7,9;0;1,0468187502132367;2,0499366034678803;0,5700000000000001;1,3193043635747967;2,9025970920023205;0;0;0;1,9109130481835719;0;0;0;0;0;2,94418721311475;1,9350631954055746;4,36556934426229;11,6966557377049;11,61813345650295;
1547;1.01:47:00;0;0;0;0;0;0;0;0;1,3202462925539602;0;0;0;0;0;0;0;0;23,310517398409203;0;7,9;0;1,0468729036407582;2,0499673475215214;0,5700000000000001;1,3193699202226987;2,9027997518995345;0;0;0;1,9110071379681284;0;0;0;0;0;2,94418721311475;1,935155246732225;4,36556934426229;11,6966557377049;11,618465818040637;
1548;1.01:48:00;0;0;0;0;0;0;0;0;1,3203059681022318;0;0;0;0;0;0;0;0;23,317518333251424;0;7,9;0;1,0468759376180703;2,0501011883508315;0,5700000000000001;1,3193854191514818;2,9030459926681207;0;0;0;1,9111171913966174;0;0;0;0;0;2,94418721311475;1,9351764370008873;4,36556934426229;11,6966557377049;11,619449579078623;
1549;1.01:49:00;0;0;0;0;0;0;0;0;1,320323786270761;0;0;0;0;0;0;0;0;23,317855643673298;0;7,9;0;1,0469662323760067;2,050113562709364;0,5700000000000001;1,3196382741192656;2,903192655991421;0;0;0;1,911167310958389;0;0;0;0;0;2,94418721311475;1,9352205100319566;4,36556934426229;11,6966557377049;11,620672873840748;
1550;1.01:50:00;0;0;0;0;0;0;0;0;1,32033870481982;0;0;0;0;0;0;0;0;23,318832814267527;0;7,9;0;1,047002963059115;2,0501340759065174;0,5700000000000001;1,3197680119925683;2,903511156636749;0;0;0;1,9112093901990899;0;0;0;0;0;2,94418721311475;1,93525965961318;4,36556934426229;11,6966557377049;11,620999564253571;
1551;1.01:51:00;0;0;0;0;0;0;0;0;1,3203880858179644;0;0;0;0;0;0;0;0;23,320428895781117;0;7,9;0;1,0470073660901902;2,0502061174976856;0,5700000000000001;1,3197960257921981;2,903542427749654;0;0;0;1,9112197175251502;0;0;0;0;0;2,94418721311475;1,9353916315396555;4,36556934426229;11,6966557377049;11,62191237371404;
1552;1.01:52:00;0;0;0;0;0;0;0;0;1,320408542378843;0;0;0;0;0;0;0;0;23,32282415791546;0;7,9;0;1,047054519028673;2,050505650806741;0,5700000000000001;1,3198157250280984;2,903579839873307;0;0;0;1,9112269338176096;0;0;0;0;0;2,94418721311475;1,9353970633521276;4,36556934426229;11,6966557377049;11,622156967976716;
1553;1.01:53:00;0;0;0;0;0;0;0;0;1,320466131325983;0;0;0;0;0;0;0;0;23,323003447729377;0;7,9;0;1,0471004646777844;2,0506649434783095;0,5700000000000001;1,3200120452322925;2,903720933133151;0;0;0;1,9113485215143797;0;0;0;0;0;2,94418721311475;1,9354037671657622;4,36556934426229;11,6966557377049;11,623654892332807;
1554;1.01:54:00;0;0;0;0;0;0;0;0;1,320477695192859;0;0;0;0;0;0;0;0;23,32333462354984;0;7,9;0;1,047144325059364;2,0509072916787523;0,5700000000000001;1,3200315941487653;2,9037567115710297;0;0;0;1,9114931463548996;0;0;0;0;0;2,94418721311475;1,9354164979297022;4,36556934426229;11,6966557377049;11,624359755694496;
1555;1.01:55:00;0;0;0;0;0;0;0;0;1,3205063244689579;0;0;0;0;0;0;0;0;23,324396086134165;0;7,9;0;1,0472194990136563;2,051105755308733;0,5700000000000001;1,320116439888347;2,9038605409224734;0;0;0;1,9119289792646355;0;0;0;0;0;2,94418721311475;1,935452463957403;4,36556934426229;11,6966557377049;11,625491654449267;
1556;1.01:56:00;0;0;0;0;0;0;0;0;1,3205368203305716;0;0;0;0;0;0;0;0;23,324593851287734;0;7,9;0;1,047227800949711;2,0511711431515067;0,5700000000000001;1,3201426780351435;2,9041252045271753;0;0;0;1,9119336255236463;0;0;0;0;0;2,94418721311475;1,9356942487741138;4,36556934426229;11,6966557377049;11,626653907480096;
1557;1.01:57:00;0;0;0;0;0;0;0;0;1,3206122771682063;0;0;0;0;0;0;0;0;23,325175717795;0;7,9;0;1,0472594885052355;2,0512433439894653;0,5700000000000001;1,3202111372260037;2,9042600276518544;0;0;0;1,912006890001844;0;0;0;0;0;2,94418721311475;1,935754073064401;4,36556934426229;11,6966557377049;11,627967936309886;
1558;1.01:58:00;0;0;0;0;0;0;0;0;1,320622993748802;0;0;0;0;0;0;0;0;23,326429103395082;0;7,9;0;1,0473574557342957;2,0512641855581704;0,5700000000000001;1,320318070109097;2,904586731041758;0;0;0;1,912103474391776;0;0;0;0;0;2,94418721311475;1,935926319960956;4,36556934426229;11,6966557377049;11,628012872088775;
1559;1.01:59:00;0;0;0;0;0;0;0;0;1,3206556845332735;0;0;0;0;0;0;0;0;23,32890227171009;0;7,9;0;1,047360103101971;2,051404600198773;0,5700000000000001;1,3204749410619865;2,9045942032447085;0;0;0;1,9125013716038903;0;0;0;0;0;2,94418721311475;1,9361594766657553;4,36556934426229;11,6966557377049;11,628258980954527;
1560;1.02:00:00;0;0;0;0;0;0;0;0;1,3206714137651714;0;0;0;0;0;0;0;0;23,32912122839631;0;7,9;0;1,0474438281971248;2,051556807528403;0,5700000000000001;1,3204768604509816;2,9050208152563664;0;0;0;1,9125133144955349;0;0;0;0;0;2,94418721311475;1,9362548717749717;4,36556934426229;11,6966557377049;11,6285867713277;
1561;1.02:01:00;0;0;0;0;0;0;0;0;1,3207469432390186;0;0;0;0;0;0;0;0;23,329160709163926;0;7,9;0;1,0476827844926238;2,05155866115453;0,5700000000000001;1,320485710024696;2,905105478265252;0;0;0;1,9127776406283774;0;0;0;0;0;2,94418721311475;1,936258495882959;4,36556934426229;11,6966557377049;11,62928178897078;
1562;1.02:02:00;0;0;0;0;0;0;0;0;1,3210012581285981;0;0;0;0;0;0;0;0;23,33059612985312;0;7,9;0;1,04775953496062;2,051574028748563;0,5700000000000001;1,3205492707396014;2,9052904794834538;0;0;0;1,9130498266720537;0;0;0;0;0;2,94418721311475;1,9363433820062959;4,36556934426229;11,6966557377049;11,630454268455814;
1563;1.02:03:00;0;0;0;0;0;0;0;0;1,3210113814339677;0;0;0;0;0;0;0;0;23,33214045353129;0;7,9;0;1,0478083437173342;2,0517110009373627;0,5700000000000001;1,3206108293355294;2,905308212850809;0;0;0;1,9132440828730126;0;0;0;0;0;2,94418721311475;1,9363614118588788;4,36556934426229;11,6966557377049;11,631565578850289;
1564;1.02:04:00;0;0;0;0;0;0;0;0;1,3210154413937616;0;0;0;0;0;0;0;0;23,33234718876353;0;7,9;0;1,047839379884212;2,0518144099365148;0,5700000000000001;1,320781376544564;2,9053153747382017;0;0;0;1,9133938225863352;0;0;0;0;0;2,94418721311475;1,936607012620334;4,36556934426229;11,6966557377049;11,63163274102383;
1565;1.02:05:00;0;0;0;0;0;0;0;0;1,32102718882224;0;0;0;0;0;0;0;0;23,333269046844944;0;7,9;0;1,0478767069014139;2,0518493498790735;0,5700000000000001;1,3208714978357354;2,905783465600579;0;0;0;1,9136514382115613;0;0;0;0;0;2,94418721311475;1,9366183217372805;4,36556934426229;11,6966557377049;11,633706968339396;
1566;1.02:06:00;0;0;0;0;0;0;0;0;1,3210904268486596;0;0;0;0;0;0;0;0;23,33444575880852;0;7,9;0;1,0479552552401916;2,05186955188567;0,5700000000000001;1,3209020997749163;2,9059932614147326;0;0;0;1,9136915679263045;0;0;0;0;0;2,94418721311475;1,9368273330873982;4,36556934426229;11,6966557377049;11,634730262871784;
1567;1.02:07:00;0;0;0;0;0;0;0;0;1,3212001474381163;0;0;0;0;0;0;0;0;23,3358970309451;0;7,9;0;1,0479618653201008;2,0521077227960767;0,5700000000000001;1,320919947539127;2,9061479865044864;0;0;0;1,9137354975271694;0;0;0;0;0;2,94418721311475;1,936909062913043;4,36556934426229;11,6966557377049;11,634736910850052;
1568;1.02:08:00;0;0;0;0;0;0;0;0;1,3212563290981818;0;0;0;0;0;0;0;0;23,34025246001859;0;7,9;0;1,0479665533944231;2,0525824763326823;0,5700000000000001;1,3209927716248973;2,9062226320943956;0;0;0;1,9137440809591626;0;0;0;0;0;2,94418721311475;1,9370067091685554;4,36556934426229;11,6966557377049;11,635068509991932;
1569;1.02:09:00;0;0;0;0;0;0;0;0;1,3213481594743597;0;0;0;0;0;0;0;0;23,34059539084243;0;7,9;0;1,0479721065576408;2,0529397542170003;0,5700000000000001;1,3210079800715628;2,90640231065233;0;0;0;1,9139364924981335;0;0;0;0;0;2,94418721311475;1,9370335561757848;4,36556934426229;11,6966557377049;11,635286038373419;
1570;1.02:10:00;0;0;0;0;0;0;0;0;1,321388654551213;0;0;0;0;0;0;0;0;23,34443552156465;0;7,9;0;1,0479721878013524;2,052970119410253;0,5700000000000001;1,3210082865091861;2,9064085030335716;0;0;0;1,914011627616487;0;0;0;0;0;2,94418721311475;1,9371849992920342;4,36556934426229;11,6966557377049;11,63583995155766;
1571;1.02:11:00;0;0;0;0;0;0;0;0;1,321394716138574;0;0;0;0;0;0;0;0;23,34524265010973;0;7,9;0;1,048021530435379;2,0530992564896158;0,5700000000000001;1,3210217115166152;2,9065655044157594;0;0;0;1,9141470362568092;0;0;0;0;0;2,94418721311475;1,9373095348951954;4,37082754098361;11,6966557377049;11,63590705609127;
1572;1.02:12:00;0;0;0;0;0;0;0;0;1,321496784578607;0;0;0;0;0;0;0;0;23,345645298015224;0;7,9;0;1,0480980245012015;2,0531073506477044;0,5700000000000001;1,3210524686336855;2,906951266181781;0;0;0;1,914151161942687;0;0;0;0;0;2,94418721311475;1,937383477672837;4,37082754098361;11,6966557377049;11,636337286507421;
1573;1.02:13:00;0;0;0;0;0;0;0;0;1,3215663238766542;0;0;0;0;0;0;0;0;23,346057465663193;0;7,9;0;1,0481870912226683;2,0531406631012676;0,5700000000000001;1,3212719379721682;2,9074139483344767;0;0;0;1,9141876177305446;0;0;0;0;0;2,94418721311475;1,937444972194916;4,37082754098361;11,6966557377049;11,636980364955013;
1574;1.02:14:00;0;0;0;0;0;0;0;0;1,321660689183367;0;0;0;0;0;0;0;0;23,347485261667114;0;7,9;0;1,0483716645685834;2,0532564687389363;0,5700000000000001;1,3213058872308034;2,9075861870281434;0;0;0;1,914295632290818;0;0;0;0;0;2,94418721311475;1,9375870505080786;4,37082754098361;11,6966557377049;11,639287354777645;
1575;1.02:15:00;0;0;0;0;0;0;0;0;1,3217031635205367;0;0;0;0;0;0;0;0;23,347878150679787;0;7,9;0;1,0484344916436499;2,0534544484136386;0,5700000000000001;1,3213114190164619;2,9082147863821985;0;0;0;1,9144552295298074;0;0;0;0;0;2,94418721311475;1,9376291791882532;4,37082754098361;11,6966557377049;11,640401709081168;
1576;1.02:16:00;0;0;0;0;0;0;0;0;1,3217331467030302;0;0;0;0;0;0;0;0;23,348478423539955;0;7,9;0;1,048439741140284;2,0534661409423993;0,5700000000000001;1,3213368996510184;2,9082391086657076;0;0;0;1,9145106374134901;0;0;0;0;0;2,94418721311475;1,9376409700596362;4,37082754098361;11,6966557377049;11,64106114444069;
1577;1.02:17:00;0;0;0;0;0;0;0;0;1,3217789770548147;0;0;0;0;0;0;0;0;23,353379122978282;0;7,9;0;1,0485179781807985;2,0535094055803134;0,5700000000000001;1,3213377386839278;2,9082497174075783;0;0;0;1,9145350458945194;0;0;0;0;0;2,94418721311475;1,937644529646657;4,37082754098361;11,6966557377049;11,641252709487318;
1578;1.02:18:00;0;0;0;0;0;0;0;0;1,3218076418415663;0;0;0;0;0;0;0;0;23,353442352381137;0;7,9;0;1,0485492490766193;2,053734643741401;0,5700000000000001;1,3213495284369245;2,9083885344979836;0;0;0;1,9148165509342776;0;0;0;0;0;2,94418721311475;1,9376536218420777;4,37082754098361;11,6966557377049;11,642521487739351;
1579;1.02:19:00;0;0;0;0;0;0;0;0;1,3219815861352184;0;0;0;0;0;0;0;0;23,354582439186714;0;7,9;0;1,0485497615112374;2,0538601039781343;0,5700000000000001;1,3213888783482455;2,9084654902839735;0;0;0;1,914965676189848;0;0;0;0;0;2,94418721311475;1,9377847287297092;4,37082754098361;11,6966557377049;11,642999613548058;
